ChecklistID,ServiceID,BodyPart,CheckItem
CHK71349,SRV157861,Thân nhiệt,Theo dõi sốt
CHK71350,SRV43392,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71351,SRV43392,Chân,Kiểm tra sưng
CHK71352,SRV43392,Tim mạch,Đo nhịp tim
CHK71353,SRV43392,Vùng bụng,Sờ nắn kiểm tra đau
CHK71354,SRV43392,Mắt,Kiểm tra phản xạ ánh sáng
CHK71355,SRV196764,Thân nhiệt,Theo dõi sốt
CHK71356,SRV196764,Vùng bụng,Kiểm tra chướng bụng
CHK71357,SRV196764,Toàn thân,Kiểm tra đi vệ sinh
CHK71358,SRV196764,Chân,Kiểm tra tuần hoàn
CHK71359,SRV196764,Vết mổ,Kiểm tra nhiễm trùng
CHK71360,SRV13464,Chân,Kiểm tra cử động
CHK71361,SRV13464,Toàn thân,Kiểm tra đi vệ sinh
CHK71362,SRV13464,Hô hấp,Kiểm tra tiếng thở
CHK71363,SRV13464,Vùng bụng,Kiểm tra chướng bụng
CHK71364,SRV13464,Tim mạch,Kiểm tra mạch
CHK71365,SRV13464,Mắt,Kiểm tra độ ẩm mắt
CHK71366,SRV28883,Hô hấp,Đếm nhịp thở
CHK71367,SRV28883,Vùng bụng,Sờ nắn kiểm tra đau
CHK71368,SRV28883,Chân,Kiểm tra sưng
CHK71369,SRV28883,Toàn thân,Kiểm tra ăn uống
CHK71370,SRV88472,Thân nhiệt,Theo dõi sốt
CHK71371,SRV88472,Mắt,Kiểm tra phản xạ ánh sáng
CHK71372,SRV88472,Tim mạch,Kiểm tra mạch
CHK71373,SRV88472,Vùng bụng,Sờ nắn kiểm tra đau
CHK71374,SRV88472,Toàn thân,Kiểm tra đi vệ sinh
CHK71375,SRV25631,Vùng bụng,Sờ nắn kiểm tra đau
CHK71376,SRV25631,Toàn thân,Kiểm tra nhịp thở
CHK71377,SRV25631,Vết mổ,Kiểm tra sưng tấy
CHK71378,SRV25631,Tim mạch,Đo nhịp tim
CHK71379,SRV13708,Mắt,Kiểm tra độ ẩm mắt
CHK71380,SRV13708,Vết mổ,Vệ sinh vết mổ
CHK71381,SRV13708,Tim mạch,Kiểm tra mạch
CHK71382,SRV27730,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71383,SRV27730,Chân,Kiểm tra tuần hoàn
CHK71384,SRV27730,Mắt,Kiểm tra phản xạ ánh sáng
CHK71385,SRV144570,Vùng bụng,Sờ nắn kiểm tra đau
CHK71386,SRV144570,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71387,SRV144570,Hô hấp,Kiểm tra màu niêm mạc
CHK71388,SRV144570,Tim mạch,Kiểm tra mạch
CHK71389,SRV144570,Mắt,Kiểm tra phản xạ ánh sáng
CHK71390,SRV94216,Vết mổ,Vệ sinh vết mổ
CHK71391,SRV94216,Tim mạch,Đo nhịp tim
CHK71392,SRV94216,Mắt,Kiểm tra phản xạ ánh sáng
CHK71393,SRV94216,Vùng bụng,Kiểm tra chướng bụng
CHK71394,SRV94216,Hô hấp,Kiểm tra màu niêm mạc
CHK71395,SRV192158,Vết mổ,Kiểm tra rỉ dịch
CHK71396,SRV192158,Chân,Kiểm tra sưng
CHK71397,SRV192158,Thân nhiệt,Theo dõi sốt
CHK71398,SRV192158,Vùng bụng,Sờ nắn kiểm tra đau
CHK71399,SRV170672,Vết mổ,Kiểm tra nhiễm trùng
CHK71400,SRV170672,Mắt,Kiểm tra phản xạ ánh sáng
CHK71401,SRV170672,Hô hấp,Đếm nhịp thở
CHK71402,SRV170672,Tim mạch,Đo nhịp tim
CHK71403,SRV152528,Mắt,Kiểm tra phản xạ ánh sáng
CHK71404,SRV152528,Vết mổ,Kiểm tra sưng tấy
CHK71405,SRV152528,Hô hấp,Kiểm tra tiếng thở
CHK71406,SRV152528,Vùng bụng,Sờ nắn kiểm tra đau
CHK71407,SRV135969,Toàn thân,Kiểm tra nhịp thở
CHK71408,SRV135969,Vùng bụng,Kiểm tra chướng bụng
CHK71409,SRV135969,Mắt,Kiểm tra phản xạ ánh sáng
CHK71410,SRV135969,Tim mạch,Đo nhịp tim
CHK71411,SRV73562,Vùng bụng,Kiểm tra chướng bụng
CHK71412,SRV73562,Thân nhiệt,Theo dõi sốt
CHK71413,SRV73562,Vết mổ,Kiểm tra độ liền da
CHK71414,SRV73562,Hô hấp,Đếm nhịp thở
CHK71415,SRV73562,Mắt,Kiểm tra phản xạ ánh sáng
CHK71416,SRV73562,Toàn thân,Kiểm tra ăn uống
CHK71417,SRV57651,Tim mạch,Đo nhịp tim
CHK71418,SRV57651,Vết mổ,Kiểm tra rỉ dịch
CHK71419,SRV57651,Mắt,Kiểm tra phản xạ ánh sáng
CHK71420,SRV57651,Hô hấp,Kiểm tra màu niêm mạc
CHK71421,SRV57651,Chân,Kiểm tra cử động
CHK71422,SRV52040,Chân,Kiểm tra sưng
CHK71423,SRV52040,Mắt,Kiểm tra độ ẩm mắt
CHK71424,SRV52040,Tim mạch,Đo nhịp tim
CHK71425,SRV52040,Vết mổ,Vệ sinh vết mổ
CHK71426,SRV105501,Hô hấp,Kiểm tra tiếng thở
CHK71427,SRV105501,Vết mổ,Kiểm tra độ liền da
CHK71428,SRV105501,Tim mạch,Kiểm tra mạch
CHK71429,SRV105501,Mắt,Kiểm tra độ ẩm mắt
CHK71430,SRV105501,Vùng bụng,Sờ nắn kiểm tra đau
CHK71431,SRV105501,Chân,Kiểm tra sưng
CHK71432,SRV101429,Mắt,Kiểm tra độ ẩm mắt
CHK71433,SRV101429,Vùng bụng,Sờ nắn kiểm tra đau
CHK71434,SRV101429,Tim mạch,Kiểm tra mạch
CHK71435,SRV129424,Toàn thân,Kiểm tra nhịp thở
CHK71436,SRV129424,Tim mạch,Kiểm tra mạch
CHK71437,SRV129424,Hô hấp,Kiểm tra màu niêm mạc
CHK71438,SRV142818,Tim mạch,Kiểm tra mạch
CHK71439,SRV142818,Vùng bụng,Sờ nắn kiểm tra đau
CHK71440,SRV142818,Toàn thân,Kiểm tra ăn uống
CHK71441,SRV142818,Mắt,Kiểm tra phản xạ ánh sáng
CHK71442,SRV21124,Hô hấp,Kiểm tra màu niêm mạc
CHK71443,SRV21124,Vết mổ,Kiểm tra rỉ dịch
CHK71444,SRV21124,Tim mạch,Kiểm tra mạch
CHK71445,SRV21124,Chân,Kiểm tra tuần hoàn
CHK71446,SRV21124,Toàn thân,Kiểm tra nhịp thở
CHK71447,SRV48511,Mắt,Kiểm tra phản xạ ánh sáng
CHK71448,SRV48511,Vùng bụng,Sờ nắn kiểm tra đau
CHK71449,SRV48511,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71450,SRV48511,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71451,SRV48511,Chân,Kiểm tra cử động
CHK71452,SRV48511,Vết mổ,Kiểm tra độ liền da
CHK71453,SRV135366,Toàn thân,Kiểm tra nhịp thở
CHK71454,SRV135366,Thân nhiệt,Theo dõi sốt
CHK71455,SRV135366,Hô hấp,Kiểm tra màu niêm mạc
CHK71456,SRV61757,Mắt,Kiểm tra phản xạ ánh sáng
CHK71457,SRV61757,Tim mạch,Đo nhịp tim
CHK71458,SRV61757,Toàn thân,Kiểm tra đi vệ sinh
CHK71459,SRV179730,Chân,Kiểm tra cử động
CHK71460,SRV179730,Vùng bụng,Sờ nắn kiểm tra đau
CHK71461,SRV179730,Toàn thân,Kiểm tra nhịp thở
CHK71462,SRV179730,Thân nhiệt,Theo dõi sốt
CHK71463,SRV149173,Mắt,Kiểm tra độ ẩm mắt
CHK71464,SRV149173,Vùng bụng,Sờ nắn kiểm tra đau
CHK71465,SRV149173,Tim mạch,Kiểm tra mạch
CHK71466,SRV149173,Hô hấp,Đếm nhịp thở
CHK71467,SRV132657,Vùng bụng,Kiểm tra chướng bụng
CHK71468,SRV132657,Thân nhiệt,Theo dõi sốt
CHK71469,SRV132657,Chân,Kiểm tra sưng
CHK71470,SRV132657,Mắt,Kiểm tra độ ẩm mắt
CHK71471,SRV132657,Tim mạch,Đo nhịp tim
CHK71472,SRV132657,Hô hấp,Kiểm tra tiếng thở
CHK71473,SRV97066,Chân,Kiểm tra cử động
CHK71474,SRV97066,Tim mạch,Đo nhịp tim
CHK71475,SRV97066,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71476,SRV97066,Mắt,Kiểm tra độ ẩm mắt
CHK71477,SRV47888,Vết mổ,Kiểm tra rỉ dịch
CHK71478,SRV47888,Vùng bụng,Kiểm tra chướng bụng
CHK71479,SRV47888,Hô hấp,Đếm nhịp thở
CHK71480,SRV47888,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71481,SRV47888,Mắt,Kiểm tra phản xạ ánh sáng
CHK71482,SRV166801,Chân,Kiểm tra sưng
CHK71483,SRV166801,Thân nhiệt,Theo dõi sốt
CHK71484,SRV166801,Mắt,Kiểm tra phản xạ ánh sáng
CHK71485,SRV166801,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71486,SRV186977,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71487,SRV186977,Thân nhiệt,Theo dõi sốt
CHK71488,SRV186977,Tim mạch,Đo nhịp tim
CHK71489,SRV186977,Mắt,Kiểm tra phản xạ ánh sáng
CHK71490,SRV92779,Mắt,Kiểm tra phản xạ ánh sáng
CHK71491,SRV92779,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71492,SRV92779,Vết mổ,Kiểm tra rỉ dịch
CHK71493,SRV92779,Tim mạch,Đo nhịp tim
CHK71494,SRV92779,Vùng bụng,Sờ nắn kiểm tra đau
CHK71495,SRV110827,Chân,Kiểm tra tuần hoàn
CHK71496,SRV110827,Toàn thân,Đánh giá mức độ đau
CHK71497,SRV110827,Vết mổ,Kiểm tra độ liền da
CHK71498,SRV110827,Mắt,Kiểm tra phản xạ ánh sáng
CHK71499,SRV18004,Tim mạch,Đo nhịp tim
CHK71500,SRV18004,Vết mổ,Kiểm tra nhiễm trùng
CHK71501,SRV18004,Chân,Kiểm tra tuần hoàn
CHK71502,SRV18004,Mắt,Kiểm tra độ ẩm mắt
CHK71503,SRV1123,Vết mổ,Vệ sinh vết mổ
CHK71504,SRV1123,Toàn thân,Đánh giá mức độ đau
CHK71505,SRV1123,Hô hấp,Kiểm tra tiếng thở
CHK71506,SRV1123,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71507,SRV1123,Chân,Kiểm tra cử động
CHK71508,SRV1123,Tim mạch,Kiểm tra mạch
CHK71509,SRV182358,Chân,Kiểm tra cử động
CHK71510,SRV182358,Thân nhiệt,Theo dõi sốt
CHK71511,SRV182358,Hô hấp,Kiểm tra tiếng thở
CHK71512,SRV164502,Mắt,Kiểm tra độ ẩm mắt
CHK71513,SRV164502,Tim mạch,Đo nhịp tim
CHK71514,SRV164502,Vết mổ,Vệ sinh vết mổ
CHK71515,SRV164502,Hô hấp,Kiểm tra màu niêm mạc
CHK71516,SRV164502,Toàn thân,Kiểm tra đi vệ sinh
CHK71517,SRV31150,Tim mạch,Đo nhịp tim
CHK71518,SRV31150,Thân nhiệt,Theo dõi sốt
CHK71519,SRV31150,Mắt,Kiểm tra độ ẩm mắt
CHK71520,SRV31150,Toàn thân,Đánh giá mức độ đau
CHK71521,SRV31150,Vết mổ,Kiểm tra độ liền da
CHK71522,SRV31150,Hô hấp,Kiểm tra tiếng thở
CHK71523,SRV88604,Chân,Kiểm tra cử động
CHK71524,SRV88604,Thân nhiệt,Theo dõi sốt
CHK71525,SRV88604,Tim mạch,Đo nhịp tim
CHK71526,SRV88604,Toàn thân,Đánh giá mức độ đau
CHK71527,SRV179110,Hô hấp,Kiểm tra tiếng thở
CHK71528,SRV179110,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71529,SRV179110,Vùng bụng,Kiểm tra chướng bụng
CHK71530,SRV179110,Toàn thân,Kiểm tra nhịp thở
CHK71531,SRV133860,Vết mổ,Kiểm tra độ liền da
CHK71532,SRV133860,Tim mạch,Kiểm tra mạch
CHK71533,SRV133860,Hô hấp,Kiểm tra màu niêm mạc
CHK71534,SRV133860,Vùng bụng,Kiểm tra chướng bụng
CHK71535,SRV128788,Vết mổ,Vệ sinh vết mổ
CHK71536,SRV128788,Toàn thân,Kiểm tra đi vệ sinh
CHK71537,SRV128788,Mắt,Kiểm tra phản xạ ánh sáng
CHK71538,SRV102636,Vết mổ,Kiểm tra nhiễm trùng
CHK71539,SRV102636,Thân nhiệt,Theo dõi sốt
CHK71540,SRV102636,Vùng bụng,Kiểm tra chướng bụng
CHK71541,SRV102636,Hô hấp,Đếm nhịp thở
CHK71542,SRV192524,Vết mổ,Kiểm tra rỉ dịch
CHK71543,SRV192524,Toàn thân,Kiểm tra ăn uống
CHK71544,SRV192524,Tim mạch,Đo nhịp tim
CHK71545,SRV192524,Chân,Kiểm tra tuần hoàn
CHK71546,SRV192524,Vùng bụng,Sờ nắn kiểm tra đau
CHK71547,SRV192524,Hô hấp,Kiểm tra tiếng thở
CHK71548,SRV147379,Chân,Kiểm tra sưng
CHK71549,SRV147379,Mắt,Kiểm tra độ ẩm mắt
CHK71550,SRV147379,Hô hấp,Đếm nhịp thở
CHK71551,SRV147379,Thân nhiệt,Theo dõi sốt
CHK71552,SRV28606,Hô hấp,Kiểm tra màu niêm mạc
CHK71553,SRV28606,Vết mổ,Kiểm tra sưng tấy
CHK71554,SRV28606,Chân,Kiểm tra cử động
CHK71555,SRV28606,Tim mạch,Đo nhịp tim
CHK71556,SRV28606,Vùng bụng,Kiểm tra chướng bụng
CHK71557,SRV20587,Thân nhiệt,Theo dõi sốt
CHK71558,SRV20587,Chân,Kiểm tra cử động
CHK71559,SRV20587,Toàn thân,Đánh giá mức độ đau
CHK71560,SRV20587,Tim mạch,Đo nhịp tim
CHK71561,SRV95554,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71562,SRV95554,Vùng bụng,Sờ nắn kiểm tra đau
CHK71563,SRV95554,Vết mổ,Vệ sinh vết mổ
CHK71564,SRV95554,Hô hấp,Kiểm tra tiếng thở
CHK71565,SRV179297,Vết mổ,Vệ sinh vết mổ
CHK71566,SRV179297,Hô hấp,Kiểm tra tiếng thở
CHK71567,SRV179297,Tim mạch,Kiểm tra mạch
CHK71568,SRV20503,Vùng bụng,Kiểm tra chướng bụng
CHK71569,SRV20503,Hô hấp,Kiểm tra màu niêm mạc
CHK71570,SRV20503,Chân,Kiểm tra sưng
CHK71571,SRV20503,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71572,SRV20503,Toàn thân,Đánh giá mức độ đau
CHK71573,SRV20503,Tim mạch,Đo nhịp tim
CHK71574,SRV0982,Tim mạch,Kiểm tra mạch
CHK71575,SRV0982,Mắt,Kiểm tra phản xạ ánh sáng
CHK71576,SRV0982,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71577,SRV0982,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71578,SRV0982,Vết mổ,Kiểm tra độ liền da
CHK71579,SRV114141,Mắt,Kiểm tra phản xạ ánh sáng
CHK71580,SRV114141,Hô hấp,Kiểm tra tiếng thở
CHK71581,SRV114141,Chân,Kiểm tra tuần hoàn
CHK71582,SRV114141,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71583,SRV114141,Thân nhiệt,Theo dõi sốt
CHK71584,SRV114141,Tim mạch,Đo nhịp tim
CHK71585,SRV84554,Hô hấp,Kiểm tra màu niêm mạc
CHK71586,SRV84554,Toàn thân,Kiểm tra nhịp thở
CHK71587,SRV84554,Vùng bụng,Sờ nắn kiểm tra đau
CHK71588,SRV84554,Thân nhiệt,Theo dõi sốt
CHK71589,SRV112871,Hô hấp,Đếm nhịp thở
CHK71590,SRV112871,Tim mạch,Đo nhịp tim
CHK71591,SRV112871,Thân nhiệt,Theo dõi sốt
CHK71592,SRV112871,Toàn thân,Kiểm tra đi vệ sinh
CHK71593,SRV156332,Chân,Kiểm tra cử động
CHK71594,SRV156332,Tim mạch,Đo nhịp tim
CHK71595,SRV156332,Toàn thân,Kiểm tra nhịp thở
CHK71596,SRV156332,Hô hấp,Đếm nhịp thở
CHK71597,SRV156332,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71598,SRV156332,Mắt,Kiểm tra phản xạ ánh sáng
CHK71599,SRV101936,Vùng bụng,Sờ nắn kiểm tra đau
CHK71600,SRV101936,Tim mạch,Kiểm tra mạch
CHK71601,SRV101936,Thân nhiệt,Theo dõi sốt
CHK71602,SRV101936,Toàn thân,Đánh giá mức độ đau
CHK71603,SRV101936,Hô hấp,Kiểm tra màu niêm mạc
CHK71604,SRV101936,Vết mổ,Vệ sinh vết mổ
CHK71605,SRV184792,Hô hấp,Đếm nhịp thở
CHK71606,SRV184792,Toàn thân,Kiểm tra ăn uống
CHK71607,SRV184792,Tim mạch,Kiểm tra mạch
CHK71608,SRV184792,Vùng bụng,Sờ nắn kiểm tra đau
CHK71609,SRV184792,Chân,Kiểm tra tuần hoàn
CHK71610,SRV35020,Hô hấp,Đếm nhịp thở
CHK71611,SRV35020,Tim mạch,Kiểm tra mạch
CHK71612,SRV35020,Thân nhiệt,Theo dõi sốt
CHK71613,SRV35020,Vùng bụng,Sờ nắn kiểm tra đau
CHK71614,SRV35020,Chân,Kiểm tra tuần hoàn
CHK71615,SRV35020,Vết mổ,Kiểm tra sưng tấy
CHK71616,SRV22964,Tim mạch,Đo nhịp tim
CHK71617,SRV22964,Hô hấp,Đếm nhịp thở
CHK71618,SRV22964,Toàn thân,Kiểm tra ăn uống
CHK71619,SRV22964,Vết mổ,Kiểm tra độ liền da
CHK71620,SRV22964,Chân,Kiểm tra sưng
CHK71621,SRV22964,Thân nhiệt,Theo dõi sốt
CHK71622,SRV28806,Thân nhiệt,Theo dõi sốt
CHK71623,SRV28806,Hô hấp,Kiểm tra màu niêm mạc
CHK71624,SRV28806,Chân,Kiểm tra sưng
CHK71625,SRV99431,Toàn thân,Đánh giá mức độ đau
CHK71626,SRV99431,Chân,Kiểm tra tuần hoàn
CHK71627,SRV99431,Vùng bụng,Sờ nắn kiểm tra đau
CHK71628,SRV99431,Mắt,Kiểm tra độ ẩm mắt
CHK71629,SRV99431,Hô hấp,Đếm nhịp thở
CHK71630,SRV55762,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71631,SRV55762,Mắt,Kiểm tra độ ẩm mắt
CHK71632,SRV55762,Hô hấp,Kiểm tra tiếng thở
CHK71633,SRV169271,Toàn thân,Kiểm tra đi vệ sinh
CHK71634,SRV169271,Chân,Kiểm tra sưng
CHK71635,SRV169271,Vết mổ,Kiểm tra rỉ dịch
CHK71636,SRV169271,Mắt,Kiểm tra độ ẩm mắt
CHK71637,SRV169271,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71638,SRV169271,Hô hấp,Kiểm tra tiếng thở
CHK71639,SRV164718,Tim mạch,Kiểm tra mạch
CHK71640,SRV164718,Vết mổ,Vệ sinh vết mổ
CHK71641,SRV164718,Hô hấp,Kiểm tra tiếng thở
CHK71642,SRV164718,Toàn thân,Kiểm tra nhịp thở
CHK71643,SRV164718,Chân,Kiểm tra tuần hoàn
CHK71644,SRV54850,Tim mạch,Đo nhịp tim
CHK71645,SRV54850,Toàn thân,Kiểm tra đi vệ sinh
CHK71646,SRV54850,Hô hấp,Kiểm tra màu niêm mạc
CHK71647,SRV54850,Thân nhiệt,Theo dõi sốt
CHK71648,SRV178860,Tim mạch,Đo nhịp tim
CHK71649,SRV178860,Hô hấp,Đếm nhịp thở
CHK71650,SRV178860,Vùng bụng,Kiểm tra chướng bụng
CHK71651,SRV178860,Toàn thân,Kiểm tra đi vệ sinh
CHK71652,SRV178860,Mắt,Kiểm tra độ ẩm mắt
CHK71653,SRV98594,Chân,Kiểm tra sưng
CHK71654,SRV98594,Hô hấp,Đếm nhịp thở
CHK71655,SRV98594,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71656,SRV98594,Vùng bụng,Sờ nắn kiểm tra đau
CHK71657,SRV98594,Tim mạch,Kiểm tra mạch
CHK71658,SRV87924,Mắt,Kiểm tra phản xạ ánh sáng
CHK71659,SRV87924,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71660,SRV87924,Chân,Kiểm tra sưng
CHK71661,SRV87924,Toàn thân,Kiểm tra đi vệ sinh
CHK71662,SRV157540,Vết mổ,Kiểm tra sưng tấy
CHK71663,SRV157540,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71664,SRV157540,Toàn thân,Đánh giá mức độ đau
CHK71665,SRV157540,Vùng bụng,Kiểm tra chướng bụng
CHK71666,SRV157540,Hô hấp,Đếm nhịp thở
CHK71667,SRV157540,Mắt,Kiểm tra phản xạ ánh sáng
CHK71668,SRV167196,Hô hấp,Kiểm tra màu niêm mạc
CHK71669,SRV167196,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71670,SRV167196,Vùng bụng,Kiểm tra chướng bụng
CHK71671,SRV167196,Tim mạch,Kiểm tra mạch
CHK71672,SRV188155,Mắt,Kiểm tra độ ẩm mắt
CHK71673,SRV188155,Vùng bụng,Kiểm tra chướng bụng
CHK71674,SRV188155,Tim mạch,Kiểm tra mạch
CHK71675,SRV188155,Vết mổ,Kiểm tra rỉ dịch
CHK71676,SRV188155,Thân nhiệt,Theo dõi sốt
CHK71677,SRV188155,Toàn thân,Kiểm tra ăn uống
CHK71678,SRV21135,Mắt,Kiểm tra độ ẩm mắt
CHK71679,SRV21135,Vết mổ,Vệ sinh vết mổ
CHK71680,SRV21135,Chân,Kiểm tra sưng
CHK71681,SRV174170,Hô hấp,Đếm nhịp thở
CHK71682,SRV174170,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71683,SRV174170,Mắt,Kiểm tra phản xạ ánh sáng
CHK71684,SRV49254,Vết mổ,Kiểm tra nhiễm trùng
CHK71685,SRV49254,Mắt,Kiểm tra độ ẩm mắt
CHK71686,SRV49254,Tim mạch,Kiểm tra mạch
CHK71687,SRV185544,Tim mạch,Kiểm tra mạch
CHK71688,SRV185544,Chân,Kiểm tra tuần hoàn
CHK71689,SRV185544,Toàn thân,Kiểm tra ăn uống
CHK71690,SRV170957,Vùng bụng,Kiểm tra chướng bụng
CHK71691,SRV170957,Toàn thân,Kiểm tra ăn uống
CHK71692,SRV170957,Hô hấp,Kiểm tra tiếng thở
CHK71693,SRV170957,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71694,SRV170957,Tim mạch,Kiểm tra mạch
CHK71695,SRV170957,Vết mổ,Kiểm tra sưng tấy
CHK71696,SRV162164,Tim mạch,Đo nhịp tim
CHK71697,SRV162164,Thân nhiệt,Theo dõi sốt
CHK71698,SRV162164,Chân,Kiểm tra sưng
CHK71699,SRV162164,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71700,SRV162164,Mắt,Kiểm tra phản xạ ánh sáng
CHK71701,SRV143857,Chân,Kiểm tra tuần hoàn
CHK71702,SRV143857,Toàn thân,Kiểm tra nhịp thở
CHK71703,SRV143857,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71704,SRV143857,Tim mạch,Đo nhịp tim
CHK71705,SRV143857,Hô hấp,Đếm nhịp thở
CHK71706,SRV128863,Hô hấp,Kiểm tra tiếng thở
CHK71707,SRV128863,Vùng bụng,Sờ nắn kiểm tra đau
CHK71708,SRV128863,Vết mổ,Vệ sinh vết mổ
CHK71709,SRV128863,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71710,SRV128863,Mắt,Kiểm tra phản xạ ánh sáng
CHK71711,SRV128863,Tim mạch,Đo nhịp tim
CHK71712,SRV128067,Mắt,Kiểm tra độ ẩm mắt
CHK71713,SRV128067,Chân,Kiểm tra tuần hoàn
CHK71714,SRV128067,Tim mạch,Đo nhịp tim
CHK71715,SRV128067,Toàn thân,Đánh giá mức độ đau
CHK71716,SRV128067,Vết mổ,Kiểm tra nhiễm trùng
CHK71717,SRV94385,Chân,Kiểm tra sưng
CHK71718,SRV94385,Hô hấp,Kiểm tra màu niêm mạc
CHK71719,SRV94385,Vùng bụng,Kiểm tra chướng bụng
CHK71720,SRV94385,Vết mổ,Vệ sinh vết mổ
CHK71721,SRV94385,Mắt,Kiểm tra độ ẩm mắt
CHK71722,SRV54071,Toàn thân,Kiểm tra đi vệ sinh
CHK71723,SRV54071,Hô hấp,Đếm nhịp thở
CHK71724,SRV54071,Chân,Kiểm tra cử động
CHK71725,SRV54071,Mắt,Kiểm tra độ ẩm mắt
CHK71726,SRV54071,Vết mổ,Vệ sinh vết mổ
CHK71727,SRV85011,Vùng bụng,Sờ nắn kiểm tra đau
CHK71728,SRV85011,Tim mạch,Đo nhịp tim
CHK71729,SRV85011,Mắt,Kiểm tra độ ẩm mắt
CHK71730,SRV85011,Toàn thân,Kiểm tra nhịp thở
CHK71731,SRV48883,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71732,SRV48883,Hô hấp,Kiểm tra màu niêm mạc
CHK71733,SRV48883,Vết mổ,Vệ sinh vết mổ
CHK71734,SRV48883,Vùng bụng,Sờ nắn kiểm tra đau
CHK71735,SRV48883,Chân,Kiểm tra cử động
CHK71736,SRV48883,Mắt,Kiểm tra độ ẩm mắt
CHK71737,SRV187701,Mắt,Kiểm tra phản xạ ánh sáng
CHK71738,SRV187701,Hô hấp,Kiểm tra màu niêm mạc
CHK71739,SRV187701,Vùng bụng,Sờ nắn kiểm tra đau
CHK71740,SRV187701,Chân,Kiểm tra tuần hoàn
CHK71741,SRV187701,Tim mạch,Kiểm tra mạch
CHK71742,SRV68441,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71743,SRV68441,Hô hấp,Đếm nhịp thở
CHK71744,SRV68441,Vùng bụng,Kiểm tra chướng bụng
CHK71745,SRV68441,Thân nhiệt,Đo nhiệt độ cơ thể
CHK71746,SRV75572,Vùng bụng,Sờ nắn kiểm tra đau
CHK71747,SRV75572,Mắt,Kiểm tra độ ẩm mắt
CHK71748,SRV75572,Vết mổ,Kiểm tra độ liền da
CHK71749,SRV75572,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71750,SRV75572,Chân,Kiểm tra sưng
CHK71751,SRV75572,Thân nhiệt,Theo dõi sốt
CHK71752,SRV140865,Chân,Kiểm tra sưng
CHK71753,SRV140865,Hô hấp,Kiểm tra tiếng thở
CHK71754,SRV140865,Mắt,Kiểm tra độ ẩm mắt
CHK71755,SRV140865,Tim mạch,Đo nhịp tim
CHK71756,SRV140865,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71757,SRV140865,Vết mổ,Vệ sinh vết mổ
CHK71758,SRV100224,Chân,Kiểm tra cử động
CHK71759,SRV100224,Mắt,Kiểm tra độ ẩm mắt
CHK71760,SRV100224,Hô hấp,Đếm nhịp thở
CHK71761,SRV100224,Toàn thân,Kiểm tra phản xạ tỉnh táo
CHK71762,SRV100224,Thân nhiệt,Theo dõi sốt
CHK71763,SRV100224,Vùng bụng,Sờ nắn kiểm tra đau
CHK71764,SRV47226,Vết mổ,Kiểm tra rỉ dịch
CHK71765,SRV47226,Mắt,Kiểm tra độ ẩm mắt
CHK71766,SRV47226,Vùng bụng,Kiểm tra chướng bụng
CHK71767,SRV80098,Chân,Kiểm tra tuần hoàn
CHK71768,SRV80098,Thân nhiệt,Theo dõi sốt
CHK71769,SRV80098,Hô hấp,Kiểm tra tiếng thở
CHK71770,SRV80098,Vết mổ,Vệ sinh vết mổ
CHK71771,SRV180375,Toàn thân,Kiểm tra ăn uống
CHK71772,SRV180375,Thân nhiệt,Đo nhiệt độ cơ thể
