ServiceID,ServiceName,ServiceDescription,DID
SRV178404,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0009
SRV178405,Tiêm vắc-xin Care,Tiêm vắc - xin phòng bệnh theo lịch,E0015
SRV178406,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0070
SRV178407,Khám hậu phục hồi,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0002
SRV178408,Khám da liễu thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0042
SRV178409,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0107
SRV178410,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0107
SRV178411,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0049
SRV178412,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0053
SRV178413,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0001
SRV178414,Phẫu thuật mổ đẻ,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0085
SRV178415,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0015
SRV178416,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0085
SRV178417,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0114
SRV178418,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0029
SRV178419,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0117
SRV178420,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0049
SRV178421,Khám xương khớp,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0034
SRV178422,Gói tiêm phòng đầy đủ cho chó,Gói tiêm phòng đầy đủ với ưu đãi,E0020
SRV178423,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0096
SRV178424,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0036
SRV178425,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0034
SRV178426,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0085
SRV178427,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0002
SRV178428,Phẫu thuật xương khớp,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0019
SRV178429,Khám thai cho thú cưng,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0043
SRV178430,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0088
SRV178431,Xét nghiệm máu,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0044
SRV178432,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0012
SRV178433,Tiêm vắc-xin Parvo,Tiêm vắc - xin phòng bệnh theo lịch,E0103
SRV178434,Tiêm vắc-xin phòng dại,Tiêm vắc - xin phòng bệnh theo lịch,E0049
SRV178435,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0090
SRV178436,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0061
SRV178437,Phẫu thuật nha khoa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0101
SRV178438,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0116
SRV178439,Tiêm vắc-xin phòng dại,Tiêm vắc - xin phòng bệnh theo lịch,E0067
SRV178440,Khám chẩn đoán bệnh,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0048
SRV178441,Khám sau phẫu thuật,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0053
SRV178442,Khám nha khoa thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0021
SRV178443,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0091
SRV178444,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0084
SRV178445,Phẫu thuật cấp cứu,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0115
SRV178446,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0008
SRV178447,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0022
SRV178448,Khám xương khớp,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0114
SRV178449,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0087
SRV178450,Tiêm vắc-xin 5 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0084
SRV178451,Tiêm vắc-xin Care,Tiêm vắc - xin phòng bệnh theo lịch,E0114
SRV178452,Phẫu thuật cấp cứu,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0015
SRV178453,Phẫu thuật cắt bỏ u,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0025
SRV178454,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0115
SRV178455,Tiêm vắc-xin 5 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0021
SRV178456,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0110
SRV178457,Phẫu thuật cắt bỏ u,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0041
SRV178458,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0029
SRV178459,Phẫu thuật nội soi,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0083
SRV178460,Khám hậu phục hồi,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0101
SRV178461,Phẫu thuật xương khớp,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0075
SRV178462,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0102
SRV178463,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0114
SRV178464,Tiêm vắc-xin Leukemia mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0079
SRV178465,Tiêm vắc-xin Parvo,Tiêm vắc - xin phòng bệnh theo lịch,E0074
SRV178466,Phẫu thuật mắt,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0085
SRV178467,Tiêm vắc-xin 5 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0014
SRV178468,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0085
SRV178469,Phẫu thuật tai,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0069
SRV178470,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0030
SRV178471,Khám mắt thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0023
SRV178472,Chụp X-quang,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0010
SRV178473,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0062
SRV178474,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0093
SRV178475,Gói tiêm phòng đầy đủ cho chó,Gói tiêm phòng đầy đủ với ưu đãi,E0064
SRV178476,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0072
SRV178477,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0086
SRV178478,Khám xương khớp,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0054
SRV178479,Tiêm vắc-xin phòng dại,Tiêm vắc - xin phòng bệnh theo lịch,E0102
SRV178480,Tiêm vắc-xin 4 bệnh mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0116
SRV178481,Phẫu thuật chỉnh hình,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0049
SRV178482,Khám chẩn đoán bệnh,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0048
SRV178483,Tiêm vắc-xin 5 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0005
SRV178484,Phẫu thuật nội soi,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0067
SRV178485,Tiêm vắc-xin Care,Tiêm vắc - xin phòng bệnh theo lịch,E0032
SRV178486,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0063
SRV178487,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0092
SRV178488,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0042
SRV178489,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0052
SRV178490,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0099
SRV178491,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0002
SRV178492,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0085
SRV178493,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0072
SRV178494,Tiêm vắc-xin Care,Tiêm vắc - xin phòng bệnh theo lịch,E0054
SRV178495,Tiêm vắc-xin 4 bệnh mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0069
SRV178496,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0106
SRV178497,Khám sau phẫu thuật,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0115
SRV178498,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0036
SRV178499,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0031
SRV178500,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0081
SRV178501,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0119
SRV178502,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0057
SRV178503,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0109
SRV178504,Phẫu thuật mổ đẻ,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0065
SRV178505,Phẫu thuật mắt,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0119
SRV178506,Khám hậu phục hồi,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0053
SRV178507,Khám nội khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0044
SRV178508,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0051
SRV178509,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0008
SRV178510,Phẫu thuật tai,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0083
SRV178511,Phẫu thuật mắt,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0103
SRV178512,Khám sau phẫu thuật,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0081
SRV178513,Khám nha khoa thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0071
SRV178514,Khám xương khớp,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0109
SRV178515,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0082
SRV178516,Tiêm vắc-xin Care,Tiêm vắc - xin phòng bệnh theo lịch,E0019
SRV178517,Phẫu thuật nha khoa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0029
SRV178518,Phẫu thuật nha khoa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0088
SRV178519,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0095
SRV178520,Khám tim mạch,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0068
SRV178521,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0065
SRV178522,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0001
SRV178523,Tiêm vắc-xin FIP mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0001
SRV178524,Tiêm vắc-xin phòng dại,Tiêm vắc - xin phòng bệnh theo lịch,E0047
SRV178525,Khám nha khoa thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0088
SRV178526,Tiêm nhắc lại hàng năm,Tiêm vắc - xin phòng bệnh theo lịch,E0031
SRV178527,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0010
SRV178528,Khám sau phẫu thuật,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0002
SRV178529,Xét nghiệm máu,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0020
SRV178530,Tiêm vắc-xin Parvo,Tiêm vắc - xin phòng bệnh theo lịch,E0008
SRV178531,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0104
SRV178532,Phẫu thuật cấp cứu,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0083
SRV178533,Phẫu thuật cắt bỏ u,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0054
SRV178534,Khám ngoại khoa,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0092
SRV178535,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0069
SRV178536,Khám sau phẫu thuật,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0117
SRV178537,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0016
SRV178538,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0030
SRV178539,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0011
SRV178540,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0043
SRV178541,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0071
SRV178542,Khám thai cho thú cưng,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0042
SRV178543,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0088
SRV178544,Phẫu thuật tai,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0106
SRV178545,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0067
SRV178546,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0029
SRV178547,Phẫu thuật mổ đẻ,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0046
SRV178548,Tiêm vắc-xin Care,Tiêm vắc - xin phòng bệnh theo lịch,E0069
SRV178549,Phẫu thuật tiêu hóa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0007
SRV178550,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0065
SRV178551,Gói tiêm phòng hàng năm,Gói tiêm phòng đầy đủ với ưu đãi,E0001
SRV178552,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0102
SRV178553,Gói tiêm phòng cơ bản cho chó con,Gói tiêm phòng đầy đủ với ưu đãi,E0107
SRV178554,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0002
SRV178555,Tiêm vắc-xin Leukemia mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0004
SRV178556,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0032
SRV178557,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0010
SRV178558,Khám chẩn đoán bệnh,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0104
SRV178559,Tiêm phòng cho thỏ,Tiêm vắc - xin phòng bệnh theo lịch,E0047
SRV178560,Tiêm vắc-xin 7 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0064
SRV178561,Phẫu thuật triệt sản cái,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0093
SRV178562,Khám sàng lọc định kỳ,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0107
SRV178563,Gói tiêm phòng đầy đủ cho chó,Gói tiêm phòng đầy đủ với ưu đãi,E0006
SRV178564,Phẫu thuật chỉnh hình,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0103
SRV178565,Phẫu thuật xương khớp,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0104
SRV178566,Tiêm nhắc lại hàng năm,Tiêm vắc - xin phòng bệnh theo lịch,E0004
SRV178567,Khám sau phẫu thuật,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0050
SRV178568,Khám nha khoa thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0103
SRV178569,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0109
SRV178570,Tiêm vắc-xin Leukemia mèo,Tiêm vắc - xin phòng bệnh theo lịch,E0092
SRV178571,Khám sau phẫu thuật,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0107
SRV178572,Tiêm vắc-xin 5 bệnh chó,Tiêm vắc - xin phòng bệnh theo lịch,E0006
SRV178573,Khám mắt thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0068
SRV178574,Phẫu thuật nha khoa,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0008
SRV178575,Phẫu thuật tai,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0084
SRV178576,Khám da liễu thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0013
SRV178577,Siêu âm chẩn đoán,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0100
SRV178578,Chụp X-quang,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0029
SRV178579,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0080
SRV178580,Gói tiêm phòng nâng cao Premium,Gói tiêm phòng đầy đủ với ưu đãi,E0008
SRV178581,Khám hậu phục hồi,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0101
SRV178582,Xét nghiệm máu,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0103
SRV178583,Phẫu thuật triệt sản đực,Phẫu thuật chuyên khoa với trang thiết bị hiện đại,E0001
SRV178584,Gói tiêm phòng cho mèo con,Gói tiêm phòng đầy đủ với ưu đãi,E0071
SRV178585,Chụp X-quang,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0092
SRV178586,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0002
SRV178587,Gói tiêm phòng đầy đủ cho mèo,Gói tiêm phòng đầy đủ với ưu đãi,E0062
SRV178588,Khám mắt thú y,Khám sức khỏe tổng thể - kiểm tra thể trạng thú cưng,E0043
