InvoiceID,OrderID,OrderServiceID,CustomerID,CID,CardID,CreatedDate,CreatedTime,TotalPrice,PaymentMoney,PaymentTypeID
INV099459,ORD095592,ORS005055,CUS13361,E0469,CARD40263,2022-10-09,18:00:00,2804278,2804278,PM04
INV099460,ORD069155,ORS016031,CUS03565,E0399,CARD00311,2024-01-06,18:00:00,1892529,1892529,PM03
INV099461,ORD021653,ORS097596,CUS44764,E0468,CARD11784,2024-07-01,18:00:00,199525,199525,PM04
INV099462,ORD015796,ORS089336,CUS59644,E0273,CARD24508,2023-01-27,08:00:00,811054,811054,PM01
INV099463,ORD012057,ORS064536,CUS57686,E0425,CARD34666,2023-02-02,11:00:00,494918,494918,PM02
INV099464,ORD057455,ORS043816,CUS19984,E0477,CARD34528,2024-06-23,18:00:00,1931154,1931154,PM01
INV099465,ORD012346,ORS045000,CUS27991,E0369,CARD35625,2024-12-13,11:00:00,568212,568212,PM02
INV099466,ORD090457,ORS084488,CUS45005,E0457,CARD47886,2023-04-08,18:00:00,250459,250459,PM04
INV099467,ORD045807,ORS056746,CUS58494,E0317,CARD31172,2023-08-30,14:00:00,1349566,1349566,PM01
INV099468,ORD002466,ORS041120,CUS43619,E0353,CARD36834,2024-01-20,14:00:00,93300,93300,PM03
INV099469,ORD016952,ORS043310,CUS46699,E0478,CARD27856,2024-08-13,14:00:00,1537035,1537035,PM01
INV099470,ORD059315,ORS038205,CUS12695,E0349,CARD12739,2023-10-28,14:00:00,2322291,2322291,PM02
INV099471,ORD067199,ORS012478,CUS33064,E0430,CARD00785,2023-05-25,14:00:00,2224881,2224881,PM01
INV099472,ORD070471,ORS083287,CUS64995,E0460,CARD00712,2024-09-30,18:00:00,2922127,2922127,PM01
INV099473,ORD078630,ORS069062,CUS25025,E0317,CARD26587,2024-03-29,11:00:00,1321909,1321909,PM04
INV099474,ORD089580,ORS028009,CUS42674,E0303,CARD05047,2024-05-26,08:00:00,1379039,1379039,PM01
INV099475,ORD027306,ORS084310,CUS50108,E0429,CARD26151,2024-05-11,08:00:00,1651681,1651681,PM04
INV099476,ORD011933,ORS053368,CUS72111,E0330,CARD35404,2023-11-10,14:00:00,1338836,1338836,PM01
INV099477,ORD061176,ORS082477,CUS12957,E0401,CARD12296,2024-05-19,18:00:00,2030066,2030066,PM01
INV099478,ORD053009,ORS079500,CUS44974,E0457,CARD16241,2023-09-14,11:00:00,2950263,2950263,PM03
INV099479,ORD085112,ORS086949,CUS68342,E0469,CARD31154,2023-09-09,08:00:00,1643382,1643382,PM03
INV099480,ORD087506,ORS032603,CUS18841,E0460,CARD34651,2023-04-02,18:00:00,1609669,1609669,PM04
INV099481,ORD041562,ORS034982,CUS63496,E0472,CARD34374,2023-06-20,18:00:00,2193772,2193772,PM04
INV099482,ORD096339,ORS093066,CUS55015,E0413,CARD00955,2022-05-24,18:00:00,335250,335250,PM01
INV099483,ORD054182,ORS024287,CUS72156,E0478,CARD06212,2022-11-14,11:00:00,608026,608026,PM04
INV099484,ORD093910,ORS022449,CUS16789,E0299,CARD18785,2024-03-11,18:00:00,621985,621985,PM02
INV099485,ORD082432,ORS040505,CUS12254,E0459,CARD26173,2022-01-20,18:00:00,2470896,2470896,PM03
INV099486,ORD094483,ORS061931,CUS74593,E0460,CARD15106,2022-10-24,18:00:00,290022,290022,PM03
INV099487,ORD061071,ORS032242,CUS13834,E0407,CARD21995,2023-07-04,14:00:00,825526,825526,PM02
INV099488,ORD083779,ORS058072,CUS18208,E0338,CARD24946,2022-01-08,08:00:00,2363150,2363150,PM01
INV099489,ORD058761,ORS090743,CUS29732,E0374,CARD25681,2022-08-14,08:00:00,1164755,1164755,PM02
INV099490,ORD055811,ORS092067,CUS03853,E0408,CARD13028,2022-02-08,11:00:00,1989766,1989766,PM02
INV099491,ORD041234,ORS093547,CUS27541,E0378,CARD08551,2022-02-13,11:00:00,785874,785874,PM03
INV099492,ORD093545,ORS098640,CUS32186,E0338,CARD24663,2022-10-24,08:00:00,1594565,1594565,PM02
INV099493,ORD018535,ORS030288,CUS30004,E0300,CARD38431,2023-09-23,08:00:00,1249712,1249712,PM03
INV099494,ORD015016,ORS056008,CUS08005,E0349,CARD12226,2024-09-09,18:00:00,1781077,1781077,PM03
INV099495,ORD012099,ORS095913,CUS72627,E0368,CARD38162,2022-06-06,08:00:00,2191102,2191102,PM04
INV099496,ORD053970,ORS015436,CUS56482,E0363,CARD48570,2023-07-28,11:00:00,1276516,1276516,PM03
INV099497,ORD021437,ORS097696,CUS22046,E0474,CARD10208,2023-11-18,14:00:00,2709604,2709604,PM03
INV099498,ORD067422,ORS065135,CUS61811,E0399,CARD35027,2024-12-25,11:00:00,144524,144524,PM04
INV099499,ORD026213,ORS000975,CUS46320,E0317,CARD26199,2023-03-10,08:00:00,710277,710277,PM03
INV099500,ORD072631,ORS064462,CUS20894,E0443,CARD18506,2022-04-13,11:00:00,980163,980163,PM01
INV099501,ORD094120,ORS089684,CUS55749,E0464,CARD30385,2023-03-23,08:00:00,2298792,2298792,PM04
INV099502,ORD084998,ORS092258,CUS01263,E0431,CARD24542,2023-02-04,14:00:00,435541,435541,PM04
INV099503,ORD079869,ORS055367,CUS73250,E0349,CARD41767,2023-06-19,11:00:00,2442307,2442307,PM03
INV099504,ORD058462,ORS052719,CUS10021,E0464,CARD11334,2024-04-14,08:00:00,449748,449748,PM04
INV099505,ORD017979,ORS075090,CUS72707,E0321,CARD18740,2024-03-10,08:00:00,2135868,2135868,PM03
INV099506,ORD090906,ORS074595,CUS33228,E0304,CARD30841,2022-10-25,11:00:00,1181998,1181998,PM04
INV099507,ORD026603,ORS076231,CUS67881,E0396,CARD28211,2024-06-27,14:00:00,99120,99120,PM04
INV099508,ORD042368,ORS083666,CUS00567,E0468,CARD33169,2023-11-17,14:00:00,886916,886916,PM01
INV099509,ORD034991,ORS001619,CUS67020,E0367,CARD11243,2024-08-10,14:00:00,2639874,2639874,PM02
INV099510,ORD085095,ORS095056,CUS08462,E0468,CARD16945,2024-01-25,14:00:00,2385139,2385139,PM01
INV099511,ORD085947,ORS007259,CUS24170,E0465,CARD26044,2022-05-11,18:00:00,1220277,1220277,PM04
INV099512,ORD040823,ORS080239,CUS76476,E0448,CARD40904,2022-10-06,08:00:00,236302,236302,PM04
INV099513,ORD016746,ORS023120,CUS59762,E0457,CARD25926,2024-08-10,14:00:00,2388886,2388886,PM01
INV099514,ORD083683,ORS065794,CUS79360,E0304,CARD03727,2022-03-16,11:00:00,2253511,2253511,PM03
INV099515,ORD079821,ORS000384,CUS12703,E0409,CARD20870,2024-08-08,14:00:00,382790,382790,PM04
INV099516,ORD034624,ORS094023,CUS01785,E0433,CARD30953,2024-05-14,14:00:00,2515697,2515697,PM01
INV099517,ORD065030,ORS052681,CUS34322,E0349,CARD22038,2022-07-18,18:00:00,1073792,1073792,PM04
INV099518,ORD009536,ORS094625,CUS45723,E0409,CARD47400,2022-11-01,11:00:00,1893147,1893147,PM01
INV099519,ORD085645,ORS084990,CUS09476,E0443,CARD35399,2024-10-17,11:00:00,649360,649360,PM03
INV099520,ORD034084,ORS071340,CUS34565,E0349,CARD47833,2023-11-27,11:00:00,1846000,1846000,PM04
INV099521,ORD078322,ORS012008,CUS71438,E0277,CARD00769,2024-03-21,11:00:00,1124692,1124692,PM01
INV099522,ORD016524,ORS012039,CUS19298,E0410,CARD06220,2024-04-24,08:00:00,2315901,2315901,PM02
INV099523,ORD080667,ORS002828,CUS61838,E0479,CARD16254,2022-07-19,18:00:00,480707,480707,PM04
INV099524,ORD010104,ORS089227,CUS68484,E0401,CARD11009,2024-09-15,11:00:00,2945746,2945746,PM03
INV099525,ORD070982,ORS085264,CUS41938,E0371,CARD12649,2022-09-13,14:00:00,2517320,2517320,PM04
INV099526,ORD096506,ORS023759,CUS66641,E0431,CARD19410,2022-12-23,08:00:00,1078325,1078325,PM01
INV099527,ORD074774,ORS057214,CUS57693,E0468,CARD33494,2022-06-02,11:00:00,1913732,1913732,PM04
INV099528,ORD089597,ORS027222,CUS72750,E0465,CARD43707,2024-11-16,08:00:00,292687,292687,PM01
INV099529,ORD041967,ORS024389,CUS47533,E0423,CARD02909,2022-02-14,11:00:00,1553203,1553203,PM03
INV099530,ORD059035,ORS008309,CUS33386,E0407,CARD04974,2022-03-12,14:00:00,881529,881529,PM03
INV099531,ORD073192,ORS026175,CUS25989,E0447,CARD38320,2023-06-30,14:00:00,373829,373829,PM02
INV099532,ORD025471,ORS092619,CUS64457,E0307,CARD01178,2022-10-04,11:00:00,2956089,2956089,PM02
INV099533,ORD073669,ORS031278,CUS44626,E0363,CARD46629,2024-08-17,11:00:00,261460,261460,PM01
INV099534,ORD051131,ORS055932,CUS68112,E0273,CARD07924,2024-08-23,14:00:00,2151140,2151140,PM04
INV099535,ORD054477,ORS029168,CUS64469,E0490,CARD10221,2024-01-31,11:00:00,1786236,1786236,PM01
INV099536,ORD061124,ORS038453,CUS05685,E0448,CARD39999,2023-10-13,14:00:00,994551,994551,PM04
INV099537,ORD077444,ORS064183,CUS41223,E0410,CARD02372,2024-11-25,11:00:00,919286,919286,PM01
INV099538,ORD063895,ORS095689,CUS35786,E0399,CARD42471,2022-04-15,14:00:00,826540,826540,PM01
INV099539,ORD021061,ORS031878,CUS41359,E0401,CARD43534,2022-04-16,18:00:00,2248686,2248686,PM04
INV099540,ORD005991,ORS038337,CUS57381,E0300,CARD26022,2023-04-05,08:00:00,1666941,1666941,PM01
INV099541,ORD036250,ORS055773,CUS01643,E0384,CARD40033,2022-07-04,11:00:00,2873231,2873231,PM01
INV099542,ORD000181,ORS039889,CUS64788,E0406,CARD45513,2022-02-10,11:00:00,528344,528344,PM04
INV099543,ORD053887,ORS076469,CUS44806,E0393,CARD18548,2023-08-27,18:00:00,2691936,2691936,PM01
INV099544,ORD089765,ORS008340,CUS49667,E0428,CARD12242,2024-09-22,08:00:00,1409989,1409989,PM04
INV099545,ORD069038,ORS073752,CUS45656,E0423,CARD07509,2023-05-05,14:00:00,1452452,1452452,PM01
INV099546,ORD009302,ORS006201,CUS75740,E0422,CARD49191,2022-03-04,14:00:00,571493,571493,PM01
INV099547,ORD070264,ORS053517,CUS68198,E0406,CARD37336,2023-07-25,14:00:00,2425781,2425781,PM01
INV099548,ORD093818,ORS073711,CUS36548,E0425,CARD31292,2023-07-16,11:00:00,2420219,2420219,PM02
INV099549,ORD049018,ORS097540,CUS20846,E0474,CARD48898,2024-03-06,18:00:00,204580,204580,PM01
INV099550,ORD030507,ORS034999,CUS33565,E0379,CARD39903,2024-08-08,11:00:00,2989184,2989184,PM03
INV099551,ORD095030,ORS027696,CUS42097,E0303,CARD41083,2023-11-27,08:00:00,2491328,2491328,PM01
INV099552,ORD058003,ORS056497,CUS16801,E0459,CARD24872,2023-01-23,18:00:00,1335493,1335493,PM03
INV099553,ORD068558,ORS092354,CUS48373,E0395,CARD49525,2022-02-20,11:00:00,2387139,2387139,PM04
INV099554,ORD012431,ORS075589,CUS73759,E0393,CARD26957,2023-04-25,08:00:00,2844082,2844082,PM04
INV099555,ORD007599,ORS005789,CUS41387,E0384,CARD10058,2024-07-30,14:00:00,2146963,2146963,PM02
INV099556,ORD034814,ORS013508,CUS78091,E0319,CARD26016,2024-11-27,08:00:00,1493759,1493759,PM01
INV099557,ORD008300,ORS092089,CUS42825,E0407,CARD48207,2022-10-24,11:00:00,1223493,1223493,PM02
INV099558,ORD078263,ORS076198,CUS30377,E0431,CARD11846,2022-04-13,14:00:00,2132070,2132070,PM03
INV099559,ORD014433,ORS020948,CUS56897,E0398,CARD23159,2023-12-13,18:00:00,555093,555093,PM02
INV099560,ORD022036,ORS086663,CUS67681,E0413,CARD43939,2024-08-21,18:00:00,1484394,1484394,PM02
INV099561,ORD055077,ORS003280,CUS72417,E0369,CARD45584,2022-06-19,08:00:00,1168206,1168206,PM03
INV099562,ORD040114,ORS050755,CUS51637,E0317,CARD13114,2023-10-03,14:00:00,2329200,2329200,PM02
INV099563,ORD018275,ORS039429,CUS24803,E0469,CARD23407,2022-11-15,14:00:00,1595548,1595548,PM04
INV099564,ORD086574,ORS070708,CUS73462,E0413,CARD22517,2023-06-12,14:00:00,504841,504841,PM03
INV099565,ORD093941,ORS064607,CUS22397,E0330,CARD05606,2024-06-22,11:00:00,2797640,2797640,PM03
INV099566,ORD054609,ORS075000,CUS52848,E0378,CARD04437,2023-05-21,18:00:00,395504,395504,PM02
INV099567,ORD005015,ORS097309,CUS72506,E0433,CARD09835,2023-08-11,18:00:00,504411,504411,PM03
INV099568,ORD034002,ORS077265,CUS23332,E0317,CARD40414,2024-08-30,08:00:00,2679396,2679396,PM02
INV099569,ORD079404,ORS038638,CUS03635,E0422,CARD22255,2022-02-03,18:00:00,1566487,1566487,PM01
INV099570,ORD094154,ORS041217,CUS31015,E0330,CARD48138,2024-09-05,18:00:00,262401,262401,PM02
INV099571,ORD062047,ORS092092,CUS70465,E0300,CARD38652,2022-01-23,08:00:00,561511,561511,PM04
INV099572,ORD055776,ORS004605,CUS49508,E0349,CARD21988,2023-01-31,11:00:00,2905256,2905256,PM04
INV099573,ORD073784,ORS012549,CUS19735,E0474,CARD00194,2023-02-03,14:00:00,2379583,2379583,PM02
INV099574,ORD009455,ORS075823,CUS20807,E0443,CARD34207,2024-09-16,11:00:00,1621665,1621665,PM02
INV099575,ORD063581,ORS040684,CUS78483,E0413,CARD33431,2023-04-03,18:00:00,393973,393973,PM04
INV099576,ORD099532,ORS033988,CUS78288,E0273,CARD30454,2024-03-19,18:00:00,434519,434519,PM02
INV099577,ORD007583,ORS002288,CUS48971,E0428,CARD04529,2024-05-11,14:00:00,532872,532872,PM01
INV099578,ORD043269,ORS075241,CUS54428,E0447,CARD10601,2024-02-13,14:00:00,2522319,2522319,PM01
INV099579,ORD087461,ORS056170,CUS35905,E0429,CARD34018,2022-11-05,08:00:00,985172,985172,PM02
INV099580,ORD073735,ORS083871,CUS38432,E0338,CARD20166,2024-11-06,18:00:00,2842645,2842645,PM04
INV099581,ORD098814,ORS071996,CUS74030,E0300,CARD30821,2024-10-29,11:00:00,1519901,1519901,PM01
INV099582,ORD054920,ORS051350,CUS55572,E0368,CARD21080,2023-04-16,11:00:00,86670,86670,PM02
INV099583,ORD057744,ORS016275,CUS00623,E0448,CARD44190,2024-07-21,18:00:00,1636402,1636402,PM02
INV099584,ORD030685,ORS002718,CUS66790,E0367,CARD22303,2023-08-28,08:00:00,2779273,2779273,PM03
INV099585,ORD098388,ORS041410,CUS60268,E0430,CARD32786,2022-01-12,11:00:00,1929564,1929564,PM02
INV099586,ORD032535,ORS074417,CUS28613,E0474,CARD49094,2022-06-08,14:00:00,2113461,2113461,PM03
INV099587,ORD071743,ORS006156,CUS59108,E0468,CARD41151,2024-07-17,08:00:00,2264931,2264931,PM01
INV099588,ORD039460,ORS022690,CUS71663,E0460,CARD13573,2023-04-19,11:00:00,1987577,1987577,PM01
INV099589,ORD066933,ORS058729,CUS03087,E0408,CARD36225,2023-09-12,11:00:00,227622,227622,PM02
INV099590,ORD069478,ORS053839,CUS18155,E0368,CARD01463,2024-05-10,14:00:00,594343,594343,PM01
INV099591,ORD003239,ORS067683,CUS38453,E0289,CARD00945,2024-03-23,11:00:00,1038234,1038234,PM01
INV099592,ORD046284,ORS000087,CUS52891,E0431,CARD40370,2024-04-30,11:00:00,1249562,1249562,PM01
INV099593,ORD020560,ORS045396,CUS37053,E0277,CARD30642,2022-02-14,18:00:00,488449,488449,PM01
INV099594,ORD089540,ORS075681,CUS19965,E0319,CARD02233,2024-05-14,08:00:00,284665,284665,PM04
INV099595,ORD062774,ORS099582,CUS57199,E0398,CARD18880,2023-06-29,08:00:00,1434370,1434370,PM02
INV099596,ORD050679,ORS087473,CUS72791,E0448,CARD25408,2022-06-27,11:00:00,848626,848626,PM03
INV099597,ORD015994,ORS026979,CUS13705,E0398,CARD15069,2024-09-19,18:00:00,844344,844344,PM01
INV099598,ORD020716,ORS093739,CUS76617,E0353,CARD03520,2024-07-10,11:00:00,1178661,1178661,PM04
INV099599,ORD077887,ORS008619,CUS56119,E0478,CARD22957,2022-10-09,18:00:00,2762625,2762625,PM02
INV099600,ORD022099,ORS037636,CUS04877,E0304,CARD05475,2024-03-26,11:00:00,1255339,1255339,PM01
INV099601,ORD020244,ORS075722,CUS63178,E0413,CARD18744,2024-01-01,18:00:00,676841,676841,PM03
INV099602,ORD019601,ORS057686,CUS57847,E0338,CARD36960,2024-04-05,14:00:00,1020581,1020581,PM03
INV099603,ORD053874,ORS077372,CUS09711,E0465,CARD39454,2022-12-04,11:00:00,1699790,1699790,PM01
INV099604,ORD064538,ORS044209,CUS74693,E0395,CARD05025,2023-12-13,11:00:00,2977046,2977046,PM03
INV099605,ORD031513,ORS067497,CUS47872,E0277,CARD13331,2024-06-27,14:00:00,2139884,2139884,PM03
INV099606,ORD023464,ORS067637,CUS49832,E0407,CARD26006,2024-11-21,08:00:00,1155817,1155817,PM02
INV099607,ORD053859,ORS056360,CUS09171,E0399,CARD21645,2024-06-06,11:00:00,2374528,2374528,PM02
INV099608,ORD056575,ORS009134,CUS10752,E0369,CARD40417,2024-04-20,11:00:00,2375630,2375630,PM03
INV099609,ORD023039,ORS037305,CUS58826,E0460,CARD18126,2022-03-26,11:00:00,2211383,2211383,PM02
INV099610,ORD036544,ORS036820,CUS08411,E0286,CARD14439,2023-06-13,14:00:00,1198779,1198779,PM01
INV099611,ORD021609,ORS002036,CUS14178,E0353,CARD07111,2022-11-17,08:00:00,436861,436861,PM02
INV099612,ORD065104,ORS065999,CUS04535,E0457,CARD15562,2024-10-22,11:00:00,1872680,1872680,PM04
INV099613,ORD001058,ORS095018,CUS27873,E0474,CARD39028,2022-05-03,08:00:00,865926,865926,PM03
INV099614,ORD084507,ORS002994,CUS20400,E0422,CARD35966,2022-05-15,08:00:00,1616711,1616711,PM04
INV099615,ORD067426,ORS099955,CUS08564,E0338,CARD45915,2024-01-14,08:00:00,1839557,1839557,PM01
INV099616,ORD009613,ORS065298,CUS06487,E0433,CARD41287,2023-01-11,08:00:00,2914899,2914899,PM04
INV099617,ORD052246,ORS025485,CUS68847,E0399,CARD21847,2022-01-25,18:00:00,2383893,2383893,PM04
INV099618,ORD098133,ORS064108,CUS33172,E0428,CARD17429,2024-01-05,11:00:00,1643812,1643812,PM04
INV099619,ORD072600,ORS096167,CUS30143,E0460,CARD37656,2024-03-14,14:00:00,232965,232965,PM04
INV099620,ORD085230,ORS031903,CUS09590,E0469,CARD32276,2022-06-12,08:00:00,1862652,1862652,PM01
INV099621,ORD000002,ORS040442,CUS36866,E0429,CARD26026,2022-11-26,14:00:00,1314720,1314720,PM04
INV099622,ORD034597,ORS097354,CUS14754,E0433,CARD29467,2024-07-17,18:00:00,1258412,1258412,PM03
INV099623,ORD051024,ORS031439,CUS78747,E0410,CARD13134,2022-01-21,11:00:00,1967364,1967364,PM04
INV099624,ORD080000,ORS095395,CUS73093,E0300,CARD43982,2022-03-21,08:00:00,1237829,1237829,PM03
INV099625,ORD029037,ORS057930,CUS28339,E0469,CARD30137,2023-02-22,11:00:00,1671827,1671827,PM02
INV099626,ORD031467,ORS053182,CUS79194,E0371,CARD34174,2022-01-02,08:00:00,2230451,2230451,PM04
INV099627,ORD011600,ORS074029,CUS21782,E0393,CARD14318,2023-04-27,11:00:00,1148302,1148302,PM01
INV099628,ORD049518,ORS069775,CUS16256,E0396,CARD05543,2022-01-06,18:00:00,1671197,1671197,PM01
INV099629,ORD011063,ORS081920,CUS66966,E0474,CARD02679,2023-09-25,11:00:00,61721,61721,PM03
INV099630,ORD030083,ORS043636,CUS24836,E0423,CARD02904,2024-02-13,18:00:00,315774,315774,PM02
INV099631,ORD001598,ORS066159,CUS47552,E0286,CARD44904,2023-11-08,18:00:00,2004100,2004100,PM02
INV099632,ORD016286,ORS034326,CUS78530,E0317,CARD35925,2023-10-05,08:00:00,1860654,1860654,PM01
INV099633,ORD092777,ORS079425,CUS58595,E0413,CARD22176,2023-12-06,14:00:00,1207389,1207389,PM02
INV099634,ORD040381,ORS064613,CUS10301,E0431,CARD37861,2022-06-22,14:00:00,1487687,1487687,PM01
INV099635,ORD011226,ORS052009,CUS47218,E0410,CARD11782,2023-12-02,11:00:00,1370454,1370454,PM03
INV099636,ORD069429,ORS003529,CUS26885,E0379,CARD39836,2024-06-15,14:00:00,1597541,1597541,PM03
INV099637,ORD032931,ORS082990,CUS18548,E0363,CARD11678,2023-08-30,11:00:00,2110754,2110754,PM02
INV099638,ORD048713,ORS079815,CUS67101,E0477,CARD05500,2024-08-13,14:00:00,885287,885287,PM03
INV099639,ORD047615,ORS098993,CUS25900,E0428,CARD39586,2024-05-23,14:00:00,1797074,1797074,PM04
INV099640,ORD010827,ORS009546,CUS25557,E0469,CARD31031,2023-03-07,18:00:00,1552393,1552393,PM03
INV099641,ORD073448,ORS044953,CUS39383,E0457,CARD30192,2022-08-16,11:00:00,1997406,1997406,PM04
INV099642,ORD022292,ORS028383,CUS22760,E0273,CARD38973,2023-01-01,11:00:00,1538481,1538481,PM03
INV099643,ORD068986,ORS040146,CUS43291,E0458,CARD14668,2024-07-11,11:00:00,1550998,1550998,PM02
INV099644,ORD062761,ORS034894,CUS40754,E0408,CARD36261,2024-08-27,14:00:00,2123640,2123640,PM02
INV099645,ORD006731,ORS050871,CUS63229,E0438,CARD46176,2024-08-26,08:00:00,2731663,2731663,PM04
INV099646,ORD095108,ORS002807,CUS74503,E0429,CARD02142,2022-02-28,08:00:00,295644,295644,PM01
INV099647,ORD080770,ORS021728,CUS40258,E0431,CARD33419,2022-11-16,08:00:00,1535428,1535428,PM04
INV099648,ORD025702,ORS057704,CUS25848,E0443,CARD00214,2022-04-01,08:00:00,465330,465330,PM04
INV099649,ORD007914,ORS025509,CUS00606,E0374,CARD24885,2023-04-07,08:00:00,1151796,1151796,PM03
INV099650,ORD096295,ORS079416,CUS38080,E0413,CARD47418,2024-07-01,08:00:00,2122858,2122858,PM01
INV099651,ORD031681,ORS033036,CUS04137,E0371,CARD21759,2022-11-10,11:00:00,333055,333055,PM04
INV099652,ORD026552,ORS000781,CUS04107,E0304,CARD07154,2024-11-30,14:00:00,1243187,1243187,PM04
INV099653,ORD015928,ORS057580,CUS77779,E0443,CARD24630,2023-10-02,11:00:00,2858371,2858371,PM04
INV099654,ORD090137,ORS013688,CUS69117,E0443,CARD15026,2022-10-16,18:00:00,1997902,1997902,PM01
INV099655,ORD072078,ORS036120,CUS52549,E0406,CARD21773,2022-08-10,11:00:00,2082744,2082744,PM01
INV099656,ORD097287,ORS099126,CUS17343,E0413,CARD11905,2022-11-03,18:00:00,729421,729421,PM01
INV099657,ORD009363,ORS068447,CUS08274,E0353,CARD13279,2024-12-20,14:00:00,997912,997912,PM01
INV099658,ORD071550,ORS064801,CUS26266,E0413,CARD33777,2024-10-26,14:00:00,2795369,2795369,PM03
INV099659,ORD012046,ORS010696,CUS08012,E0379,CARD04414,2024-06-04,11:00:00,1031482,1031482,PM02
INV099660,ORD058919,ORS081674,CUS41540,E0353,CARD38872,2023-07-28,14:00:00,1982693,1982693,PM04
INV099661,ORD043965,ORS095919,CUS62961,E0303,CARD27720,2022-06-23,18:00:00,388975,388975,PM02
INV099662,ORD063449,ORS082523,CUS09838,E0384,CARD41565,2024-04-20,18:00:00,982442,982442,PM02
INV099663,ORD072659,ORS079559,CUS53546,E0277,CARD14120,2023-02-15,08:00:00,1036059,1036059,PM04
INV099664,ORD034646,ORS075219,CUS09138,E0304,CARD07332,2024-02-23,18:00:00,584671,584671,PM03
INV099665,ORD086394,ORS073069,CUS68173,E0458,CARD19443,2023-01-09,18:00:00,737228,737228,PM03
INV099666,ORD063863,ORS042768,CUS25023,E0431,CARD02565,2022-10-19,11:00:00,2910085,2910085,PM02
INV099667,ORD011921,ORS027558,CUS72229,E0395,CARD01666,2023-04-14,18:00:00,1628545,1628545,PM02
INV099668,ORD029882,ORS043773,CUS63751,E0479,CARD18431,2022-04-02,18:00:00,1850071,1850071,PM02
INV099669,ORD061785,ORS082888,CUS40131,E0428,CARD00838,2023-07-05,08:00:00,2789618,2789618,PM02
INV099670,ORD020296,ORS040135,CUS76486,E0428,CARD06811,2022-07-25,11:00:00,2962091,2962091,PM03
INV099671,ORD075020,ORS090152,CUS19292,E0349,CARD26397,2023-08-31,18:00:00,1272076,1272076,PM04
INV099672,ORD021699,ORS048469,CUS46352,E0277,CARD16000,2023-02-21,18:00:00,1953463,1953463,PM03
INV099673,ORD082711,ORS029856,CUS16247,E0407,CARD29786,2023-01-25,18:00:00,1692735,1692735,PM02
INV099674,ORD052576,ORS012013,CUS25246,E0398,CARD19220,2022-02-25,08:00:00,1219710,1219710,PM03
INV099675,ORD010808,ORS059993,CUS40246,E0277,CARD01738,2024-07-09,08:00:00,185496,185496,PM02
INV099676,ORD095626,ORS039321,CUS55948,E0289,CARD48947,2023-07-10,08:00:00,2300058,2300058,PM04
INV099677,ORD040787,ORS042347,CUS62355,E0286,CARD34009,2022-07-27,11:00:00,2512865,2512865,PM02
INV099678,ORD000694,ORS091595,CUS41325,E0422,CARD15150,2024-09-16,18:00:00,283092,283092,PM03
INV099679,ORD043291,ORS088512,CUS25951,E0422,CARD37493,2024-10-15,14:00:00,2550770,2550770,PM02
INV099680,ORD093312,ORS044614,CUS35360,E0477,CARD40978,2023-11-22,08:00:00,338759,338759,PM03
INV099681,ORD029454,ORS010053,CUS71972,E0443,CARD30458,2024-03-12,18:00:00,2397015,2397015,PM02
INV099682,ORD071833,ORS009829,CUS18592,E0447,CARD45583,2024-01-30,14:00:00,880232,880232,PM01
INV099683,ORD035666,ORS086585,CUS78292,E0371,CARD20037,2023-04-17,18:00:00,268517,268517,PM04
INV099684,ORD035787,ORS016792,CUS56441,E0413,CARD38810,2024-08-15,18:00:00,476990,476990,PM03
INV099685,ORD047960,ORS070222,CUS25186,E0395,CARD12272,2023-08-24,18:00:00,2114969,2114969,PM04
INV099686,ORD051690,ORS064322,CUS65508,E0422,CARD01673,2023-02-23,14:00:00,2293525,2293525,PM03
INV099687,ORD069064,ORS064714,CUS12287,E0447,CARD04689,2022-06-13,11:00:00,1229974,1229974,PM01
INV099688,ORD020568,ORS033987,CUS60861,E0423,CARD29054,2024-05-26,14:00:00,1481665,1481665,PM01
