SurgeryID,PetID,PrescriptionID,SurgeryStatus,SurgeryType,AnesthesiaType,SurgeryDate,DiagnosisNote
SRV96061,PET95187,PRSC007830,Đang theo dõi,Mổ u,Gây mê toàn thân,2022-09-01 21:15:04,Phẫu thuật theo chỉ định bác sĩ
SRV104958,PET25578,PRSC006354,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-03-17 13:30:08,Phẫu thuật theo chỉ định bác sĩ
SRV31662,PET112836,PRSC032643,Đang theo dõi,Thiến,Gây mê toàn thân,2021-08-01 00:00:54,Phẫu thuật theo chỉ định bác sĩ
SRV39889,PET83255,PRSC079002,Đang theo dõi,Mổ u,Gây tê,2023-01-20 12:45:39,Phẫu thuật theo chỉ định bác sĩ
SRV105141,PET108658,PRSC079887,Đã thực hiện,Thiến,Gây mê toàn thân,2021-07-16 18:29:26,Phẫu thuật theo chỉ định bác sĩ
SRV8777,PET57511,PRSC057404,Đang theo dõi,Thiến,Gây mê toàn thân,2021-08-16 07:05:50,Phẫu thuật theo chỉ định bác sĩ
SRV68497,PET71049,PRSC016181,Đang theo dõi,Thiến,Gây mê toàn thân,2022-09-25 00:27:25,Phẫu thuật theo chỉ định bác sĩ
SRV182548,PET66262,PRSC000038,Đang theo dõi,Thiến,Gây tê,2024-03-14 23:10:47,Phẫu thuật theo chỉ định bác sĩ
SRV82141,PET50746,PRSC063031,Đang theo dõi,Mổ bụng,Gây tê,2024-10-13 04:27:25,Phẫu thuật theo chỉ định bác sĩ
SRV177644,PET75548,PRSC048177,Đang theo dõi,Mổ u,Gây tê,2023-12-11 06:12:57,Phẫu thuật theo chỉ định bác sĩ
SRV189118,PET41239,PRSC021390,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2021-03-31 13:35:13,Phẫu thuật theo chỉ định bác sĩ
SRV73218,PET08087,PRSC024586,Đã thực hiện,Thiến,Gây tê,2024-10-14 22:51:24,Phẫu thuật theo chỉ định bác sĩ
SRV75607,PET46035,PRSC005239,Đang theo dõi,Mổ bụng,Gây tê,2022-08-21 19:29:12,Phẫu thuật theo chỉ định bác sĩ
SRV52026,PET40543,PRSC023964,Đang theo dõi,Mổ u,Gây tê,2022-08-18 15:14:05,Phẫu thuật theo chỉ định bác sĩ
SRV141780,PET75741,PRSC066848,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2024-07-04 12:58:17,Phẫu thuật theo chỉ định bác sĩ
SRV37981,PET119756,PRSC011975,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2021-12-11 02:43:09,Phẫu thuật theo chỉ định bác sĩ
SRV7553,PET67500,PRSC015805,Đã thực hiện,Thiến,Gây mê toàn thân,2021-01-03 23:16:17,Phẫu thuật theo chỉ định bác sĩ
SRV37250,PET100145,PRSC006880,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-09-16 13:49:13,Phẫu thuật theo chỉ định bác sĩ
SRV162051,PET72856,PRSC047209,Đang theo dõi,Mổ u,Gây mê toàn thân,2024-10-10 14:02:35,Phẫu thuật theo chỉ định bác sĩ
SRV2598,PET12834,PRSC011145,Đã thực hiện,Mổ u,Gây mê toàn thân,2022-05-08 14:18:34,Phẫu thuật theo chỉ định bác sĩ
SRV9097,PET90133,PRSC053438,Đã thực hiện,Nội soi,Gây tê,2022-10-05 02:43:07,Phẫu thuật theo chỉ định bác sĩ
SRV146291,PET19487,PRSC014945,Đã thực hiện,Mổ u,Gây tê,2023-10-09 08:18:15,Phẫu thuật theo chỉ định bác sĩ
SRV166898,PET76646,PRSC004245,Đang theo dõi,Nội soi,Gây tê,2023-10-18 13:52:24,Phẫu thuật theo chỉ định bác sĩ
SRV62435,PET110482,PRSC000190,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2023-07-15 00:15:57,Phẫu thuật theo chỉ định bác sĩ
SRV22314,PET75711,PRSC041408,Đang theo dõi,Mổ u,Gây tê,2023-06-30 06:38:52,Phẫu thuật theo chỉ định bác sĩ
SRV15183,PET02022,PRSC061781,Đang theo dõi,Thiến,Gây tê,2024-12-06 08:34:37,Phẫu thuật theo chỉ định bác sĩ
SRV129250,PET110244,PRSC056188,Đang theo dõi,Nội soi,Gây tê,2024-05-27 09:37:59,Phẫu thuật theo chỉ định bác sĩ
SRV163353,PET25599,PRSC016914,Đã thực hiện,Nội soi,Gây tê,2022-01-22 08:07:43,Phẫu thuật theo chỉ định bác sĩ
SRV4081,PET35255,PRSC061929,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2021-01-27 06:31:24,Phẫu thuật theo chỉ định bác sĩ
SRV6700,PET33833,PRSC022617,Đã thực hiện,Nội soi,Gây mê toàn thân,2023-06-25 06:00:49,Phẫu thuật theo chỉ định bác sĩ
SRV147884,PET12902,PRSC037123,Đã thực hiện,Nội soi,Gây tê,2024-05-16 14:00:51,Phẫu thuật theo chỉ định bác sĩ
SRV177337,PET93430,PRSC041893,Đang theo dõi,Thiến,Gây mê toàn thân,2021-11-23 21:22:44,Phẫu thuật theo chỉ định bác sĩ
SRV67713,PET117043,PRSC006831,Đang theo dõi,Mổ u,Gây tê,2024-12-01 06:12:11,Phẫu thuật theo chỉ định bác sĩ
SRV121699,PET106020,PRSC022045,Đang theo dõi,Thiến,Gây mê toàn thân,2023-10-26 00:41:18,Phẫu thuật theo chỉ định bác sĩ
SRV1349,PET93318,PRSC057519,Đã thực hiện,Mổ bụng,Gây tê,2022-08-22 11:57:47,Phẫu thuật theo chỉ định bác sĩ
SRV157027,PET13445,PRSC047614,Đã thực hiện,Mổ u,Gây mê toàn thân,2023-07-18 04:05:49,Phẫu thuật theo chỉ định bác sĩ
SRV98391,PET14161,PRSC022379,Đã thực hiện,Mổ u,Gây mê toàn thân,2023-07-11 07:39:59,Phẫu thuật theo chỉ định bác sĩ
SRV94149,PET07293,PRSC072426,Đã thực hiện,Thiến,Gây mê toàn thân,2024-06-15 04:59:11,Phẫu thuật theo chỉ định bác sĩ
SRV142310,PET63950,PRSC051630,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2022-09-09 05:26:33,Phẫu thuật theo chỉ định bác sĩ
SRV103121,PET24273,PRSC049034,Đã thực hiện,Nội soi,Gây tê,2024-11-21 08:52:11,Phẫu thuật theo chỉ định bác sĩ
SRV0390,PET110955,PRSC043386,Đã thực hiện,Nội soi,Gây mê toàn thân,2023-10-09 18:36:29,Phẫu thuật theo chỉ định bác sĩ
SRV45052,PET20274,PRSC025068,Đã thực hiện,Mổ u,Gây tê,2022-10-09 09:49:01,Phẫu thuật theo chỉ định bác sĩ
SRV128995,PET52607,PRSC035048,Đã thực hiện,Mổ u,Gây mê toàn thân,2024-07-22 21:24:01,Phẫu thuật theo chỉ định bác sĩ
SRV60246,PET52109,PRSC017613,Đã thực hiện,Mổ u,Gây mê toàn thân,2021-09-23 22:08:33,Phẫu thuật theo chỉ định bác sĩ
SRV76325,PET18560,PRSC003420,Đang theo dõi,Nội soi,Gây mê toàn thân,2022-03-30 03:19:44,Phẫu thuật theo chỉ định bác sĩ
SRV30858,PET39076,PRSC019876,Đang theo dõi,Thiến,Gây tê,2021-05-31 11:02:21,Phẫu thuật theo chỉ định bác sĩ
SRV17772,PET109308,PRSC003509,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2023-12-02 14:35:43,Phẫu thuật theo chỉ định bác sĩ
SRV139023,PET18869,PRSC055627,Đang theo dõi,Nội soi,Gây tê,2022-03-15 19:27:34,Phẫu thuật theo chỉ định bác sĩ
SRV78629,PET54519,PRSC017757,Đang theo dõi,Thiến,Gây tê,2024-07-16 04:55:16,Phẫu thuật theo chỉ định bác sĩ
SRV43095,PET48429,PRSC048433,Đang theo dõi,Thiến,Gây tê,2022-11-30 12:38:55,Phẫu thuật theo chỉ định bác sĩ
SRV117793,PET77009,PRSC064499,Đã thực hiện,Mổ u,Gây mê toàn thân,2023-08-06 08:46:07,Phẫu thuật theo chỉ định bác sĩ
SRV119344,PET54248,PRSC004564,Đã thực hiện,Thiến,Gây mê toàn thân,2022-05-06 00:37:51,Phẫu thuật theo chỉ định bác sĩ
SRV166424,PET94666,PRSC054418,Đang theo dõi,Mổ bụng,Gây tê,2022-08-02 13:28:40,Phẫu thuật theo chỉ định bác sĩ
SRV148148,PET09306,PRSC011347,Đã thực hiện,Nội soi,Gây mê toàn thân,2022-07-04 15:03:14,Phẫu thuật theo chỉ định bác sĩ
SRV168389,PET56317,PRSC045378,Đã thực hiện,Mổ u,Gây mê toàn thân,2024-11-15 14:23:06,Phẫu thuật theo chỉ định bác sĩ
SRV177378,PET102387,PRSC073908,Đang theo dõi,Mổ u,Gây tê,2022-06-07 07:37:52,Phẫu thuật theo chỉ định bác sĩ
SRV68105,PET118365,PRSC079164,Đã thực hiện,Mổ bụng,Gây tê,2021-03-26 03:59:04,Phẫu thuật theo chỉ định bác sĩ
SRV125015,PET03004,PRSC027802,Đã thực hiện,Nội soi,Gây mê toàn thân,2022-12-21 02:51:38,Phẫu thuật theo chỉ định bác sĩ
SRV132844,PET32593,PRSC005796,Đã thực hiện,Nội soi,Gây mê toàn thân,2024-07-12 22:00:14,Phẫu thuật theo chỉ định bác sĩ
SRV109071,PET03780,PRSC054342,Đang theo dõi,Thiến,Gây mê toàn thân,2022-06-03 14:33:03,Phẫu thuật theo chỉ định bác sĩ
SRV147396,PET48138,PRSC017611,Đang theo dõi,Mổ bụng,Gây tê,2021-06-20 09:40:35,Phẫu thuật theo chỉ định bác sĩ
SRV84594,PET73152,PRSC009400,Đang theo dõi,Thiến,Gây mê toàn thân,2023-11-20 07:17:18,Phẫu thuật theo chỉ định bác sĩ
SRV179761,PET113828,PRSC000798,Đã thực hiện,Thiến,Gây tê,2023-04-14 09:14:40,Phẫu thuật theo chỉ định bác sĩ
SRV173687,PET119824,PRSC044193,Đang theo dõi,Nội soi,Gây mê toàn thân,2024-07-12 07:05:06,Phẫu thuật theo chỉ định bác sĩ
SRV157576,PET106331,PRSC023284,Đang theo dõi,Thiến,Gây mê toàn thân,2022-03-26 23:17:33,Phẫu thuật theo chỉ định bác sĩ
SRV13496,PET26723,PRSC074409,Đang theo dõi,Nội soi,Gây tê,2024-09-07 13:23:35,Phẫu thuật theo chỉ định bác sĩ
SRV8679,PET01917,PRSC049456,Đã thực hiện,Thiến,Gây tê,2023-10-27 10:57:08,Phẫu thuật theo chỉ định bác sĩ
SRV78830,PET35739,PRSC058084,Đã thực hiện,Thiến,Gây mê toàn thân,2023-05-01 05:12:44,Phẫu thuật theo chỉ định bác sĩ
SRV82983,PET115901,PRSC054448,Đã thực hiện,Nội soi,Gây mê toàn thân,2023-06-21 00:17:59,Phẫu thuật theo chỉ định bác sĩ
SRV177739,PET108885,PRSC038109,Đã thực hiện,Nội soi,Gây mê toàn thân,2021-01-26 04:29:35,Phẫu thuật theo chỉ định bác sĩ
SRV67684,PET87821,PRSC034875,Đã thực hiện,Mổ u,Gây tê,2024-08-23 11:11:57,Phẫu thuật theo chỉ định bác sĩ
SRV127386,PET62936,PRSC030436,Đang theo dõi,Mổ bụng,Gây mê toàn thân,2022-01-07 05:16:54,Phẫu thuật theo chỉ định bác sĩ
SRV168244,PET10392,PRSC070881,Đang theo dõi,Thiến,Gây tê,2021-07-17 19:49:30,Phẫu thuật theo chỉ định bác sĩ
SRV87948,PET30027,PRSC043352,Đã thực hiện,Mổ u,Gây tê,2023-05-12 16:08:45,Phẫu thuật theo chỉ định bác sĩ
SRV87181,PET103451,PRSC072044,Đang theo dõi,Thiến,Gây mê toàn thân,2022-01-16 18:42:28,Phẫu thuật theo chỉ định bác sĩ
SRV191380,PET114197,PRSC028671,Đã thực hiện,Thiến,Gây mê toàn thân,2023-01-29 18:06:12,Phẫu thuật theo chỉ định bác sĩ
SRV193266,PET109984,PRSC070535,Đang theo dõi,Mổ u,Gây mê toàn thân,2024-10-31 17:21:27,Phẫu thuật theo chỉ định bác sĩ
SRV191815,PET98876,PRSC070874,Đã thực hiện,Mổ u,Gây tê,2021-02-11 03:37:52,Phẫu thuật theo chỉ định bác sĩ
SRV194382,PET104698,PRSC069984,Đang theo dõi,Mổ u,Gây mê toàn thân,2024-04-01 23:49:35,Phẫu thuật theo chỉ định bác sĩ
SRV16910,PET98902,PRSC053100,Đã thực hiện,Mổ u,Gây tê,2023-07-29 21:36:12,Phẫu thuật theo chỉ định bác sĩ
SRV140726,PET87277,PRSC011979,Đang theo dõi,Nội soi,Gây mê toàn thân,2023-07-09 15:45:09,Phẫu thuật theo chỉ định bác sĩ
SRV153989,PET83500,PRSC078290,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2023-01-13 02:30:20,Phẫu thuật theo chỉ định bác sĩ
SRV182113,PET85314,PRSC027809,Đã thực hiện,Thiến,Gây tê,2024-12-09 21:28:16,Phẫu thuật theo chỉ định bác sĩ
SRV147347,PET117834,PRSC003479,Đã thực hiện,Thiến,Gây mê toàn thân,2021-10-01 05:24:34,Phẫu thuật theo chỉ định bác sĩ
SRV34725,PET106147,PRSC009572,Đang theo dõi,Mổ bụng,Gây tê,2021-11-14 17:14:03,Phẫu thuật theo chỉ định bác sĩ
SRV130612,PET71757,PRSC057957,Đã thực hiện,Mổ u,Gây mê toàn thân,2021-08-28 20:36:53,Phẫu thuật theo chỉ định bác sĩ
SRV192667,PET36535,PRSC029134,Đang theo dõi,Thiến,Gây mê toàn thân,2024-06-13 13:16:45,Phẫu thuật theo chỉ định bác sĩ
SRV94624,PET07217,PRSC002837,Đang theo dõi,Thiến,Gây tê,2024-01-20 14:20:16,Phẫu thuật theo chỉ định bác sĩ
SRV108114,PET36834,PRSC059297,Đã thực hiện,Mổ u,Gây tê,2023-11-20 17:31:30,Phẫu thuật theo chỉ định bác sĩ
SRV176483,PET102377,PRSC072789,Đã thực hiện,Mổ bụng,Gây tê,2024-06-21 01:03:30,Phẫu thuật theo chỉ định bác sĩ
SRV118734,PET116940,PRSC007499,Đã thực hiện,Mổ u,Gây mê toàn thân,2022-06-25 13:50:59,Phẫu thuật theo chỉ định bác sĩ
SRV110836,PET105091,PRSC059200,Đã thực hiện,Mổ u,Gây mê toàn thân,2022-03-27 04:56:16,Phẫu thuật theo chỉ định bác sĩ
SRV98743,PET38357,PRSC023709,Đang theo dõi,Mổ bụng,Gây tê,2021-03-01 10:58:38,Phẫu thuật theo chỉ định bác sĩ
SRV66067,PET48053,PRSC072252,Đang theo dõi,Mổ u,Gây mê toàn thân,2022-04-21 09:57:56,Phẫu thuật theo chỉ định bác sĩ
SRV126300,PET88791,PRSC006428,Đang theo dõi,Mổ u,Gây tê,2022-01-19 04:14:07,Phẫu thuật theo chỉ định bác sĩ
SRV95120,PET40567,PRSC007607,Đã thực hiện,Mổ u,Gây tê,2024-09-18 18:53:29,Phẫu thuật theo chỉ định bác sĩ
SRV4332,PET14764,PRSC074459,Đã thực hiện,Nội soi,Gây tê,2024-02-29 21:03:51,Phẫu thuật theo chỉ định bác sĩ
SRV98162,PET31177,PRSC006745,Đã thực hiện,Mổ bụng,Gây tê,2021-04-15 15:09:54,Phẫu thuật theo chỉ định bác sĩ
SRV188962,PET48182,PRSC051471,Đã thực hiện,Nội soi,Gây tê,2024-11-27 00:27:26,Phẫu thuật theo chỉ định bác sĩ
SRV164429,PET24004,PRSC056878,Đã thực hiện,Nội soi,Gây tê,2022-04-17 20:53:22,Phẫu thuật theo chỉ định bác sĩ
SRV93009,PET72926,PRSC046829,Đã thực hiện,Thiến,Gây tê,2021-01-17 14:02:21,Phẫu thuật theo chỉ định bác sĩ
SRV76801,PET24070,PRSC015095,Đang theo dõi,Mổ u,Gây tê,2023-09-17 16:38:23,Phẫu thuật theo chỉ định bác sĩ
SRV16593,PET94553,PRSC044913,Đang theo dõi,Mổ bụng,Gây tê,2024-09-30 05:53:25,Phẫu thuật theo chỉ định bác sĩ
SRV41440,PET00190,PRSC026105,Đang theo dõi,Mổ u,Gây tê,2022-12-02 13:31:09,Phẫu thuật theo chỉ định bác sĩ
SRV83176,PET111830,PRSC017820,Đã thực hiện,Nội soi,Gây tê,2023-08-30 11:30:48,Phẫu thuật theo chỉ định bác sĩ
SRV17521,PET44112,PRSC005467,Đang theo dõi,Nội soi,Gây tê,2022-08-23 05:48:16,Phẫu thuật theo chỉ định bác sĩ
SRV185547,PET79475,PRSC008438,Đã thực hiện,Nội soi,Gây mê toàn thân,2022-02-19 16:45:33,Phẫu thuật theo chỉ định bác sĩ
SRV47360,PET86365,PRSC067670,Đang theo dõi,Thiến,Gây tê,2021-06-09 23:59:45,Phẫu thuật theo chỉ định bác sĩ
SRV164019,PET24083,PRSC009563,Đã thực hiện,Mổ bụng,Gây mê toàn thân,2024-06-09 21:49:43,Phẫu thuật theo chỉ định bác sĩ
SRV132449,PET75528,PRSC034626,Đã thực hiện,Nội soi,Gây mê toàn thân,2023-10-31 18:27:25,Phẫu thuật theo chỉ định bác sĩ
SRV126138,PET64608,PRSC050976,Đã thực hiện,Nội soi,Gây mê toàn thân,2021-09-02 03:44:27,Phẫu thuật theo chỉ định bác sĩ
SRV166700,PET07692,PRSC001530,Đã thực hiện,Thiến,Gây mê toàn thân,2021-09-12 09:59:49,Phẫu thuật theo chỉ định bác sĩ
SRV150032,PET26200,PRSC037224,Đang theo dõi,Mổ bụng,Gây tê,2021-04-19 23:42:26,Phẫu thuật theo chỉ định bác sĩ
SRV99095,PET72510,PRSC056096,Đang theo dõi,Mổ bụng,Gây tê,2021-10-12 22:45:04,Phẫu thuật theo chỉ định bác sĩ
SRV199865,PET95931,PRSC005154,Đã thực hiện,Mổ u,Gây mê toàn thân,2024-02-13 13:00:26,Phẫu thuật theo chỉ định bác sĩ
SRV99503,PET27543,PRSC025357,Đang theo dõi,Thiến,Gây tê,2024-11-28 11:50:52,Phẫu thuật theo chỉ định bác sĩ
SRV107548,PET10274,PRSC076073,Đang theo dõi,Nội soi,Gây tê,2024-03-29 15:21:44,Phẫu thuật theo chỉ định bác sĩ
SRV150890,PET112933,PRSC003557,Đã thực hiện,Thiến,Gây mê toàn thân,2023-05-07 17:58:09,Phẫu thuật theo chỉ định bác sĩ
SRV19228,PET36148,PRSC015232,Đã thực hiện,Mổ u,Gây tê,2024-11-16 21:51:58,Phẫu thuật theo chỉ định bác sĩ
SRV190050,PET19934,PRSC043207,Đã thực hiện,Nội soi,Gây mê toàn thân,2022-05-20 11:22:50,Phẫu thuật theo chỉ định bác sĩ
SRV56739,PET106511,PRSC060226,Đang theo dõi,Mổ bụng,Gây tê,2022-08-21 03:37:21,Phẫu thuật theo chỉ định bác sĩ
SRV94816,PET118040,PRSC027473,Đang theo dõi,Mổ u,Gây tê,2023-02-14 01:51:10,Phẫu thuật theo chỉ định bác sĩ
SRV8811,PET94537,PRSC007924,Đang theo dõi,Mổ u,Gây mê toàn thân,2021-03-05 00:33:48,Phẫu thuật theo chỉ định bác sĩ
SRV7432,PET68088,PRSC075149,Đang theo dõi,Thiến,Gây mê toàn thân,2021-12-08 04:00:23,Phẫu thuật theo chỉ định bác sĩ
SRV75753,PET85737,PRSC023729,Đã thực hiện,Thiến,Gây mê toàn thân,2022-08-16 14:17:39,Phẫu thuật theo chỉ định bác sĩ
SRV108433,PET22948,PRSC022950,Đã thực hiện,Nội soi,Gây tê,2024-04-01 20:42:21,Phẫu thuật theo chỉ định bác sĩ
SRV141640,PET26506,PRSC049302,Đang theo dõi,Nội soi,Gây tê,2024-05-07 14:32:04,Phẫu thuật theo chỉ định bác sĩ
SRV49590,PET39024,PRSC040385,Đang theo dõi,Nội soi,Gây tê,2021-12-24 09:20:23,Phẫu thuật theo chỉ định bác sĩ
SRV30856,PET68202,PRSC041390,Đang theo dõi,Mổ bụng,Gây tê,2023-09-02 19:03:54,Phẫu thuật theo chỉ định bác sĩ
SRV155682,PET01568,PRSC008666,Đã thực hiện,Nội soi,Gây tê,2022-07-19 05:03:39,Phẫu thuật theo chỉ định bác sĩ
SRV0163,PET93006,PRSC007151,Đã thực hiện,Thiến,Gây mê toàn thân,2022-01-03 00:08:38,Phẫu thuật theo chỉ định bác sĩ
SRV50777,PET90602,PRSC000756,Đang theo dõi,Nội soi,Gây mê toàn thân,2023-02-15 13:51:13,Phẫu thuật theo chỉ định bác sĩ
SRV87514,PET04900,PRSC034161,Đang theo dõi,Nội soi,Gây mê toàn thân,2022-04-10 22:07:42,Phẫu thuật theo chỉ định bác sĩ
SRV168374,PET13643,PRSC022595,Đang theo dõi,Mổ u,Gây tê,2021-06-10 09:04:30,Phẫu thuật theo chỉ định bác sĩ
SRV114055,PET02666,PRSC069042,Đã thực hiện,Thiến,Gây mê toàn thân,2021-10-18 07:58:04,Phẫu thuật theo chỉ định bác sĩ
SRV158762,PET81853,PRSC015049,Đã thực hiện,Thiến,Gây tê,2023-11-04 22:05:33,Phẫu thuật theo chỉ định bác sĩ
SRV80523,PET44957,PRSC079703,Đã thực hiện,Thiến,Gây mê toàn thân,2022-06-24 07:06:22,Phẫu thuật theo chỉ định bác sĩ
SRV108645,PET115325,PRSC059335,Đang theo dõi,Mổ u,Gây tê,2024-06-20 16:41:58,Phẫu thuật theo chỉ định bác sĩ
SRV15215,PET104343,PRSC015780,Đã thực hiện,Thiến,Gây tê,2023-10-28 02:07:36,Phẫu thuật theo chỉ định bác sĩ
SRV106126,PET77063,PRSC067361,Đang theo dõi,Thiến,Gây mê toàn thân,2023-04-26 08:22:46,Phẫu thuật theo chỉ định bác sĩ
SRV136827,PET25075,PRSC062491,Đã thực hiện,Nội soi,Gây mê toàn thân,2023-01-21 08:04:34,Phẫu thuật theo chỉ định bác sĩ
SRV50693,PET70317,PRSC021199,Đang theo dõi,Nội soi,Gây mê toàn thân,2021-08-05 18:54:01,Phẫu thuật theo chỉ định bác sĩ
SRV158948,PET104089,PRSC012494,Đã thực hiện,Thiến,Gây mê toàn thân,2024-09-08 07:16:01,Phẫu thuật theo chỉ định bác sĩ
SRV75139,PET37203,PRSC011808,Đang theo dõi,Mổ u,Gây tê,2021-08-31 13:20:36,Phẫu thuật theo chỉ định bác sĩ
SRV181897,PET60619,PRSC018616,Đang theo dõi,Thiến,Gây mê toàn thân,2023-06-15 03:57:40,Phẫu thuật theo chỉ định bác sĩ
SRV194125,PET96508,PRSC067690,Đã thực hiện,Nội soi,Gây mê toàn thân,2023-04-10 08:05:07,Phẫu thuật theo chỉ định bác sĩ
SRV107569,PET110675,PRSC027702,Đang theo dõi,Mổ bụng,Gây tê,2023-02-13 20:59:26,Phẫu thuật theo chỉ định bác sĩ
SRV133503,PET31696,PRSC032652,Đã thực hiện,Mổ u,Gây mê toàn thân,2021-02-19 07:10:47,Phẫu thuật theo chỉ định bác sĩ
SRV36785,PET76922,PRSC015402,Đang theo dõi,Thiến,Gây mê toàn thân,2022-10-19 03:49:44,Phẫu thuật theo chỉ định bác sĩ
SRV181125,PET61515,PRSC033795,Đang theo dõi,Mổ u,Gây tê,2021-05-23 19:16:13,Phẫu thuật theo chỉ định bác sĩ
SRV139220,PET84322,PRSC032664,Đang theo dõi,Thiến,Gây tê,2023-03-09 22:46:13,Phẫu thuật theo chỉ định bác sĩ
SRV144680,PET38025,PRSC002880,Đang theo dõi,Mổ u,Gây tê,2023-06-19 03:44:30,Phẫu thuật theo chỉ định bác sĩ
SRV119972,PET03591,PRSC010953,Đã thực hiện,Nội soi,Gây tê,2022-07-30 04:33:37,Phẫu thuật theo chỉ định bác sĩ
SRV182312,PET98917,PRSC026197,Đã thực hiện,Mổ u,Gây tê,2021-12-27 16:06:05,Phẫu thuật theo chỉ định bác sĩ
