VID,PetID,VaccineID,VaccinationDate,Dosage
SRV175797,PET55615,VAC0081,2023-09-28 04:49:45,1ml/kg
SRV13802,PET25622,VAC0007,2023-12-09 02:42:04,1ml/kg
SRV9291,PET18394,VAC0054,2023-04-20 04:03:04,1ml/kg
SRV169322,PET75822,VAC0085,2024-10-19 14:50:52,1ml/kg
SRV18060,PET07350,VAC0063,2023-09-06 21:15:58,1ml/kg
SRV190303,PET31156,VAC0013,2022-12-22 12:10:33,1ml/kg
SRV120478,PET78463,VAC0050,2022-12-04 21:20:18,1ml/kg
SRV90442,PET79562,VAC0101,2024-01-06 21:20:25,1ml/kg
SRV135305,PET71129,VAC0086,2024-07-02 17:37:33,1ml/kg
SRV13264,PET06508,VAC0008,2024-10-27 14:47:12,1ml/kg
SRV162443,PET21459,VAC0061,2022-01-16 23:25:15,1ml/kg
SRV97181,PET68825,VAC0115,2021-12-10 03:02:24,1ml/kg
SRV51049,PET04749,VAC0005,2022-06-14 10:29:36,1ml/kg
SRV44588,PET16879,VAC0057,2023-08-02 18:18:59,1ml/kg
SRV129619,PET66361,VAC0089,2021-04-19 12:52:30,1ml/kg
SRV74155,PET31077,VAC0042,2024-03-06 04:42:11,1ml/kg
SRV33473,PET14093,VAC0081,2021-04-11 07:41:15,1ml/kg
SRV137907,PET88090,VAC0048,2024-02-06 04:48:39,1ml/kg
SRV58153,PET100945,VAC0081,2021-02-07 11:39:38,1ml/kg
SRV104293,PET47671,VAC0076,2024-06-28 10:01:47,1ml/kg
SRV67079,PET96655,VAC0085,2023-09-10 03:34:31,1ml/kg
SRV151414,PET90817,VAC0081,2022-02-18 03:42:16,1ml/kg
SRV142651,PET66004,VAC0068,2024-11-04 21:12:29,1ml/kg
SRV29583,PET38378,VAC0094,2024-08-26 11:21:47,1ml/kg
SRV63330,PET113589,VAC0105,2024-09-14 20:37:40,1ml/kg
SRV135284,PET56129,VAC0006,2023-12-01 19:57:51,1ml/kg
SRV6237,PET20566,VAC0006,2021-01-16 17:56:55,1ml/kg
SRV15032,PET119394,VAC0065,2021-03-28 02:06:59,1ml/kg
SRV5398,PET43389,VAC0050,2022-11-17 19:26:42,1ml/kg
SRV60728,PET07796,VAC0054,2024-11-26 03:39:58,1ml/kg
SRV131111,PET97739,VAC0062,2023-11-30 18:38:50,1ml/kg
SRV84410,PET90056,VAC0078,2022-05-26 23:08:59,1ml/kg
SRV19218,PET60966,VAC0076,2023-07-05 20:12:29,1ml/kg
SRV59316,PET60748,VAC0054,2021-03-05 00:13:28,1ml/kg
SRV22041,PET38729,VAC0089,2023-10-15 12:50:01,1ml/kg
SRV46476,PET74382,VAC0041,2021-06-26 22:59:44,1ml/kg
SRV149294,PET23903,VAC0076,2022-12-02 16:13:55,1ml/kg
SRV114718,PET24215,VAC0034,2023-05-04 01:57:50,1ml/kg
SRV66462,PET60550,VAC0041,2024-05-30 19:53:13,1ml/kg
SRV113699,PET00310,VAC0079,2024-12-01 16:52:17,1ml/kg
SRV13655,PET71604,VAC0119,2023-10-23 21:38:55,1ml/kg
SRV154273,PET113142,VAC0106,2024-10-15 12:36:29,1ml/kg
SRV18628,PET01396,VAC0084,2021-05-10 22:09:25,1ml/kg
SRV163671,PET55236,VAC0036,2024-04-05 12:01:09,1ml/kg
SRV142083,PET96250,VAC0023,2024-09-15 08:27:00,1ml/kg
SRV50020,PET02428,VAC0029,2023-05-14 02:58:12,1ml/kg
SRV121076,PET62428,VAC0038,2024-01-18 06:22:20,1ml/kg
SRV132598,PET47185,VAC0037,2022-05-16 23:20:29,1ml/kg
SRV183770,PET64425,VAC0007,2022-09-15 05:27:59,1ml/kg
SRV8543,PET89723,VAC0019,2021-09-17 01:31:05,1ml/kg
SRV49025,PET26450,VAC0009,2023-06-05 16:55:25,1ml/kg
SRV18074,PET00635,VAC0039,2021-04-07 00:47:41,1ml/kg
SRV176956,PET74442,VAC0039,2021-08-21 01:09:34,1ml/kg
SRV10961,PET06988,VAC0038,2024-07-14 14:19:47,1ml/kg
SRV191626,PET26802,VAC0004,2023-05-09 04:05:03,1ml/kg
SRV112366,PET22388,VAC0107,2022-09-12 04:45:35,1ml/kg
SRV1266,PET22853,VAC0030,2023-12-21 17:01:21,1ml/kg
SRV139861,PET87762,VAC0058,2023-03-30 11:16:06,1ml/kg
SRV86652,PET22168,VAC0022,2021-12-17 17:24:32,1ml/kg
SRV150556,PET49160,VAC0032,2023-11-24 18:28:32,1ml/kg
SRV185983,PET38325,VAC0055,2022-12-21 19:07:37,1ml/kg
SRV139902,PET27547,VAC0032,2024-06-22 01:28:12,1ml/kg
SRV122583,PET20825,VAC0014,2021-08-26 18:53:34,1ml/kg
SRV11287,PET38901,VAC0066,2023-11-13 10:31:54,1ml/kg
SRV12005,PET51639,VAC0066,2024-10-07 21:09:59,1ml/kg
SRV170315,PET00785,VAC0084,2022-09-02 10:12:08,1ml/kg
SRV41669,PET50354,VAC0039,2021-11-14 09:29:23,1ml/kg
SRV54291,PET103572,VAC0089,2021-04-29 11:07:07,1ml/kg
SRV153707,PET12303,VAC0052,2023-11-03 07:58:24,1ml/kg
SRV49087,PET78693,VAC0011,2024-10-29 00:02:43,1ml/kg
SRV141789,PET63757,VAC0085,2023-01-15 14:26:33,1ml/kg
SRV186683,PET47489,VAC0046,2021-11-07 07:30:37,1ml/kg
SRV198190,PET75370,VAC0086,2023-09-06 20:38:30,1ml/kg
SRV59731,PET04552,VAC0093,2021-08-01 23:01:20,1ml/kg
SRV183594,PET100358,VAC0082,2022-08-31 16:26:42,1ml/kg
SRV171220,PET44478,VAC0082,2022-08-22 21:04:38,1ml/kg
SRV35887,PET26106,VAC0093,2021-01-18 12:59:57,1ml/kg
SRV120373,PET80263,VAC0081,2022-02-20 22:37:40,1ml/kg
SRV14273,PET76139,VAC0043,2021-06-23 19:00:15,1ml/kg
SRV163877,PET08047,VAC0048,2023-07-28 02:00:15,1ml/kg
SRV76145,PET02602,VAC0091,2023-01-25 11:22:03,1ml/kg
SRV199239,PET43654,VAC0006,2021-03-27 00:28:07,1ml/kg
SRV181507,PET49599,VAC0033,2023-01-16 03:10:36,1ml/kg
SRV60429,PET105702,VAC0117,2024-06-30 00:14:45,1ml/kg
SRV103698,PET57116,VAC0042,2022-10-04 12:15:27,1ml/kg
SRV42666,PET93188,VAC0057,2023-05-02 12:40:16,1ml/kg
SRV23808,PET05140,VAC0111,2024-04-09 23:05:52,1ml/kg
SRV27136,PET114255,VAC0073,2021-03-04 15:43:59,1ml/kg
SRV74421,PET20765,VAC0079,2023-10-31 16:48:13,1ml/kg
SRV132839,PET55297,VAC0112,2023-04-10 06:56:44,1ml/kg
SRV123534,PET119907,VAC0105,2021-04-22 08:33:54,1ml/kg
SRV88925,PET11591,VAC0111,2023-10-26 15:05:20,1ml/kg
SRV112186,PET30560,VAC0009,2022-03-02 14:14:59,1ml/kg
SRV110654,PET117677,VAC0075,2024-08-12 17:50:33,1ml/kg
SRV89675,PET36669,VAC0112,2024-11-19 07:04:35,1ml/kg
SRV77975,PET73090,VAC0066,2021-07-29 20:32:53,1ml/kg
SRV61022,PET04495,VAC0020,2023-04-05 05:13:47,1ml/kg
SRV78669,PET60941,VAC0026,2023-01-04 18:43:26,1ml/kg
SRV90335,PET14018,VAC0110,2022-11-25 09:45:38,1ml/kg
SRV125918,PET50426,VAC0013,2021-09-19 00:01:31,1ml/kg
SRV66828,PET07331,VAC0022,2023-05-01 22:51:13,1ml/kg
SRV196145,PET63331,VAC0022,2022-12-03 04:16:13,1ml/kg
SRV82514,PET88085,VAC0005,2022-09-22 09:07:04,1ml/kg
SRV7984,PET62334,VAC0043,2023-12-13 04:01:55,1ml/kg
SRV6227,PET51116,VAC0041,2022-02-21 03:51:53,1ml/kg
SRV148621,PET16757,VAC0086,2021-03-24 01:18:01,1ml/kg
SRV11712,PET91417,VAC0001,2022-02-17 18:05:30,1ml/kg
SRV179778,PET60377,VAC0046,2021-09-27 03:36:06,1ml/kg
SRV128006,PET13410,VAC0102,2022-08-14 20:12:52,1ml/kg
SRV167251,PET52828,VAC0084,2022-06-22 03:29:06,1ml/kg
SRV160449,PET97283,VAC0073,2024-05-18 18:25:52,1ml/kg
SRV117523,PET46391,VAC0098,2021-06-04 14:03:30,1ml/kg
SRV124917,PET104008,VAC0097,2024-01-30 23:53:41,1ml/kg
SRV110884,PET101331,VAC0019,2022-08-08 15:53:02,1ml/kg
SRV74040,PET98264,VAC0028,2022-08-08 15:43:30,1ml/kg
SRV71909,PET18648,VAC0092,2021-06-04 23:45:41,1ml/kg
SRV1644,PET81702,VAC0006,2023-12-01 00:47:45,1ml/kg
SRV34530,PET80107,VAC0096,2022-10-01 12:49:26,1ml/kg
SRV170880,PET83512,VAC0008,2021-09-19 19:41:26,1ml/kg
SRV69723,PET109707,VAC0061,2021-10-28 09:32:51,1ml/kg
SRV156795,PET19625,VAC0111,2022-08-17 05:01:33,1ml/kg
SRV135563,PET47635,VAC0015,2024-09-29 22:17:27,1ml/kg
SRV133759,PET42125,VAC0082,2023-05-18 16:13:04,1ml/kg
SRV106865,PET24808,VAC0106,2023-12-14 07:44:21,1ml/kg
SRV149186,PET61753,VAC0042,2023-12-15 12:07:43,1ml/kg
SRV164143,PET11427,VAC0070,2021-12-24 18:58:17,1ml/kg
SRV170470,PET104890,VAC0105,2021-06-28 00:16:38,1ml/kg
SRV191111,PET68337,VAC0080,2024-01-14 23:18:29,1ml/kg
SRV48936,PET67535,VAC0045,2022-05-27 12:09:40,1ml/kg
SRV129663,PET77412,VAC0082,2023-04-14 12:16:31,1ml/kg
SRV124625,PET56732,VAC0064,2021-07-09 13:00:28,1ml/kg
SRV18681,PET26487,VAC0098,2023-11-09 21:44:17,1ml/kg
SRV134469,PET01999,VAC0024,2022-08-28 18:05:59,1ml/kg
SRV43075,PET61300,VAC0050,2023-06-22 15:19:14,1ml/kg
SRV33371,PET91621,VAC0048,2024-09-09 04:24:27,1ml/kg
SRV146039,PET108189,VAC0003,2023-06-17 12:51:35,1ml/kg
SRV71258,PET26561,VAC0064,2023-12-25 00:20:33,1ml/kg
SRV144559,PET22098,VAC0058,2024-09-10 12:04:41,1ml/kg
SRV156098,PET52951,VAC0066,2023-12-20 04:01:34,1ml/kg
SRV176329,PET83139,VAC0094,2022-05-19 01:18:24,1ml/kg
SRV67760,PET75941,VAC0031,2022-12-10 05:14:31,1ml/kg
SRV82235,PET20138,VAC0047,2024-07-10 08:52:25,1ml/kg
SRV22706,PET72297,VAC0052,2023-09-16 20:24:10,1ml/kg
SRV190834,PET03785,VAC0049,2022-05-17 19:34:52,1ml/kg
SRV59020,PET98492,VAC0115,2022-02-04 13:57:48,1ml/kg
SRV193496,PET37575,VAC0070,2022-04-23 09:15:48,1ml/kg
SRV23141,PET92784,VAC0059,2022-05-20 23:52:42,1ml/kg
SRV23678,PET27604,VAC0034,2023-11-30 07:29:24,1ml/kg
SRV79487,PET112641,VAC0094,2024-08-16 14:56:49,1ml/kg
SRV114798,PET00772,VAC0013,2024-01-06 14:44:33,1ml/kg
SRV23000,PET47489,VAC0115,2023-05-14 08:49:15,1ml/kg
SRV114383,PET28519,VAC0047,2022-06-02 18:01:31,1ml/kg
SRV58055,PET56827,VAC0018,2023-08-05 10:09:00,1ml/kg
SRV93702,PET105198,VAC0032,2024-07-18 19:56:29,1ml/kg
SRV82344,PET68441,VAC0020,2024-06-11 06:37:15,1ml/kg
SRV29541,PET112853,VAC0095,2023-11-18 16:34:38,1ml/kg
SRV185714,PET102903,VAC0007,2022-12-04 23:53:00,1ml/kg
SRV25657,PET28740,VAC0093,2021-10-04 15:16:47,1ml/kg
SRV119953,PET75413,VAC0089,2021-08-17 03:59:41,1ml/kg
SRV156299,PET98793,VAC0101,2022-11-12 20:06:03,1ml/kg
SRV31633,PET109017,VAC0118,2023-07-30 02:39:06,1ml/kg
SRV73042,PET109030,VAC0001,2023-11-30 19:40:05,1ml/kg
SRV90905,PET06960,VAC0003,2022-03-25 14:21:43,1ml/kg
SRV47843,PET28870,VAC0055,2023-08-18 17:15:30,1ml/kg
SRV66861,PET88070,VAC0055,2021-12-12 13:18:02,1ml/kg
SRV194167,PET16440,VAC0120,2024-12-28 20:19:22,1ml/kg
SRV152634,PET95829,VAC0036,2022-06-09 01:26:35,1ml/kg
SRV47210,PET63225,VAC0086,2022-07-01 07:54:56,1ml/kg
SRV105000,PET54175,VAC0054,2022-02-13 14:48:06,1ml/kg
SRV122866,PET80012,VAC0006,2024-06-16 02:01:03,1ml/kg
SRV129479,PET90772,VAC0109,2021-10-26 13:17:18,1ml/kg
SRV183038,PET76069,VAC0079,2024-04-06 08:42:29,1ml/kg
SRV88539,PET02012,VAC0086,2023-08-20 19:37:15,1ml/kg
SRV70891,PET59317,VAC0089,2023-03-19 12:27:57,1ml/kg
SRV87998,PET102950,VAC0093,2024-11-03 05:37:23,1ml/kg
SRV134408,PET44600,VAC0030,2024-06-24 05:07:34,1ml/kg
SRV74950,PET15956,VAC0117,2022-08-20 15:03:53,1ml/kg
SRV15647,PET81323,VAC0053,2022-08-13 15:33:15,1ml/kg
SRV23453,PET17387,VAC0100,2023-03-11 05:05:57,1ml/kg
SRV118089,PET07941,VAC0055,2024-11-24 04:34:53,1ml/kg
SRV180177,PET40490,VAC0018,2021-09-23 20:54:59,1ml/kg
SRV93591,PET35996,VAC0044,2023-04-21 09:09:30,1ml/kg
SRV44751,PET26205,VAC0026,2023-06-24 04:43:58,1ml/kg
SRV51033,PET15877,VAC0089,2022-02-08 19:41:01,1ml/kg
SRV157550,PET30447,VAC0014,2022-03-01 22:48:09,1ml/kg
SRV177174,PET08665,VAC0109,2021-10-06 08:48:12,1ml/kg
SRV108478,PET30832,VAC0079,2024-09-30 07:09:27,1ml/kg
SRV161851,PET20230,VAC0057,2022-01-16 21:20:47,1ml/kg
SRV88592,PET69307,VAC0076,2024-10-24 15:19:42,1ml/kg
SRV162660,PET41102,VAC0090,2022-03-15 19:34:06,1ml/kg
SRV15300,PET46013,VAC0054,2021-03-20 15:47:57,1ml/kg
SRV51533,PET25764,VAC0054,2022-10-20 05:06:12,1ml/kg
SRV140725,PET55168,VAC0078,2023-04-19 23:24:45,1ml/kg
SRV78461,PET79905,VAC0052,2024-08-07 04:57:19,1ml/kg
SRV165860,PET96623,VAC0020,2023-06-11 10:12:15,1ml/kg
SRV143710,PET117028,VAC0102,2023-01-31 04:37:47,1ml/kg
SRV50616,PET62015,VAC0095,2022-07-08 13:47:41,1ml/kg
SRV90327,PET05287,VAC0120,2023-09-21 14:17:25,1ml/kg
SRV181500,PET35839,VAC0022,2021-05-24 16:09:04,1ml/kg
SRV80222,PET108583,VAC0097,2021-04-10 04:50:04,1ml/kg
SRV126092,PET55384,VAC0059,2022-09-01 01:20:50,1ml/kg
SRV184992,PET92964,VAC0089,2021-11-01 09:55:06,1ml/kg
SRV57585,PET69539,VAC0046,2024-06-02 02:29:02,1ml/kg
SRV144948,PET73019,VAC0113,2022-01-12 00:12:33,1ml/kg
SRV29801,PET66397,VAC0060,2022-02-23 00:50:18,1ml/kg
SRV21548,PET109666,VAC0016,2022-06-15 10:22:22,1ml/kg
SRV6459,PET118744,VAC0055,2021-03-18 02:08:46,1ml/kg
SRV171712,PET85109,VAC0117,2023-02-05 16:09:09,1ml/kg
SRV190619,PET58961,VAC0092,2021-11-18 12:05:06,1ml/kg
SRV94362,PET53672,VAC0014,2022-09-01 17:52:30,1ml/kg
SRV51513,PET73672,VAC0055,2022-11-05 15:45:11,1ml/kg
SRV152209,PET48980,VAC0018,2024-04-01 20:40:28,1ml/kg
SRV11518,PET94517,VAC0027,2024-10-06 16:37:01,1ml/kg
SRV199132,PET34474,VAC0036,2024-08-15 21:39:23,1ml/kg
SRV63243,PET115197,VAC0030,2023-10-28 15:29:07,1ml/kg
SRV42281,PET46599,VAC0075,2023-07-30 04:08:08,1ml/kg
SRV135735,PET23937,VAC0076,2024-10-13 23:47:19,1ml/kg
SRV129990,PET23185,VAC0019,2022-09-10 02:43:42,1ml/kg
SRV84830,PET117564,VAC0026,2024-05-14 16:15:59,1ml/kg
SRV159326,PET50728,VAC0114,2024-04-26 03:33:36,1ml/kg
SRV160705,PET116692,VAC0071,2024-03-01 19:58:13,1ml/kg
SRV58239,PET37115,VAC0064,2021-09-10 01:04:43,1ml/kg
SRV14895,PET97910,VAC0007,2024-05-30 18:45:07,1ml/kg
SRV155657,PET34531,VAC0052,2022-05-30 10:28:11,1ml/kg
SRV133305,PET109481,VAC0077,2023-06-28 19:47:47,1ml/kg
SRV25348,PET90720,VAC0013,2024-06-23 02:12:40,1ml/kg
SRV1912,PET93391,VAC0018,2021-03-20 01:04:17,1ml/kg
SRV186139,PET19612,VAC0010,2021-10-10 10:26:08,1ml/kg
SRV12280,PET36553,VAC0001,2022-08-25 00:19:30,1ml/kg
SRV140477,PET59584,VAC0118,2023-05-19 06:40:50,1ml/kg
SRV178074,PET34779,VAC0009,2021-05-17 19:39:54,1ml/kg
SRV63915,PET54320,VAC0118,2022-01-24 12:27:30,1ml/kg
SRV14054,PET20149,VAC0100,2023-05-13 20:49:38,1ml/kg
SRV121152,PET05965,VAC0105,2021-08-28 12:29:51,1ml/kg
SRV0761,PET66343,VAC0027,2021-08-09 00:23:59,1ml/kg
SRV150015,PET21686,VAC0068,2023-04-13 02:36:13,1ml/kg
SRV30712,PET71148,VAC0079,2021-10-03 03:20:28,1ml/kg
SRV36994,PET35237,VAC0015,2021-11-13 17:03:17,1ml/kg
SRV181392,PET46905,VAC0083,2024-07-24 04:37:08,1ml/kg
SRV106708,PET25966,VAC0092,2023-05-07 01:42:06,1ml/kg
SRV74224,PET18657,VAC0004,2021-11-12 06:25:25,1ml/kg
SRV173777,PET27136,VAC0064,2023-09-02 18:47:11,1ml/kg
SRV118186,PET11960,VAC0078,2023-12-28 22:43:06,1ml/kg
SRV11295,PET118444,VAC0031,2022-09-21 13:34:41,1ml/kg
SRV174231,PET119309,VAC0020,2021-03-31 16:13:12,1ml/kg
SRV102228,PET11862,VAC0024,2023-06-10 08:27:41,1ml/kg
SRV25047,PET62003,VAC0112,2024-01-30 10:24:16,1ml/kg
SRV102998,PET59271,VAC0005,2021-07-31 03:08:25,1ml/kg
SRV28301,PET36105,VAC0007,2024-02-14 10:11:44,1ml/kg
SRV184273,PET101890,VAC0036,2021-02-09 06:55:31,1ml/kg
SRV124075,PET17892,VAC0002,2022-03-05 19:52:18,1ml/kg
SRV157802,PET26478,VAC0011,2024-04-09 21:55:34,1ml/kg
SRV20598,PET84223,VAC0040,2023-11-01 18:20:57,1ml/kg
SRV67080,PET94225,VAC0031,2024-11-30 06:10:01,1ml/kg
SRV1499,PET43793,VAC0096,2024-01-08 10:00:22,1ml/kg
SRV22836,PET31254,VAC0116,2023-09-10 12:26:07,1ml/kg
SRV131740,PET60706,VAC0092,2023-10-12 02:52:32,1ml/kg
SRV160719,PET110167,VAC0046,2022-02-16 04:15:56,1ml/kg
SRV2612,PET51429,VAC0051,2021-11-01 02:17:17,1ml/kg
SRV177836,PET36477,VAC0066,2022-08-09 09:17:29,1ml/kg
SRV177916,PET64067,VAC0073,2021-08-29 03:39:00,1ml/kg
SRV151665,PET82850,VAC0119,2023-01-19 15:30:22,1ml/kg
SRV27311,PET106740,VAC0031,2021-04-03 15:41:36,1ml/kg
SRV180153,PET59843,VAC0031,2021-08-03 05:41:50,1ml/kg
SRV21031,PET33034,VAC0107,2021-02-28 13:19:43,1ml/kg
SRV193386,PET103819,VAC0051,2022-03-28 08:44:18,1ml/kg
SRV38798,PET42260,VAC0098,2021-06-06 16:41:54,1ml/kg
SRV3707,PET12655,VAC0031,2023-06-14 09:49:20,1ml/kg
SRV97906,PET17064,VAC0006,2024-04-02 16:34:10,1ml/kg
SRV118394,PET42033,VAC0017,2023-05-20 04:58:03,1ml/kg
SRV102558,PET05185,VAC0100,2022-09-13 10:15:28,1ml/kg
SRV67248,PET72920,VAC0100,2021-07-22 18:22:40,1ml/kg
SRV18920,PET65169,VAC0015,2023-10-27 07:54:00,1ml/kg
SRV161191,PET59236,VAC0102,2021-03-12 04:38:58,1ml/kg
SRV12869,PET21847,VAC0096,2024-02-05 22:44:42,1ml/kg
SRV65518,PET46767,VAC0023,2024-08-09 15:28:22,1ml/kg
SRV60502,PET80285,VAC0100,2023-12-15 01:42:02,1ml/kg
SRV154120,PET45854,VAC0064,2023-07-29 11:01:07,1ml/kg
SRV130639,PET81331,VAC0003,2022-08-24 00:43:54,1ml/kg
SRV187389,PET60866,VAC0120,2023-09-13 13:22:16,1ml/kg
SRV185957,PET88387,VAC0034,2021-08-21 00:54:14,1ml/kg
SRV182653,PET24582,VAC0011,2024-03-14 22:13:35,1ml/kg
SRV110016,PET96986,VAC0050,2024-08-12 02:27:23,1ml/kg
SRV78995,PET37968,VAC0073,2024-08-01 05:43:51,1ml/kg
SRV20855,PET113938,VAC0112,2021-02-27 12:49:36,1ml/kg
SRV154715,PET111086,VAC0081,2022-03-05 04:42:16,1ml/kg
SRV71144,PET51230,VAC0047,2023-12-18 11:12:27,1ml/kg
SRV93710,PET105663,VAC0046,2023-05-22 04:58:49,1ml/kg
SRV156745,PET07536,VAC0017,2024-02-28 08:58:30,1ml/kg
SRV177396,PET70753,VAC0051,2023-11-24 22:31:41,1ml/kg
SRV127848,PET35713,VAC0115,2023-09-28 14:02:18,1ml/kg
SRV89639,PET76341,VAC0063,2023-06-30 13:26:49,1ml/kg
SRV51392,PET25593,VAC0031,2022-07-16 13:51:52,1ml/kg
SRV149707,PET117730,VAC0015,2024-07-08 17:18:59,1ml/kg
SRV48249,PET118621,VAC0065,2023-10-24 10:02:40,1ml/kg
SRV111145,PET100924,VAC0086,2022-07-13 16:41:43,1ml/kg
SRV117133,PET97666,VAC0120,2021-03-30 21:31:05,1ml/kg
SRV148623,PET42580,VAC0047,2022-02-14 04:55:43,1ml/kg
SRV38313,PET59229,VAC0056,2022-01-15 13:12:56,1ml/kg
SRV6604,PET115561,VAC0039,2022-03-13 00:29:33,1ml/kg
SRV190286,PET19427,VAC0093,2024-02-17 02:09:50,1ml/kg
SRV169565,PET19831,VAC0076,2023-07-12 21:29:55,1ml/kg
SRV39601,PET78948,VAC0094,2024-04-20 12:15:25,1ml/kg
SRV33878,PET93263,VAC0079,2023-06-08 22:10:36,1ml/kg
SRV75035,PET45591,VAC0023,2022-07-10 02:19:23,1ml/kg
SRV169866,PET87084,VAC0114,2023-06-07 08:27:39,1ml/kg
SRV144667,PET42971,VAC0055,2021-05-09 20:14:35,1ml/kg
SRV167721,PET106837,VAC0017,2023-11-26 06:47:39,1ml/kg
SRV14652,PET38737,VAC0056,2022-09-28 13:57:06,1ml/kg
SRV51905,PET00297,VAC0030,2024-09-01 18:52:13,1ml/kg
SRV106697,PET23380,VAC0084,2024-07-15 17:24:49,1ml/kg
SRV40599,PET110570,VAC0011,2021-07-28 15:53:19,1ml/kg
SRV3710,PET08045,VAC0098,2023-10-08 18:40:16,1ml/kg
SRV192537,PET117983,VAC0009,2022-11-04 11:22:04,1ml/kg
SRV2819,PET76124,VAC0101,2021-09-01 12:36:18,1ml/kg
SRV127953,PET29457,VAC0030,2022-03-13 16:45:53,1ml/kg
SRV118462,PET41620,VAC0093,2021-11-14 17:04:05,1ml/kg
SRV175283,PET74687,VAC0052,2024-03-23 06:55:49,1ml/kg
SRV99935,PET52723,VAC0001,2023-06-04 07:08:13,1ml/kg
SRV176029,PET52711,VAC0105,2022-01-25 23:29:38,1ml/kg
SRV12171,PET87798,VAC0068,2023-11-15 04:44:10,1ml/kg
SRV8825,PET20535,VAC0115,2022-02-16 23:53:41,1ml/kg
SRV133131,PET15683,VAC0105,2021-12-17 15:18:02,1ml/kg
SRV64358,PET86989,VAC0014,2023-05-08 17:16:57,1ml/kg
SRV105230,PET92935,VAC0079,2024-01-20 13:20:47,1ml/kg
SRV165580,PET48314,VAC0048,2023-12-29 08:59:08,1ml/kg
SRV194462,PET72941,VAC0018,2022-04-02 17:13:05,1ml/kg
SRV4984,PET57296,VAC0067,2024-08-22 11:40:04,1ml/kg
SRV178807,PET37673,VAC0025,2023-04-07 10:45:21,1ml/kg
SRV187221,PET93647,VAC0009,2024-08-30 23:50:59,1ml/kg
SRV34484,PET72544,VAC0099,2023-05-31 23:11:22,1ml/kg
SRV124248,PET86080,VAC0008,2023-03-03 16:21:08,1ml/kg
SRV133155,PET88339,VAC0029,2021-09-06 17:20:53,1ml/kg
SRV101602,PET06845,VAC0055,2022-03-18 02:20:58,1ml/kg
SRV133863,PET62951,VAC0021,2024-07-24 04:35:05,1ml/kg
SRV22466,PET106889,VAC0117,2021-04-09 05:28:46,1ml/kg
SRV135916,PET02004,VAC0001,2022-09-25 11:03:07,1ml/kg
SRV74743,PET00849,VAC0102,2023-06-25 07:00:29,1ml/kg
SRV59614,PET90213,VAC0095,2022-06-12 03:49:09,1ml/kg
SRV196541,PET79114,VAC0118,2021-09-23 08:07:27,1ml/kg
SRV36128,PET87660,VAC0017,2023-09-12 21:25:00,1ml/kg
SRV56611,PET111225,VAC0075,2021-07-29 16:19:48,1ml/kg
SRV106274,PET70795,VAC0114,2024-12-07 08:34:17,1ml/kg
SRV34804,PET72866,VAC0116,2022-06-14 23:42:31,1ml/kg
SRV18366,PET39667,VAC0029,2023-06-11 14:30:19,1ml/kg
SRV35796,PET35210,VAC0023,2023-04-20 23:00:55,1ml/kg
SRV77876,PET18839,VAC0071,2023-07-25 23:04:42,1ml/kg
SRV90939,PET90895,VAC0090,2023-09-28 13:04:54,1ml/kg
SRV20777,PET14334,VAC0119,2022-09-10 11:37:32,1ml/kg
SRV42688,PET77652,VAC0061,2022-03-22 08:26:14,1ml/kg
SRV184239,PET80947,VAC0120,2022-03-31 13:35:17,1ml/kg
SRV52789,PET80414,VAC0064,2021-11-07 09:22:13,1ml/kg
SRV135981,PET73080,VAC0074,2021-08-30 15:27:18,1ml/kg
SRV166279,PET119047,VAC0060,2024-01-01 04:18:02,1ml/kg
SRV115174,PET58808,VAC0053,2023-12-11 12:52:14,1ml/kg
SRV64277,PET25844,VAC0090,2021-01-11 14:00:17,1ml/kg
SRV171128,PET23106,VAC0113,2021-11-29 17:48:06,1ml/kg
SRV189139,PET113179,VAC0010,2021-01-19 08:43:57,1ml/kg
SRV80427,PET66087,VAC0079,2023-07-31 14:22:10,1ml/kg
SRV48713,PET68978,VAC0004,2022-12-12 00:26:31,1ml/kg
SRV70316,PET70896,VAC0114,2021-10-18 07:57:23,1ml/kg
SRV140550,PET12574,VAC0108,2021-11-08 19:34:09,1ml/kg
SRV151457,PET41723,VAC0037,2023-06-08 04:57:37,1ml/kg
SRV154794,PET31637,VAC0021,2023-09-15 17:22:00,1ml/kg
SRV182051,PET32227,VAC0061,2023-03-01 20:47:20,1ml/kg
SRV77137,PET50314,VAC0037,2023-07-22 17:22:14,1ml/kg
SRV126444,PET95339,VAC0017,2024-06-15 09:03:25,1ml/kg
SRV197584,PET70185,VAC0018,2024-10-25 05:13:12,1ml/kg
SRV166011,PET78425,VAC0093,2023-01-31 18:50:21,1ml/kg
SRV159106,PET36340,VAC0098,2021-05-23 16:00:23,1ml/kg
SRV137257,PET71466,VAC0077,2024-05-31 17:01:21,1ml/kg
SRV18911,PET09188,VAC0118,2024-11-19 14:02:27,1ml/kg
SRV62403,PET26248,VAC0119,2022-06-13 18:00:10,1ml/kg
SRV85627,PET16989,VAC0095,2022-03-01 19:22:29,1ml/kg
SRV157488,PET69425,VAC0032,2021-12-16 06:09:08,1ml/kg
SRV31960,PET100206,VAC0120,2021-09-19 00:47:38,1ml/kg
SRV140210,PET107671,VAC0083,2022-08-31 03:30:39,1ml/kg
