TaskID,AssignmentID,TaskName,IsCompleted,CompletedTime
TSK108099,ASN27039,Kiểm tra rỉ dịch,0,
TSK108100,ASN27040,Kiểm tra nhịp thở,0,
TSK108101,ASN27040,Đo nhiệt độ cơ thể,0,
TSK108102,ASN27040,Kiểm tra tuần hoàn,0,
TSK108103,ASN27040,Kiểm tra sưng tấy,1,2024-09-30 11:23:40
TSK108104,ASN27040,Kiểm tra độ liền da,0,
TSK108105,ASN27041,Đo nhiệt độ cơ thể,1,2023-06-09 02:24:48
TSK108106,ASN27041,Kiểm tra ăn uống,1,2022-11-18 17:26:00
TSK108107,ASN27041,Kiểm tra độ liền da,1,2021-01-25 05:11:56
TSK108108,ASN27042,Theo dõi sốt,1,2023-02-02 05:14:08
TSK108109,ASN27042,Kiểm tra nhịp thở,0,
TSK108110,ASN27042,Đo nhiệt độ cơ thể,0,
TSK108111,ASN27043,Kiểm tra ăn uống,1,2023-12-27 06:32:05
TSK108112,ASN27043,Đánh giá mức độ đau,0,
TSK108113,ASN27043,Đo nhiệt độ cơ thể,0,
TSK108114,ASN27043,Kiểm tra nhịp thở,1,2022-08-27 13:25:20
TSK108115,ASN27043,Kiểm tra đi vệ sinh,1,2022-02-11 16:09:45
TSK108116,ASN27044,Kiểm tra phản xạ tỉnh táo,1,2023-06-16 17:50:19
TSK108117,ASN27044,Đánh giá mức độ đau,1,2023-03-19 08:29:55
TSK108118,ASN27044,Đo nhiệt độ cơ thể,0,
TSK108119,ASN27044,Kiểm tra nhịp thở,1,2023-08-20 17:42:04
TSK108120,ASN27044,Vệ sinh vết mổ,1,2024-06-25 19:39:52
TSK108121,ASN27045,Kiểm tra phản xạ tỉnh táo,1,2023-03-31 23:07:04
TSK108122,ASN27045,Đo nhiệt độ cơ thể,1,2024-01-20 02:10:21
TSK108123,ASN27045,Kiểm tra độ liền da,0,
TSK108124,ASN27045,Kiểm tra đi vệ sinh,1,2024-09-06 05:04:03
TSK108125,ASN27045,Theo dõi sốt,1,2021-11-09 11:12:29
TSK108126,ASN27046,Kiểm tra độ liền da,1,2023-11-14 06:02:04
TSK108127,ASN27046,Kiểm tra ăn uống,1,2022-04-24 21:28:02
TSK108128,ASN27046,Vệ sinh vết mổ,1,2023-09-11 00:48:29
TSK108129,ASN27047,Kiểm tra sưng tấy,0,
TSK108130,ASN27047,Theo dõi sốt,0,
TSK108131,ASN27047,Đo nhiệt độ cơ thể,1,2022-09-11 12:18:21
TSK108132,ASN27048,Kiểm tra nhịp thở,0,
TSK108133,ASN27048,Kiểm tra độ liền da,0,
TSK108134,ASN27048,Đo nhiệt độ cơ thể,1,2024-10-10 04:14:46
TSK108135,ASN27048,Kiểm tra phản xạ tỉnh táo,1,2024-09-29 08:17:33
TSK108136,ASN27048,Vệ sinh vết mổ,1,2022-12-07 20:18:08
TSK108137,ASN27049,Kiểm tra nhịp thở,1,2022-06-06 21:26:37
TSK108138,ASN27049,Đo nhiệt độ cơ thể,1,2023-12-26 12:24:02
TSK108139,ASN27049,Kiểm tra sưng tấy,1,2021-06-04 12:35:59
TSK108140,ASN27050,Theo dõi sốt,1,2022-06-10 03:43:20
TSK108141,ASN27050,Kiểm tra ăn uống,1,2022-12-18 17:02:10
TSK108142,ASN27050,Kiểm tra đi vệ sinh,1,2024-04-30 12:25:49
TSK108143,ASN27050,Kiểm tra sưng tấy,0,
TSK108144,ASN27051,Kiểm tra nhịp thở,1,2022-10-12 16:30:54
TSK108145,ASN27051,Kiểm tra phản xạ tỉnh táo,1,2022-07-09 10:05:32
TSK108146,ASN27051,Kiểm tra rỉ dịch,1,2022-03-22 22:35:22
TSK108147,ASN27052,Kiểm tra nhịp thở,1,2021-05-27 08:03:47
TSK108148,ASN27052,Kiểm tra phản xạ tỉnh táo,1,2024-01-12 10:45:58
TSK108149,ASN27052,Kiểm tra đi vệ sinh,1,2022-09-29 12:19:48
TSK108150,ASN27053,Đo nhiệt độ cơ thể,0,
TSK108151,ASN27053,Kiểm tra ăn uống,0,
TSK108152,ASN27053,Kiểm tra phản xạ tỉnh táo,1,2022-03-02 03:50:45
TSK108153,ASN27054,Kiểm tra phản xạ tỉnh táo,1,2024-09-25 20:25:54
TSK108154,ASN27054,Đánh giá mức độ đau,1,2021-12-18 00:32:14
TSK108155,ASN27054,Theo dõi sốt,1,2021-10-31 21:17:33
TSK108156,ASN27055,Vệ sinh vết mổ,0,
TSK108157,ASN27055,Kiểm tra rỉ dịch,1,2023-12-05 18:09:29
TSK108158,ASN27055,Kiểm tra đi vệ sinh,1,2021-03-02 22:26:00
TSK108159,ASN27055,Kiểm tra nhịp thở,1,2022-08-20 19:28:48
TSK108160,ASN27056,Kiểm tra ăn uống,1,2024-10-13 01:46:16
TSK108161,ASN27056,Kiểm tra đi vệ sinh,1,2023-06-24 09:06:15
TSK108162,ASN27056,Đo nhiệt độ cơ thể,1,2022-02-18 02:54:26
TSK108163,ASN27056,Kiểm tra rỉ dịch,1,2023-04-26 14:09:25
TSK108164,ASN27057,Đánh giá mức độ đau,0,
TSK108165,ASN27057,Kiểm tra tuần hoàn,1,2022-02-13 00:56:44
TSK108166,ASN27057,Theo dõi sốt,1,2021-03-19 23:53:22
TSK108167,ASN27057,Kiểm tra độ liền da,1,2022-03-27 19:19:49
TSK108168,ASN27058,Kiểm tra ăn uống,1,2021-07-11 19:48:27
TSK108169,ASN27058,Kiểm tra sưng tấy,1,2021-08-26 02:26:40
TSK108170,ASN27058,Theo dõi sốt,1,2024-05-31 22:25:26
TSK108171,ASN27058,Kiểm tra nhịp thở,0,
TSK108172,ASN27059,Kiểm tra tuần hoàn,0,
TSK108173,ASN27059,Kiểm tra nhịp thở,1,2021-04-27 12:10:00
TSK108174,ASN27059,Kiểm tra rỉ dịch,0,
TSK108175,ASN27060,Kiểm tra sưng tấy,1,2022-11-18 14:17:55
TSK108176,ASN27060,Đánh giá mức độ đau,1,2021-09-25 12:30:05
TSK108177,ASN27060,Kiểm tra tuần hoàn,1,2021-06-01 01:52:03
TSK108178,ASN27060,Kiểm tra rỉ dịch,1,2021-06-16 20:08:46
TSK108179,ASN27060,Kiểm tra nhịp thở,1,2021-02-23 16:21:30
TSK108180,ASN27061,Kiểm tra nhịp thở,1,2024-02-15 08:04:37
TSK108181,ASN27061,Đo nhiệt độ cơ thể,1,2022-03-08 07:48:47
TSK108182,ASN27061,Đánh giá mức độ đau,1,2022-08-08 02:29:39
TSK108183,ASN27061,Kiểm tra độ liền da,1,2021-02-21 08:37:31
TSK108184,ASN27062,Đánh giá mức độ đau,1,2024-02-12 18:35:25
TSK108185,ASN27062,Đo nhiệt độ cơ thể,1,2021-08-10 18:05:03
TSK108186,ASN27062,Kiểm tra rỉ dịch,0,
TSK108187,ASN27062,Kiểm tra độ liền da,1,2022-06-09 20:52:32
TSK108188,ASN27062,Kiểm tra ăn uống,1,2024-05-25 11:40:45
TSK108189,ASN27063,Kiểm tra nhịp thở,0,
TSK108190,ASN27063,Vệ sinh vết mổ,1,2021-07-30 08:48:18
TSK108191,ASN27063,Kiểm tra độ liền da,0,
TSK108192,ASN27064,Kiểm tra đi vệ sinh,1,2021-07-07 01:37:45
TSK108193,ASN27064,Vệ sinh vết mổ,1,2023-03-15 08:21:36
TSK108194,ASN27064,Kiểm tra độ liền da,1,2023-08-18 20:55:50
TSK108195,ASN27065,Vệ sinh vết mổ,1,2023-05-05 04:07:07
TSK108196,ASN27065,Theo dõi sốt,0,
TSK108197,ASN27065,Kiểm tra nhịp thở,0,
TSK108198,ASN27065,Kiểm tra phản xạ tỉnh táo,0,
TSK108199,ASN27065,Kiểm tra rỉ dịch,1,2023-05-03 23:14:25
TSK108200,ASN27066,Kiểm tra độ liền da,1,2021-03-06 07:31:16
TSK108201,ASN27066,Kiểm tra nhịp thở,0,
TSK108202,ASN27066,Đo nhiệt độ cơ thể,1,2022-04-13 13:11:15
TSK108203,ASN27067,Vệ sinh vết mổ,1,2021-04-18 12:39:04
TSK108204,ASN27067,Đánh giá mức độ đau,1,2021-07-22 07:50:43
TSK108205,ASN27067,Kiểm tra tuần hoàn,0,
TSK108206,ASN27067,Kiểm tra phản xạ tỉnh táo,1,2022-04-05 12:32:13
TSK108207,ASN27067,Kiểm tra độ liền da,1,2024-06-02 18:56:37
TSK108208,ASN27068,Đánh giá mức độ đau,1,2024-10-16 20:30:58
TSK108209,ASN27068,Kiểm tra nhịp thở,1,2023-09-27 18:03:37
TSK108210,ASN27068,Theo dõi sốt,1,2022-04-23 17:48:19
TSK108211,ASN27069,Kiểm tra sưng tấy,0,
TSK108212,ASN27069,Vệ sinh vết mổ,1,2022-04-24 03:33:13
TSK108213,ASN27069,Kiểm tra đi vệ sinh,1,2022-11-16 13:14:49
TSK108214,ASN27070,Theo dõi sốt,1,2023-12-02 17:49:01
TSK108215,ASN27070,Vệ sinh vết mổ,1,2022-05-02 14:55:02
TSK108216,ASN27070,Kiểm tra sưng tấy,1,2024-02-05 17:02:18
TSK108217,ASN27070,Đo nhiệt độ cơ thể,1,2023-06-06 09:10:33
TSK108218,ASN27070,Đánh giá mức độ đau,1,2022-12-23 16:50:50
TSK108219,ASN27071,Theo dõi sốt,1,2023-04-06 17:25:18
TSK108220,ASN27071,Đánh giá mức độ đau,1,2021-05-27 14:28:01
TSK108221,ASN27071,Kiểm tra đi vệ sinh,1,2023-06-10 07:47:28
TSK108222,ASN27071,Kiểm tra nhịp thở,0,
TSK108223,ASN27072,Kiểm tra rỉ dịch,1,2021-01-21 06:06:34
TSK108224,ASN27072,Đo nhiệt độ cơ thể,0,
TSK108225,ASN27072,Kiểm tra sưng tấy,1,2022-12-23 15:41:04
TSK108226,ASN27072,Kiểm tra nhịp thở,1,2022-07-21 14:41:49
TSK108227,ASN27073,Kiểm tra độ liền da,1,2024-06-02 06:55:32
TSK108228,ASN27073,Đánh giá mức độ đau,1,2022-08-23 06:04:11
TSK108229,ASN27073,Kiểm tra đi vệ sinh,1,2021-02-14 09:02:55
TSK108230,ASN27074,Kiểm tra phản xạ tỉnh táo,0,
TSK108231,ASN27074,Kiểm tra tuần hoàn,1,2021-01-04 06:20:28
TSK108232,ASN27074,Kiểm tra nhịp thở,0,
TSK108233,ASN27074,Vệ sinh vết mổ,1,2023-04-27 18:30:57
TSK108234,ASN27074,Kiểm tra rỉ dịch,1,2022-06-24 23:00:35
TSK108235,ASN27075,Đo nhiệt độ cơ thể,1,2024-03-27 13:02:28
TSK108236,ASN27075,Kiểm tra tuần hoàn,1,2024-04-15 13:07:31
TSK108237,ASN27075,Vệ sinh vết mổ,1,2023-01-03 06:50:04
TSK108238,ASN27076,Kiểm tra tuần hoàn,0,
TSK108239,ASN27076,Theo dõi sốt,1,2024-11-30 10:02:44
TSK108240,ASN27076,Kiểm tra sưng tấy,1,2024-04-25 02:40:52
TSK108241,ASN27076,Kiểm tra đi vệ sinh,0,
TSK108242,ASN27076,Kiểm tra rỉ dịch,1,2021-09-17 18:07:31
TSK108243,ASN27077,Kiểm tra nhịp thở,1,2022-02-27 10:30:27
TSK108244,ASN27077,Kiểm tra sưng tấy,1,2023-12-25 07:23:44
TSK108245,ASN27077,Kiểm tra độ liền da,0,
TSK108246,ASN27078,Kiểm tra sưng tấy,1,2024-05-22 01:08:48
TSK108247,ASN27078,Kiểm tra nhịp thở,1,2022-05-17 02:24:53
TSK108248,ASN27078,Đo nhiệt độ cơ thể,1,2024-12-04 10:49:27
TSK108249,ASN27079,Đo nhiệt độ cơ thể,1,2023-01-12 15:15:49
TSK108250,ASN27079,Kiểm tra đi vệ sinh,0,
TSK108251,ASN27079,Kiểm tra nhịp thở,1,2022-06-17 15:01:32
TSK108252,ASN27080,Kiểm tra đi vệ sinh,1,2023-05-22 17:25:51
TSK108253,ASN27080,Theo dõi sốt,1,2022-11-10 07:20:03
TSK108254,ASN27080,Vệ sinh vết mổ,1,2024-03-10 05:31:28
TSK108255,ASN27081,Đo nhiệt độ cơ thể,1,2021-11-08 00:45:31
TSK108256,ASN27081,Vệ sinh vết mổ,0,
TSK108257,ASN27081,Kiểm tra tuần hoàn,0,
TSK108258,ASN27081,Kiểm tra ăn uống,0,
TSK108259,ASN27082,Kiểm tra sưng tấy,0,
TSK108260,ASN27082,Đo nhiệt độ cơ thể,1,2022-04-30 14:47:05
TSK108261,ASN27082,Kiểm tra tuần hoàn,1,2022-01-10 20:05:40
TSK108262,ASN27082,Kiểm tra nhịp thở,0,
TSK108263,ASN27082,Kiểm tra độ liền da,1,2024-07-12 09:17:06
TSK108264,ASN27083,Vệ sinh vết mổ,0,
TSK108265,ASN27083,Kiểm tra nhịp thở,1,2022-01-18 17:20:29
TSK108266,ASN27083,Kiểm tra đi vệ sinh,0,
TSK108267,ASN27084,Kiểm tra sưng tấy,1,2022-10-13 05:05:40
TSK108268,ASN27084,Kiểm tra phản xạ tỉnh táo,0,
TSK108269,ASN27084,Kiểm tra độ liền da,1,2021-12-16 13:22:20
TSK108270,ASN27085,Đo nhiệt độ cơ thể,1,2023-03-28 23:10:02
TSK108271,ASN27085,Đánh giá mức độ đau,0,
TSK108272,ASN27085,Kiểm tra phản xạ tỉnh táo,1,2023-12-29 18:27:50
TSK108273,ASN27085,Kiểm tra đi vệ sinh,1,2023-05-16 13:36:18
TSK108274,ASN27086,Kiểm tra độ liền da,0,
TSK108275,ASN27086,Kiểm tra tuần hoàn,0,
TSK108276,ASN27086,Vệ sinh vết mổ,1,2021-05-18 16:43:09
TSK108277,ASN27086,Kiểm tra phản xạ tỉnh táo,1,2022-11-09 23:00:16
TSK108278,ASN27086,Kiểm tra sưng tấy,1,2021-04-27 06:30:42
TSK108279,ASN27087,Kiểm tra rỉ dịch,1,2023-07-03 21:31:23
TSK108280,ASN27087,Kiểm tra ăn uống,1,2024-07-05 23:34:59
TSK108281,ASN27087,Kiểm tra phản xạ tỉnh táo,1,2022-08-05 20:16:13
TSK108282,ASN27087,Kiểm tra nhịp thở,1,2023-12-05 17:45:42
TSK108283,ASN27088,Kiểm tra nhịp thở,1,2022-08-02 20:53:54
TSK108284,ASN27088,Vệ sinh vết mổ,1,2022-09-04 04:06:49
TSK108285,ASN27088,Kiểm tra rỉ dịch,1,2022-12-07 12:56:52
TSK108286,ASN27088,Đo nhiệt độ cơ thể,1,2023-09-27 01:42:28
TSK108287,ASN27088,Kiểm tra độ liền da,1,2024-10-25 13:02:34
TSK108288,ASN27089,Đánh giá mức độ đau,0,
TSK108289,ASN27089,Đo nhiệt độ cơ thể,0,
TSK108290,ASN27089,Kiểm tra sưng tấy,1,2024-05-25 19:07:25
TSK108291,ASN27090,Đánh giá mức độ đau,1,2021-10-18 00:50:34
TSK108292,ASN27090,Vệ sinh vết mổ,0,
TSK108293,ASN27090,Kiểm tra nhịp thở,1,2023-11-01 02:51:33
TSK108294,ASN27090,Kiểm tra phản xạ tỉnh táo,0,
TSK108295,ASN27091,Kiểm tra rỉ dịch,1,2023-04-03 09:26:11
TSK108296,ASN27091,Kiểm tra độ liền da,1,2022-01-25 23:45:42
TSK108297,ASN27091,Kiểm tra phản xạ tỉnh táo,0,
TSK108298,ASN27091,Vệ sinh vết mổ,1,2021-11-29 08:05:34
TSK108299,ASN27092,Kiểm tra phản xạ tỉnh táo,1,2023-02-15 12:16:14
TSK108300,ASN27092,Kiểm tra ăn uống,1,2024-05-31 20:02:41
TSK108301,ASN27092,Kiểm tra đi vệ sinh,0,
TSK108302,ASN27093,Kiểm tra sưng tấy,1,2023-01-18 10:11:22
TSK108303,ASN27093,Đánh giá mức độ đau,1,2022-02-18 23:59:13
TSK108304,ASN27093,Vệ sinh vết mổ,1,2023-09-01 14:56:30
TSK108305,ASN27093,Kiểm tra phản xạ tỉnh táo,1,2024-12-15 09:37:00
TSK108306,ASN27094,Kiểm tra phản xạ tỉnh táo,1,2021-06-09 16:01:00
TSK108307,ASN27094,Theo dõi sốt,0,
TSK108308,ASN27094,Kiểm tra đi vệ sinh,1,2021-06-30 03:48:07
TSK108309,ASN27094,Kiểm tra sưng tấy,1,2023-10-22 22:38:49
TSK108310,ASN27094,Kiểm tra tuần hoàn,1,2023-12-27 17:35:55
TSK108311,ASN27095,Kiểm tra tuần hoàn,1,2021-10-14 10:29:28
TSK108312,ASN27095,Kiểm tra ăn uống,0,
TSK108313,ASN27095,Vệ sinh vết mổ,1,2024-12-20 08:53:16
TSK108314,ASN27095,Kiểm tra sưng tấy,1,2022-12-09 18:15:49
TSK108315,ASN27095,Kiểm tra đi vệ sinh,0,
TSK108316,ASN27096,Kiểm tra tuần hoàn,1,2021-03-12 01:41:53
TSK108317,ASN27096,Đo nhiệt độ cơ thể,1,2021-02-01 09:00:27
TSK108318,ASN27096,Vệ sinh vết mổ,0,
TSK108319,ASN27096,Kiểm tra nhịp thở,1,2024-03-03 20:59:32
TSK108320,ASN27096,Đánh giá mức độ đau,1,2023-11-14 22:21:44
TSK108321,ASN27097,Kiểm tra sưng tấy,0,
TSK108322,ASN27097,Kiểm tra đi vệ sinh,0,
TSK108323,ASN27097,Kiểm tra phản xạ tỉnh táo,1,2024-12-16 22:10:02
TSK108324,ASN27097,Kiểm tra nhịp thở,1,2024-07-28 14:48:37
TSK108325,ASN27098,Đánh giá mức độ đau,1,2021-03-30 00:10:26
TSK108326,ASN27098,Kiểm tra rỉ dịch,1,2024-05-01 04:16:24
TSK108327,ASN27098,Theo dõi sốt,1,2024-09-24 14:50:37
TSK108328,ASN27098,Kiểm tra độ liền da,1,2024-05-04 10:22:55
TSK108329,ASN27099,Kiểm tra độ liền da,1,2021-01-19 04:50:25
TSK108330,ASN27099,Kiểm tra nhịp thở,1,2021-08-05 14:27:21
TSK108331,ASN27099,Đánh giá mức độ đau,0,
TSK108332,ASN27099,Theo dõi sốt,1,2022-10-10 13:17:12
TSK108333,ASN27099,Kiểm tra ăn uống,1,2023-03-14 23:02:21
TSK108334,ASN27100,Kiểm tra ăn uống,1,2023-12-04 16:58:24
TSK108335,ASN27100,Kiểm tra đi vệ sinh,1,2024-01-05 15:54:48
TSK108336,ASN27100,Theo dõi sốt,1,2021-09-15 06:59:33
TSK108337,ASN27100,Kiểm tra độ liền da,1,2023-10-29 18:24:07
TSK108338,ASN27101,Kiểm tra tuần hoàn,0,
TSK108339,ASN27101,Vệ sinh vết mổ,1,2022-05-20 11:50:39
TSK108340,ASN27101,Đo nhiệt độ cơ thể,1,2022-01-20 07:53:37
TSK108341,ASN27102,Kiểm tra ăn uống,0,
TSK108342,ASN27102,Vệ sinh vết mổ,0,
TSK108343,ASN27102,Kiểm tra đi vệ sinh,1,2024-02-07 01:37:13
TSK108344,ASN27102,Kiểm tra tuần hoàn,1,2021-02-21 02:58:17
TSK108345,ASN27102,Kiểm tra độ liền da,1,2023-10-19 10:57:03
TSK108346,ASN27103,Kiểm tra tuần hoàn,1,2021-07-04 22:30:19
TSK108347,ASN27103,Theo dõi sốt,1,2023-08-18 08:55:54
TSK108348,ASN27103,Kiểm tra sưng tấy,1,2022-12-22 04:34:40
TSK108349,ASN27104,Kiểm tra sưng tấy,0,
TSK108350,ASN27104,Theo dõi sốt,1,2022-09-18 06:54:54
TSK108351,ASN27104,Kiểm tra phản xạ tỉnh táo,0,
TSK108352,ASN27104,Đo nhiệt độ cơ thể,0,
TSK108353,ASN27104,Vệ sinh vết mổ,1,2022-05-04 23:17:25
TSK108354,ASN27105,Theo dõi sốt,0,
TSK108355,ASN27105,Kiểm tra rỉ dịch,1,2022-06-06 16:06:13
TSK108356,ASN27105,Đánh giá mức độ đau,0,
TSK108357,ASN27105,Đo nhiệt độ cơ thể,0,
TSK108358,ASN27106,Theo dõi sốt,1,2024-11-28 03:27:47
TSK108359,ASN27106,Kiểm tra nhịp thở,1,2023-02-06 15:25:32
TSK108360,ASN27106,Đánh giá mức độ đau,0,
TSK108361,ASN27106,Kiểm tra độ liền da,1,2022-06-03 12:23:52
TSK108362,ASN27106,Kiểm tra phản xạ tỉnh táo,0,
TSK108363,ASN27107,Kiểm tra nhịp thở,0,
TSK108364,ASN27107,Kiểm tra sưng tấy,1,2024-06-28 18:49:25
TSK108365,ASN27107,Kiểm tra phản xạ tỉnh táo,0,
TSK108366,ASN27107,Theo dõi sốt,1,2022-02-22 23:07:00
TSK108367,ASN27108,Kiểm tra tuần hoàn,1,2021-06-16 01:41:50
TSK108368,ASN27108,Kiểm tra độ liền da,1,2024-12-07 13:59:04
TSK108369,ASN27108,Đo nhiệt độ cơ thể,1,2024-12-05 21:17:29
TSK108370,ASN27108,Kiểm tra sưng tấy,1,2023-07-11 01:12:39
TSK108371,ASN27109,Kiểm tra ăn uống,0,
TSK108372,ASN27109,Kiểm tra tuần hoàn,1,2024-05-26 03:39:47
TSK108373,ASN27109,Đo nhiệt độ cơ thể,1,2021-11-06 12:13:18
TSK108374,ASN27109,Kiểm tra đi vệ sinh,0,
TSK108375,ASN27110,Kiểm tra rỉ dịch,1,2022-02-02 22:02:08
TSK108376,ASN27110,Kiểm tra phản xạ tỉnh táo,0,
TSK108377,ASN27110,Theo dõi sốt,0,
TSK108378,ASN27110,Vệ sinh vết mổ,1,2022-02-10 08:11:46
TSK108379,ASN27110,Đo nhiệt độ cơ thể,1,2021-10-16 06:31:04
TSK108380,ASN27111,Kiểm tra rỉ dịch,1,2023-09-12 10:23:49
TSK108381,ASN27111,Kiểm tra tuần hoàn,1,2022-02-21 21:45:07
TSK108382,ASN27111,Đánh giá mức độ đau,1,2024-05-01 12:22:45
TSK108383,ASN27111,Đo nhiệt độ cơ thể,0,
TSK108384,ASN27112,Đánh giá mức độ đau,1,2023-12-29 23:09:28
TSK108385,ASN27112,Kiểm tra tuần hoàn,1,2022-08-18 19:43:32
TSK108386,ASN27112,Kiểm tra ăn uống,0,
TSK108387,ASN27112,Kiểm tra nhịp thở,1,2023-06-06 19:26:13
TSK108388,ASN27113,Kiểm tra độ liền da,1,2021-05-10 19:33:31
TSK108389,ASN27113,Kiểm tra tuần hoàn,1,2022-07-09 10:05:38
TSK108390,ASN27113,Kiểm tra ăn uống,1,2023-10-24 08:58:48
TSK108391,ASN27114,Kiểm tra sưng tấy,0,
TSK108392,ASN27114,Đánh giá mức độ đau,1,2022-02-17 01:20:56
TSK108393,ASN27114,Kiểm tra rỉ dịch,1,2024-07-17 23:50:32
TSK108394,ASN27114,Vệ sinh vết mổ,1,2023-01-27 17:51:09
TSK108395,ASN27115,Kiểm tra phản xạ tỉnh táo,1,2023-02-10 22:32:37
TSK108396,ASN27115,Đo nhiệt độ cơ thể,1,2024-01-28 00:24:49
TSK108397,ASN27115,Kiểm tra độ liền da,1,2021-12-17 18:59:44
TSK108398,ASN27116,Theo dõi sốt,0,
TSK108399,ASN27116,Kiểm tra nhịp thở,0,
TSK108400,ASN27116,Kiểm tra độ liền da,1,2023-12-07 18:37:05
TSK108401,ASN27116,Kiểm tra phản xạ tỉnh táo,1,2023-01-26 04:45:53
TSK108402,ASN27116,Kiểm tra ăn uống,0,
TSK108403,ASN27117,Kiểm tra rỉ dịch,1,2024-08-21 14:15:08
TSK108404,ASN27117,Đánh giá mức độ đau,0,
TSK108405,ASN27117,Theo dõi sốt,0,
TSK108406,ASN27118,Kiểm tra đi vệ sinh,1,2024-10-08 08:25:41
TSK108407,ASN27118,Kiểm tra nhịp thở,1,2022-02-24 19:09:28
TSK108408,ASN27118,Kiểm tra độ liền da,0,
TSK108409,ASN27118,Kiểm tra rỉ dịch,0,
TSK108410,ASN27119,Đo nhiệt độ cơ thể,1,2021-05-17 02:49:18
TSK108411,ASN27119,Kiểm tra độ liền da,1,2023-07-28 17:04:56
TSK108412,ASN27119,Kiểm tra sưng tấy,0,
TSK108413,ASN27119,Kiểm tra nhịp thở,1,2023-03-14 02:12:35
TSK108414,ASN27119,Đánh giá mức độ đau,0,
TSK108415,ASN27120,Kiểm tra nhịp thở,0,
TSK108416,ASN27120,Kiểm tra ăn uống,0,
TSK108417,ASN27120,Kiểm tra sưng tấy,1,2021-10-13 11:01:06
TSK108418,ASN27120,Vệ sinh vết mổ,1,2024-05-23 00:44:26
TSK108419,ASN27121,Kiểm tra nhịp thở,1,2023-03-10 19:29:45
TSK108420,ASN27121,Kiểm tra sưng tấy,1,2024-06-30 12:28:38
TSK108421,ASN27121,Đo nhiệt độ cơ thể,0,
TSK108422,ASN27121,Kiểm tra đi vệ sinh,1,2023-02-15 05:46:36
TSK108423,ASN27122,Kiểm tra sưng tấy,1,2021-10-04 08:15:42
TSK108424,ASN27122,Kiểm tra độ liền da,1,2022-06-16 15:01:28
TSK108425,ASN27122,Đo nhiệt độ cơ thể,1,2024-06-06 16:21:34
TSK108426,ASN27123,Kiểm tra nhịp thở,1,2021-02-28 06:45:36
TSK108427,ASN27123,Kiểm tra tuần hoàn,0,
TSK108428,ASN27123,Theo dõi sốt,1,2024-12-23 12:28:18
TSK108429,ASN27124,Kiểm tra tuần hoàn,1,2024-03-29 12:22:57
TSK108430,ASN27124,Theo dõi sốt,1,2021-03-09 21:29:52
TSK108431,ASN27124,Vệ sinh vết mổ,1,2023-02-28 23:23:11
TSK108432,ASN27125,Vệ sinh vết mổ,1,2022-12-09 15:22:43
TSK108433,ASN27125,Kiểm tra đi vệ sinh,1,2024-04-26 19:33:10
TSK108434,ASN27125,Theo dõi sốt,1,2023-11-15 00:37:20
TSK108435,ASN27126,Vệ sinh vết mổ,1,2024-04-26 01:15:30
TSK108436,ASN27126,Kiểm tra tuần hoàn,0,
TSK108437,ASN27126,Theo dõi sốt,1,2021-02-24 09:51:50
TSK108438,ASN27126,Đo nhiệt độ cơ thể,0,
TSK108439,ASN27127,Kiểm tra đi vệ sinh,1,2022-12-01 02:41:45
TSK108440,ASN27127,Kiểm tra nhịp thở,1,2022-09-14 11:00:43
TSK108441,ASN27127,Đo nhiệt độ cơ thể,0,
TSK108442,ASN27127,Theo dõi sốt,0,
TSK108443,ASN27128,Vệ sinh vết mổ,1,2021-04-08 08:46:32
TSK108444,ASN27128,Kiểm tra rỉ dịch,0,
TSK108445,ASN27128,Kiểm tra sưng tấy,1,2022-01-29 16:50:57
TSK108446,ASN27129,Kiểm tra nhịp thở,1,2024-02-20 21:14:32
TSK108447,ASN27129,Theo dõi sốt,1,2023-01-24 06:51:33
TSK108448,ASN27129,Đánh giá mức độ đau,1,2024-02-29 17:42:54
TSK108449,ASN27129,Vệ sinh vết mổ,0,
TSK108450,ASN27130,Kiểm tra đi vệ sinh,0,
TSK108451,ASN27130,Đánh giá mức độ đau,1,2022-07-08 22:58:58
TSK108452,ASN27130,Kiểm tra độ liền da,1,2021-06-27 19:42:17
TSK108453,ASN27130,Kiểm tra ăn uống,1,2024-10-26 16:42:30
TSK108454,ASN27131,Kiểm tra độ liền da,1,2023-05-03 06:40:23
TSK108455,ASN27131,Kiểm tra rỉ dịch,0,
TSK108456,ASN27131,Vệ sinh vết mổ,1,2023-09-12 05:39:53
TSK108457,ASN27132,Theo dõi sốt,0,
TSK108458,ASN27132,Kiểm tra nhịp thở,1,2024-03-22 02:25:59
TSK108459,ASN27132,Kiểm tra sưng tấy,1,2022-08-14 16:38:37
TSK108460,ASN27133,Đánh giá mức độ đau,0,
TSK108461,ASN27133,Kiểm tra ăn uống,1,2024-04-09 17:07:13
TSK108462,ASN27133,Kiểm tra rỉ dịch,1,2021-05-03 23:16:14
TSK108463,ASN27133,Kiểm tra sưng tấy,1,2021-12-12 12:15:34
TSK108464,ASN27134,Kiểm tra độ liền da,1,2022-03-29 22:21:18
TSK108465,ASN27134,Kiểm tra đi vệ sinh,0,
TSK108466,ASN27134,Kiểm tra tuần hoàn,0,
TSK108467,ASN27134,Vệ sinh vết mổ,1,2023-11-18 07:23:00
TSK108468,ASN27135,Theo dõi sốt,1,2023-06-30 11:00:44
