AssignmentID,SurgeryID,NurseID,AssignedDate,Note
ASN20851,SRV89705,E0146,2021-06-04,Theo dõi nhịp tim và hô hấp
ASN20852,SRV114909,E0225,2022-01-07,Cần theo dõi đặc biệt
ASN20853,SRV175001,E0159,2021-04-21,Theo dõi hậu phẫu thường quy
ASN20854,SRV43789,E0248,2022-02-24,Theo dõi hậu phẫu thường quy
ASN20855,SRV43789,E0242,2024-03-19,Chú ý dấu hiệu nhiễm trùng
ASN20856,SRV177930,E0154,2024-09-27,Ca khó - chú ý nhé
ASN20857,SRV177930,E0121,2022-12-22,Cần theo dõi đặc biệt
ASN20858,SRV122543,E0192,2023-02-13,Theo dõi bình thường
ASN20859,SRV54073,E0159,2022-02-22,Theo dõi sát 24h đầu
ASN20860,SRV162531,E0158,2021-12-29,Theo dõi hậu phẫu thường quy
ASN20861,SRV170499,E0230,2021-10-24,Theo dõi sát 24h đầu
ASN20862,SRV170499,E0218,2021-08-13,Bệnh nhân VIP - chăm sóc kỹ
ASN20863,SRV151630,E0190,2023-01-08,Bệnh nhân VIP - chăm sóc kỹ
ASN20864,SRV151630,E0228,2022-08-23,Theo dõi bình thường
ASN20865,SRV74632,E0174,2021-05-10,Theo dõi hậu phẫu thường quy
ASN20866,SRV187759,E0145,2023-11-20,Bệnh nhân VIP - chăm sóc kỹ
ASN20867,SRV187759,E0186,2021-07-20,Theo dõi bình thường
ASN20868,SRV124894,E0147,2021-06-08,Theo dõi sát 24h đầu
ASN20869,SRV26005,E0236,2024-11-22,Chú ý dấu hiệu nhiễm trùng
ASN20870,SRV26005,E0241,2024-05-11,Chú ý dấu hiệu nhiễm trùng
ASN20871,SRV15553,E0180,2024-06-22,Theo dõi nhịp tim và hô hấp
ASN20872,SRV176667,E0165,2023-04-10,Cần theo dõi đặc biệt
ASN20873,SRV110746,E0208,2022-10-05,Theo dõi sát 24h đầu
ASN20874,SRV110746,E0191,2022-06-02,Theo dõi nhịp tim và hô hấp
ASN20875,SRV59303,E0267,2023-02-07,Bệnh nhân VIP - chăm sóc kỹ
ASN20876,SRV43560,E0256,2022-03-26,Theo dõi nhịp tim và hô hấp
ASN20877,SRV43560,E0213,2024-12-30,Bệnh nhân VIP - chăm sóc kỹ
ASN20878,SRV3307,E0167,2024-12-24,Theo dõi nhịp tim và hô hấp
ASN20879,SRV89963,E0252,2022-01-21,Theo dõi hậu phẫu thường quy
ASN20880,SRV195791,E0134,2021-07-13,Theo dõi sát 24h đầu
ASN20881,SRV155214,E0146,2021-09-12,Cần theo dõi đặc biệt
ASN20882,SRV155214,E0176,2022-07-13,Ca khó - chú ý nhé
ASN20883,SRV112733,E0191,2023-05-07,Ca khó - chú ý nhé
ASN20884,SRV112733,E0255,2022-12-23,Theo dõi hậu phẫu thường quy
ASN20885,SRV97193,E0167,2023-06-03,Theo dõi hậu phẫu thường quy
ASN20886,SRV97193,E0196,2022-03-29,Chú ý dấu hiệu nhiễm trùng
ASN20887,SRV61494,E0200,2022-10-14,Theo dõi bình thường
ASN20888,SRV190651,E0137,2024-07-02,Theo dõi bình thường
ASN20889,SRV86549,E0243,2023-06-08,Cần theo dõi đặc biệt
ASN20890,SRV86549,E0127,2023-01-30,Theo dõi nhịp tim và hô hấp
ASN20891,SRV56641,E0231,2024-03-26,Theo dõi hậu phẫu thường quy
ASN20892,SRV56641,E0207,2021-01-04,Theo dõi nhịp tim và hô hấp
ASN20893,SRV170120,E0187,2021-11-04,Theo dõi bình thường
ASN20894,SRV100163,E0216,2022-02-13,Ca khó - chú ý nhé
ASN20895,SRV199336,E0140,2024-11-17,Theo dõi bình thường
ASN20896,SRV13868,E0244,2022-05-23,Ca khó - chú ý nhé
ASN20897,SRV13868,E0215,2021-02-16,Theo dõi bình thường
ASN20898,SRV102561,E0232,2024-11-16,Ca khó - chú ý nhé
ASN20899,SRV181708,E0191,2022-03-24,Theo dõi nhịp tim và hô hấp
ASN20900,SRV123210,E0190,2021-05-04,Theo dõi bình thường
ASN20901,SRV123210,E0236,2024-10-06,Theo dõi sát 24h đầu
ASN20902,SRV150739,E0168,2023-01-25,Theo dõi nhịp tim và hô hấp
ASN20903,SRV55684,E0204,2022-04-15,Chú ý dấu hiệu nhiễm trùng
ASN20904,SRV99798,E0154,2023-02-24,Theo dõi sát 24h đầu
ASN20905,SRV5402,E0195,2024-06-05,Chú ý dấu hiệu nhiễm trùng
ASN20906,SRV64733,E0202,2022-06-12,Theo dõi sát 24h đầu
ASN20907,SRV34884,E0188,2023-09-26,Cần theo dõi đặc biệt
ASN20908,SRV34884,E0125,2024-01-27,Bệnh nhân VIP - chăm sóc kỹ
ASN20909,SRV80595,E0209,2021-12-14,Theo dõi nhịp tim và hô hấp
ASN20910,SRV80595,E0121,2021-09-09,Chú ý dấu hiệu nhiễm trùng
ASN20911,SRV159700,E0214,2023-11-04,Theo dõi sát 24h đầu
ASN20912,SRV159700,E0256,2021-11-21,Theo dõi nhịp tim và hô hấp
ASN20913,SRV162801,E0239,2024-07-14,Cần theo dõi đặc biệt
ASN20914,SRV162801,E0224,2023-07-09,Bệnh nhân VIP - chăm sóc kỹ
ASN20915,SRV30716,E0136,2021-03-06,Theo dõi hậu phẫu thường quy
ASN20916,SRV125725,E0211,2022-01-08,Ca khó - chú ý nhé
ASN20917,SRV125725,E0215,2021-06-21,Chú ý dấu hiệu nhiễm trùng
ASN20918,SRV141829,E0234,2023-05-29,Ca khó - chú ý nhé
ASN20919,SRV141829,E0225,2024-12-24,Bệnh nhân VIP - chăm sóc kỹ
ASN20920,SRV25788,E0225,2021-06-10,Theo dõi bình thường
ASN20921,SRV19908,E0165,2024-02-09,Bệnh nhân VIP - chăm sóc kỹ
ASN20922,SRV19908,E0137,2021-09-15,Theo dõi nhịp tim và hô hấp
ASN20923,SRV92045,E0145,2021-12-09,Theo dõi nhịp tim và hô hấp
ASN20924,SRV157617,E0121,2024-10-08,Theo dõi nhịp tim và hô hấp
ASN20925,SRV157617,E0191,2024-04-19,Theo dõi bình thường
ASN20926,SRV73323,E0172,2022-03-03,Theo dõi bình thường
ASN20927,SRV73323,E0127,2021-08-27,Cần theo dõi đặc biệt
ASN20928,SRV9608,E0222,2024-02-09,Theo dõi sát 24h đầu
ASN20929,SRV81213,E0233,2023-11-28,Chú ý dấu hiệu nhiễm trùng
ASN20930,SRV81213,E0193,2022-12-08,Ca khó - chú ý nhé
ASN20931,SRV44711,E0214,2021-06-08,Ca khó - chú ý nhé
ASN20932,SRV44711,E0149,2022-09-03,Theo dõi hậu phẫu thường quy
ASN20933,SRV178882,E0136,2024-02-26,Bệnh nhân VIP - chăm sóc kỹ
ASN20934,SRV0976,E0266,2024-09-04,Cần theo dõi đặc biệt
ASN20935,SRV141342,E0237,2022-03-07,Theo dõi sát 24h đầu
ASN20936,SRV141342,E0256,2024-09-05,Theo dõi hậu phẫu thường quy
ASN20937,SRV95000,E0220,2022-01-19,Chú ý dấu hiệu nhiễm trùng
ASN20938,SRV14278,E0151,2024-07-21,Bệnh nhân VIP - chăm sóc kỹ
ASN20939,SRV14278,E0219,2021-04-17,Theo dõi bình thường
ASN20940,SRV113283,E0215,2022-09-03,Cần theo dõi đặc biệt
ASN20941,SRV113283,E0201,2023-10-09,Cần theo dõi đặc biệt
ASN20942,SRV26685,E0121,2021-05-17,Cần theo dõi đặc biệt
ASN20943,SRV26685,E0242,2022-03-18,Theo dõi nhịp tim và hô hấp
ASN20944,SRV24565,E0270,2021-03-16,Cần theo dõi đặc biệt
ASN20945,SRV180372,E0205,2021-04-14,Ca khó - chú ý nhé
ASN20946,SRV180372,E0159,2022-09-27,Theo dõi bình thường
ASN20947,SRV187918,E0220,2024-12-30,Bệnh nhân VIP - chăm sóc kỹ
ASN20948,SRV187918,E0202,2022-09-24,Chú ý dấu hiệu nhiễm trùng
ASN20949,SRV70162,E0179,2023-08-01,Cần theo dõi đặc biệt
ASN20950,SRV199414,E0246,2022-09-25,Theo dõi nhịp tim và hô hấp
ASN20951,SRV117126,E0126,2024-01-30,Ca khó - chú ý nhé
ASN20952,SRV117126,E0170,2021-04-01,Theo dõi nhịp tim và hô hấp
ASN20953,SRV77061,E0201,2023-05-03,Cần theo dõi đặc biệt
ASN20954,SRV77061,E0240,2023-04-05,Cần theo dõi đặc biệt
ASN20955,SRV104166,E0213,2023-04-22,Cần theo dõi đặc biệt
ASN20956,SRV32409,E0154,2021-07-18,Chú ý dấu hiệu nhiễm trùng
ASN20957,SRV184729,E0142,2021-05-14,Bệnh nhân VIP - chăm sóc kỹ
ASN20958,SRV169333,E0121,2023-02-14,Theo dõi nhịp tim và hô hấp
ASN20959,SRV169333,E0167,2021-01-05,Cần theo dõi đặc biệt
ASN20960,SRV199148,E0254,2024-06-22,Bệnh nhân VIP - chăm sóc kỹ
ASN20961,SRV199148,E0170,2022-08-11,Theo dõi bình thường
ASN20962,SRV157249,E0262,2022-08-12,Chú ý dấu hiệu nhiễm trùng
ASN20963,SRV157249,E0127,2024-02-12,Chú ý dấu hiệu nhiễm trùng
ASN20964,SRV144274,E0143,2023-10-25,Theo dõi bình thường
ASN20965,SRV144274,E0162,2022-03-15,Theo dõi bình thường
ASN20966,SRV83096,E0135,2023-05-31,Bệnh nhân VIP - chăm sóc kỹ
ASN20967,SRV83096,E0230,2021-09-29,Theo dõi hậu phẫu thường quy
ASN20968,SRV34821,E0179,2023-09-29,Theo dõi sát 24h đầu
ASN20969,SRV144395,E0138,2021-04-27,Chú ý dấu hiệu nhiễm trùng
ASN20970,SRV144395,E0247,2022-04-22,Bệnh nhân VIP - chăm sóc kỹ
ASN20971,SRV45445,E0205,2021-09-04,Theo dõi nhịp tim và hô hấp
ASN20972,SRV160333,E0261,2023-09-29,Chú ý dấu hiệu nhiễm trùng
ASN20973,SRV78472,E0176,2022-09-08,Theo dõi nhịp tim và hô hấp
ASN20974,SRV78472,E0125,2024-05-27,Ca khó - chú ý nhé
ASN20975,SRV41895,E0235,2023-08-13,Chú ý dấu hiệu nhiễm trùng
ASN20976,SRV4017,E0197,2023-09-26,Theo dõi bình thường
ASN20977,SRV4017,E0174,2022-09-03,Theo dõi nhịp tim và hô hấp
ASN20978,SRV96095,E0169,2021-12-02,Ca khó - chú ý nhé
ASN20979,SRV125376,E0177,2023-05-30,Cần theo dõi đặc biệt
ASN20980,SRV125376,E0150,2021-10-19,Theo dõi sát 24h đầu
ASN20981,SRV199798,E0124,2021-01-07,Bệnh nhân VIP - chăm sóc kỹ
ASN20982,SRV199798,E0268,2023-06-26,Theo dõi hậu phẫu thường quy
ASN20983,SRV46913,E0173,2024-11-21,Ca khó - chú ý nhé
ASN20984,SRV46913,E0215,2024-03-23,Theo dõi bình thường
ASN20985,SRV180604,E0130,2023-05-10,Bệnh nhân VIP - chăm sóc kỹ
ASN20986,SRV180604,E0215,2022-01-08,Cần theo dõi đặc biệt
ASN20987,SRV75447,E0229,2022-05-29,Theo dõi nhịp tim và hô hấp
ASN20988,SRV58110,E0176,2022-03-31,Bệnh nhân VIP - chăm sóc kỹ
ASN20989,SRV40373,E0225,2022-10-03,Ca khó - chú ý nhé
ASN20990,SRV171616,E0133,2023-10-14,Theo dõi bình thường
ASN20991,SRV72212,E0155,2024-06-23,Theo dõi nhịp tim và hô hấp
ASN20992,SRV97516,E0169,2024-06-30,Theo dõi bình thường
ASN20993,SRV159696,E0232,2024-10-01,Bệnh nhân VIP - chăm sóc kỹ
ASN20994,SRV96199,E0261,2023-06-22,Ca khó - chú ý nhé
ASN20995,SRV22233,E0128,2021-12-27,Theo dõi bình thường
ASN20996,SRV22233,E0182,2022-03-05,Theo dõi bình thường
ASN20997,SRV33840,E0240,2021-11-18,Theo dõi nhịp tim và hô hấp
ASN20998,SRV69571,E0200,2021-04-10,Ca khó - chú ý nhé
ASN20999,SRV87790,E0132,2021-11-03,Ca khó - chú ý nhé
ASN21000,SRV2951,E0138,2024-07-28,Theo dõi bình thường
ASN21001,SRV64314,E0125,2023-11-21,Theo dõi bình thường
ASN21002,SRV84759,E0145,2024-11-18,Theo dõi nhịp tim và hô hấp
ASN21003,SRV124037,E0169,2022-10-31,Theo dõi sát 24h đầu
ASN21004,SRV125790,E0151,2024-06-29,Cần theo dõi đặc biệt
ASN21005,SRV96326,E0151,2024-06-26,Theo dõi nhịp tim và hô hấp
ASN21006,SRV129293,E0194,2023-05-06,Cần theo dõi đặc biệt
ASN21007,SRV99215,E0166,2022-04-13,Theo dõi bình thường
ASN21008,SRV99215,E0151,2021-11-08,Theo dõi bình thường
ASN21009,SRV178538,E0138,2021-03-08,Cần theo dõi đặc biệt
ASN21010,SRV178538,E0124,2022-08-12,Ca khó - chú ý nhé
ASN21011,SRV94309,E0225,2022-01-24,Theo dõi bình thường
ASN21012,SRV92193,E0132,2021-12-06,Theo dõi bình thường
ASN21013,SRV150213,E0249,2022-11-20,Chú ý dấu hiệu nhiễm trùng
ASN21014,SRV150213,E0200,2023-06-30,Theo dõi bình thường
ASN21015,SRV91533,E0191,2022-01-14,Theo dõi hậu phẫu thường quy
ASN21016,SRV8107,E0203,2021-01-07,Theo dõi bình thường
ASN21017,SRV8107,E0169,2022-05-15,Cần theo dõi đặc biệt
ASN21018,SRV138515,E0156,2023-01-02,Theo dõi bình thường
ASN21019,SRV138515,E0191,2021-07-03,Theo dõi bình thường
ASN21020,SRV112787,E0256,2022-06-05,Chú ý dấu hiệu nhiễm trùng
ASN21021,SRV32995,E0187,2024-07-16,Bệnh nhân VIP - chăm sóc kỹ
ASN21022,SRV174825,E0253,2024-10-31,Theo dõi hậu phẫu thường quy
ASN21023,SRV174825,E0143,2022-09-05,Ca khó - chú ý nhé
ASN21024,SRV173714,E0127,2024-04-01,Bệnh nhân VIP - chăm sóc kỹ
ASN21025,SRV173714,E0155,2022-09-24,Theo dõi sát 24h đầu
ASN21026,SRV71388,E0137,2021-09-19,Theo dõi bình thường
ASN21027,SRV199134,E0205,2021-09-18,Theo dõi hậu phẫu thường quy
ASN21028,SRV197823,E0268,2023-02-24,Cần theo dõi đặc biệt
ASN21029,SRV197823,E0231,2023-08-06,Cần theo dõi đặc biệt
ASN21030,SRV150246,E0168,2022-01-23,Cần theo dõi đặc biệt
ASN21031,SRV23112,E0208,2022-07-17,Theo dõi sát 24h đầu
ASN21032,SRV123314,E0228,2021-07-08,Cần theo dõi đặc biệt
ASN21033,SRV50755,E0190,2021-09-12,Theo dõi sát 24h đầu
ASN21034,SRV50755,E0260,2021-07-10,Cần theo dõi đặc biệt
ASN21035,SRV197138,E0136,2022-03-13,Ca khó - chú ý nhé
ASN21036,SRV197138,E0196,2022-01-16,Theo dõi nhịp tim và hô hấp
ASN21037,SRV101078,E0258,2024-02-28,Theo dõi nhịp tim và hô hấp
ASN21038,SRV101078,E0245,2024-04-02,Ca khó - chú ý nhé
ASN21039,SRV8205,E0174,2024-02-21,Theo dõi nhịp tim và hô hấp
ASN21040,SRV8205,E0165,2024-05-23,Ca khó - chú ý nhé
ASN21041,SRV129937,E0207,2022-10-30,Ca khó - chú ý nhé
ASN21042,SRV129937,E0200,2023-12-14,Chú ý dấu hiệu nhiễm trùng
ASN21043,SRV190428,E0221,2022-06-09,Theo dõi nhịp tim và hô hấp
ASN21044,SRV190428,E0156,2022-03-23,Theo dõi nhịp tim và hô hấp
ASN21045,SRV192892,E0225,2024-06-30,Ca khó - chú ý nhé
ASN21046,SRV158964,E0203,2021-02-08,Theo dõi sát 24h đầu
ASN21047,SRV177538,E0199,2021-11-05,Cần theo dõi đặc biệt
ASN21048,SRV197578,E0184,2024-12-04,Ca khó - chú ý nhé
ASN21049,SRV128181,E0200,2023-06-16,Theo dõi hậu phẫu thường quy
ASN21050,SRV128181,E0261,2023-01-28,Theo dõi hậu phẫu thường quy
ASN21051,SRV122328,E0161,2021-12-28,Bệnh nhân VIP - chăm sóc kỹ
ASN21052,SRV122328,E0125,2024-09-15,Ca khó - chú ý nhé
ASN21053,SRV112502,E0245,2021-10-23,Theo dõi sát 24h đầu
ASN21054,SRV12497,E0167,2024-03-11,Chú ý dấu hiệu nhiễm trùng
ASN21055,SRV36993,E0205,2023-04-01,Ca khó - chú ý nhé
ASN21056,SRV36993,E0260,2022-11-11,Theo dõi hậu phẫu thường quy
ASN21057,SRV1845,E0236,2021-11-10,Chú ý dấu hiệu nhiễm trùng
ASN21058,SRV44674,E0153,2021-11-20,Bệnh nhân VIP - chăm sóc kỹ
ASN21059,SRV44674,E0126,2024-02-27,Theo dõi sát 24h đầu
ASN21060,SRV126326,E0129,2021-09-05,Chú ý dấu hiệu nhiễm trùng
ASN21061,SRV75748,E0188,2022-04-03,Theo dõi nhịp tim và hô hấp
ASN21062,SRV2079,E0176,2022-09-24,Ca khó - chú ý nhé
ASN21063,SRV2079,E0245,2021-06-11,Theo dõi hậu phẫu thường quy
ASN21064,SRV58227,E0143,2024-03-19,Theo dõi bình thường
ASN21065,SRV58227,E0237,2024-04-19,Theo dõi hậu phẫu thường quy
ASN21066,SRV43414,E0207,2024-01-25,Theo dõi sát 24h đầu
ASN21067,SRV43414,E0193,2023-06-30,Theo dõi nhịp tim và hô hấp
ASN21068,SRV110053,E0132,2022-06-10,Theo dõi sát 24h đầu
ASN21069,SRV67860,E0121,2021-03-11,Bệnh nhân VIP - chăm sóc kỹ
ASN21070,SRV67860,E0205,2023-10-20,Theo dõi bình thường
ASN21071,SRV80460,E0240,2021-04-15,Cần theo dõi đặc biệt
ASN21072,SRV91689,E0133,2021-09-24,Theo dõi bình thường
ASN21073,SRV91689,E0187,2021-08-07,Theo dõi nhịp tim và hô hấp
ASN21074,SRV156522,E0208,2021-04-14,Bệnh nhân VIP - chăm sóc kỹ
ASN21075,SRV156522,E0213,2024-08-22,Theo dõi sát 24h đầu
ASN21076,SRV190717,E0149,2021-01-19,Bệnh nhân VIP - chăm sóc kỹ
ASN21077,SRV190717,E0197,2023-09-11,Theo dõi hậu phẫu thường quy
ASN21078,SRV84078,E0241,2022-03-08,Ca khó - chú ý nhé
ASN21079,SRV84078,E0191,2021-05-24,Theo dõi bình thường
ASN21080,SRV152773,E0197,2023-08-17,Theo dõi nhịp tim và hô hấp
ASN21081,SRV152773,E0237,2023-04-10,Chú ý dấu hiệu nhiễm trùng
ASN21082,SRV136014,E0236,2021-04-11,Chú ý dấu hiệu nhiễm trùng
ASN21083,SRV136014,E0122,2023-05-15,Theo dõi hậu phẫu thường quy
ASN21084,SRV139693,E0214,2022-08-26,Ca khó - chú ý nhé
ASN21085,SRV139693,E0226,2021-02-16,Chú ý dấu hiệu nhiễm trùng
ASN21086,SRV121818,E0207,2021-12-10,Theo dõi nhịp tim và hô hấp
ASN21087,SRV121818,E0133,2024-08-30,Chú ý dấu hiệu nhiễm trùng
ASN21088,SRV168044,E0206,2023-03-23,Theo dõi hậu phẫu thường quy
ASN21089,SRV168044,E0218,2023-03-29,Theo dõi hậu phẫu thường quy
ASN21090,SRV131694,E0238,2024-01-09,Theo dõi nhịp tim và hô hấp
ASN21091,SRV131694,E0128,2024-03-07,Theo dõi bình thường
ASN21092,SRV8973,E0169,2023-08-03,Bệnh nhân VIP - chăm sóc kỹ
ASN21093,SRV56134,E0217,2021-06-29,Theo dõi hậu phẫu thường quy
ASN21094,SRV56134,E0258,2023-08-08,Chú ý dấu hiệu nhiễm trùng
ASN21095,SRV187048,E0248,2021-07-20,Ca khó - chú ý nhé
ASN21096,SRV187048,E0221,2021-06-12,Theo dõi sát 24h đầu
ASN21097,SRV46646,E0127,2023-11-02,Theo dõi hậu phẫu thường quy
ASN21098,SRV46646,E0264,2024-04-08,Theo dõi hậu phẫu thường quy
ASN21099,SRV115120,E0212,2021-07-04,Ca khó - chú ý nhé
ASN21100,SRV115120,E0249,2023-01-13,Cần theo dõi đặc biệt
ASN21101,SRV105769,E0255,2021-02-25,Bệnh nhân VIP - chăm sóc kỹ
ASN21102,SRV105769,E0167,2024-03-03,Chú ý dấu hiệu nhiễm trùng
ASN21103,SRV0145,E0220,2024-07-25,Ca khó - chú ý nhé
ASN21104,SRV74145,E0128,2024-05-19,Theo dõi bình thường
ASN21105,SRV33856,E0192,2021-05-29,Theo dõi nhịp tim và hô hấp
ASN21106,SRV33856,E0153,2024-04-16,Cần theo dõi đặc biệt
ASN21107,SRV3105,E0225,2021-02-07,Theo dõi bình thường
ASN21108,SRV181336,E0198,2021-10-21,Theo dõi hậu phẫu thường quy
ASN21109,SRV195274,E0246,2021-12-15,Chú ý dấu hiệu nhiễm trùng
ASN21110,SRV25517,E0173,2022-03-18,Bệnh nhân VIP - chăm sóc kỹ
ASN21111,SRV25517,E0235,2024-02-19,Ca khó - chú ý nhé
ASN21112,SRV67989,E0244,2023-06-17,Ca khó - chú ý nhé
ASN21113,SRV87978,E0191,2024-01-25,Bệnh nhân VIP - chăm sóc kỹ
ASN21114,SRV87978,E0130,2021-12-08,Theo dõi nhịp tim và hô hấp
ASN21115,SRV20825,E0200,2021-01-03,Theo dõi hậu phẫu thường quy
ASN21116,SRV20825,E0204,2024-07-11,Theo dõi nhịp tim và hô hấp
ASN21117,SRV132632,E0148,2022-09-06,Theo dõi sát 24h đầu
ASN21118,SRV109778,E0131,2023-09-24,Ca khó - chú ý nhé
ASN21119,SRV109778,E0127,2022-01-01,Chú ý dấu hiệu nhiễm trùng
ASN21120,SRV162709,E0241,2021-04-29,Ca khó - chú ý nhé
ASN21121,SRV154562,E0218,2021-10-20,Theo dõi bình thường
ASN21122,SRV167880,E0240,2022-06-22,Theo dõi sát 24h đầu
ASN21123,SRV83031,E0169,2022-04-20,Theo dõi hậu phẫu thường quy
ASN21124,SRV83031,E0193,2024-03-26,Ca khó - chú ý nhé
ASN21125,SRV102760,E0250,2023-10-29,Bệnh nhân VIP - chăm sóc kỹ
ASN21126,SRV68124,E0257,2022-06-12,Chú ý dấu hiệu nhiễm trùng
ASN21127,SRV161817,E0180,2024-11-22,Bệnh nhân VIP - chăm sóc kỹ
ASN21128,SRV161817,E0205,2024-06-19,Theo dõi bình thường
ASN21129,SRV35094,E0251,2024-08-27,Theo dõi bình thường
ASN21130,SRV35094,E0172,2021-04-13,Ca khó - chú ý nhé
ASN21131,SRV170079,E0151,2021-03-17,Chú ý dấu hiệu nhiễm trùng
ASN21132,SRV170079,E0208,2022-06-11,Theo dõi sát 24h đầu
ASN21133,SRV198674,E0249,2023-09-01,Theo dõi hậu phẫu thường quy
ASN21134,SRV157242,E0180,2022-01-21,Cần theo dõi đặc biệt
ASN21135,SRV121773,E0130,2023-01-02,Cần theo dõi đặc biệt
ASN21136,SRV121773,E0170,2022-01-05,Ca khó - chú ý nhé
ASN21137,SRV32134,E0196,2021-01-03,Theo dõi hậu phẫu thường quy
ASN21138,SRV32134,E0143,2023-04-23,Chú ý dấu hiệu nhiễm trùng
ASN21139,SRV50851,E0259,2021-05-17,Theo dõi hậu phẫu thường quy
ASN21140,SRV50851,E0256,2024-01-03,Chú ý dấu hiệu nhiễm trùng
ASN21141,SRV199395,E0134,2024-10-10,Cần theo dõi đặc biệt
ASN21142,SRV199395,E0255,2024-06-02,Theo dõi hậu phẫu thường quy
ASN21143,SRV188061,E0150,2022-10-11,Bệnh nhân VIP - chăm sóc kỹ
ASN21144,SRV59332,E0183,2021-03-01,Ca khó - chú ý nhé
ASN21145,SRV59332,E0187,2023-08-15,Cần theo dõi đặc biệt
ASN21146,SRV176229,E0220,2024-02-01,Chú ý dấu hiệu nhiễm trùng
ASN21147,SRV33980,E0161,2022-11-18,Theo dõi nhịp tim và hô hấp
ASN21148,SRV33980,E0191,2024-08-23,Bệnh nhân VIP - chăm sóc kỹ
ASN21149,SRV57672,E0144,2023-06-29,Bệnh nhân VIP - chăm sóc kỹ
ASN21150,SRV59698,E0240,2023-07-19,Ca khó - chú ý nhé
ASN21151,SRV9741,E0165,2021-12-28,Cần theo dõi đặc biệt
ASN21152,SRV9741,E0207,2024-08-04,Theo dõi sát 24h đầu
ASN21153,SRV51335,E0174,2023-02-07,Theo dõi sát 24h đầu
ASN21154,SRV152148,E0212,2021-10-28,Chú ý dấu hiệu nhiễm trùng
ASN21155,SRV152148,E0124,2021-12-07,Bệnh nhân VIP - chăm sóc kỹ
ASN21156,SRV71383,E0126,2022-08-13,Theo dõi nhịp tim và hô hấp
ASN21157,SRV71383,E0236,2021-06-18,Bệnh nhân VIP - chăm sóc kỹ
ASN21158,SRV2681,E0140,2023-03-14,Theo dõi hậu phẫu thường quy
ASN21159,SRV65530,E0195,2024-07-03,Chú ý dấu hiệu nhiễm trùng
ASN21160,SRV65530,E0264,2024-04-10,Theo dõi nhịp tim và hô hấp
ASN21161,SRV108206,E0153,2021-03-15,Theo dõi hậu phẫu thường quy
ASN21162,SRV108206,E0258,2023-01-17,Ca khó - chú ý nhé
ASN21163,SRV68139,E0142,2023-10-24,Cần theo dõi đặc biệt
ASN21164,SRV68139,E0123,2023-11-23,Theo dõi sát 24h đầu
ASN21165,SRV113061,E0174,2023-04-01,Theo dõi sát 24h đầu
ASN21166,SRV113061,E0147,2023-01-09,Theo dõi nhịp tim và hô hấp
ASN21167,SRV47271,E0270,2021-10-15,Cần theo dõi đặc biệt
ASN21168,SRV13387,E0239,2021-03-01,Chú ý dấu hiệu nhiễm trùng
ASN21169,SRV171398,E0134,2023-11-03,Ca khó - chú ý nhé
ASN21170,SRV171398,E0246,2024-04-18,Theo dõi hậu phẫu thường quy
ASN21171,SRV178750,E0135,2024-05-04,Cần theo dõi đặc biệt
ASN21172,SRV31022,E0177,2023-05-06,Chú ý dấu hiệu nhiễm trùng
ASN21173,SRV31022,E0203,2022-09-30,Theo dõi sát 24h đầu
ASN21174,SRV136539,E0229,2023-02-26,Bệnh nhân VIP - chăm sóc kỹ
ASN21175,SRV192877,E0141,2024-08-30,Theo dõi hậu phẫu thường quy
ASN21176,SRV192877,E0236,2021-02-08,Theo dõi sát 24h đầu
ASN21177,SRV44863,E0214,2022-03-13,Cần theo dõi đặc biệt
ASN21178,SRV67636,E0255,2022-05-30,Theo dõi bình thường
ASN21179,SRV156371,E0244,2021-12-22,Chú ý dấu hiệu nhiễm trùng
ASN21180,SRV115823,E0129,2024-09-03,Theo dõi sát 24h đầu
