InvoiceID,CustomerID,CID,CardID,CreatedDate,CreatedTime,TotalPrice,PaymentMoney,PaymentTypeID
INV139193,CUS13748,E0332,CARD17362,2022-12-20,14:00:00,2282030,2282030,PM01
INV139194,CUS70912,E0418,CARD43279,2024-10-13,18:00:00,2663155,2663155,PM01
INV139195,CUS58861,E0477,CARD14900,2024-05-18,11:00:00,1042883,1042883,PM01
INV139196,CUS19064,E0379,CARD04838,2024-10-06,11:00:00,325701,325701,PM01
INV139197,CUS46350,E0321,CARD15861,2024-01-10,08:00:00,270401,270401,PM02
INV139198,CUS02692,E0345,CARD24180,2024-09-03,11:00:00,1456831,1456831,PM01
INV139199,CUS38788,E0414,CARD27949,2023-10-26,18:00:00,1535382,1535382,PM03
INV139200,CUS45720,E0047,CARD18492,2022-08-30,14:00:00,2419436,2419436,PM01
INV139201,CUS19566,E0236,CARD29719,2023-04-27,11:00:00,276083,276083,PM04
INV139202,CUS35779,E0209,CARD27127,2022-05-30,08:00:00,482072,482072,PM02
INV139203,CUS61620,E0121,CARD43489,2023-10-04,11:00:00,571066,571066,PM01
INV139204,CUS51555,E0161,CARD06703,2023-05-20,18:00:00,1225728,1225728,PM04
INV139205,CUS31655,E0487,CARD29552,2022-08-23,08:00:00,1303905,1303905,PM04
INV139206,CUS67692,E0322,CARD40034,2022-06-22,11:00:00,363465,363465,PM02
INV139207,CUS43120,E0407,CARD12230,2024-12-11,18:00:00,1117971,1117971,PM02
INV139208,CUS67964,E0182,CARD01461,2023-10-24,11:00:00,2800297,2800297,PM03
INV139209,CUS62922,E0267,CARD25398,2023-06-20,11:00:00,650095,650095,PM02
INV139210,CUS45941,E0368,CARD36723,2024-09-01,14:00:00,710317,710317,PM02
INV139211,CUS03649,E0062,CARD18351,2022-02-07,14:00:00,2474133,2474133,PM01
INV139212,CUS19233,E0309,CARD43740,2024-06-20,14:00:00,1958085,1958085,PM04
INV139213,CUS69254,E0282,CARD07031,2022-04-05,14:00:00,2172052,2172052,PM02
INV139214,CUS66839,E0392,CARD23862,2022-06-01,08:00:00,1312726,1312726,PM03
INV139215,CUS76273,E0488,CARD19456,2024-05-18,11:00:00,1532795,1532795,PM01
INV139216,CUS45759,E0432,CARD47101,2024-03-20,18:00:00,238006,238006,PM03
INV139217,CUS07998,E0270,CARD40693,2022-10-15,11:00:00,2821685,2821685,PM03
INV139218,CUS35685,E0207,CARD42790,2023-12-03,18:00:00,2066984,2066984,PM01
INV139219,CUS69045,E0363,CARD26805,2022-10-01,14:00:00,1416701,1416701,PM04
INV139220,CUS42751,E0258,CARD43339,2023-03-04,14:00:00,86239,86239,PM01
INV139221,CUS76684,E0233,CARD06086,2022-06-06,11:00:00,2852737,2852737,PM01
INV139222,CUS06998,E0458,CARD18036,2022-10-22,08:00:00,1294707,1294707,PM03
INV139223,CUS68707,E0314,CARD24211,2022-05-02,14:00:00,1152850,1152850,PM02
INV139224,CUS62971,E0384,CARD33857,2022-04-16,11:00:00,1306575,1306575,PM03
INV139225,CUS08627,E0331,CARD31021,2022-01-12,18:00:00,340974,340974,PM04
INV139226,CUS63334,E0283,CARD17766,2022-07-04,11:00:00,1135490,1135490,PM02
INV139227,CUS20067,E0163,CARD48422,2024-08-14,14:00:00,2189617,2189617,PM02
INV139228,CUS39223,E0239,CARD44919,2024-06-04,11:00:00,1628954,1628954,PM04
INV139229,CUS65932,E0102,CARD03543,2022-11-13,14:00:00,2638963,2638963,PM01
INV139230,CUS69172,E0306,CARD24208,2023-09-13,11:00:00,957714,957714,PM03
INV139231,CUS36281,E0392,CARD02001,2024-05-27,11:00:00,1868593,1868593,PM02
INV139232,CUS00733,E0345,CARD39394,2023-10-04,08:00:00,982576,982576,PM01
INV139233,CUS33696,E0037,CARD40876,2024-08-21,14:00:00,1555644,1555644,PM03
INV139234,CUS60871,E0449,CARD47497,2022-10-30,11:00:00,251777,251777,PM01
INV139235,CUS28310,E0150,CARD32115,2022-01-22,14:00:00,1708324,1708324,PM01
INV139236,CUS53468,E0042,CARD14993,2022-09-19,08:00:00,2585769,2585769,PM01
INV139237,CUS16676,E0139,CARD38475,2023-11-16,11:00:00,817818,817818,PM01
INV139238,CUS52812,E0182,CARD10571,2024-09-22,18:00:00,2767699,2767699,PM04
INV139239,CUS59334,E0226,CARD40194,2024-10-01,18:00:00,942765,942765,PM03
INV139240,CUS56505,E0202,CARD22839,2022-10-14,08:00:00,1488198,1488198,PM02
INV139241,CUS53121,E0417,CARD04831,2024-05-14,14:00:00,668921,668921,PM03
INV139242,CUS51834,E0050,CARD07966,2024-12-22,11:00:00,2725923,2725923,PM04
INV139243,CUS22054,E0163,CARD35031,2024-11-05,08:00:00,1210965,1210965,PM02
INV139244,CUS29709,E0272,CARD28415,2023-12-11,11:00:00,559451,559451,PM03
INV139245,CUS03463,E0088,CARD34758,2024-01-02,14:00:00,1179846,1179846,PM04
INV139246,CUS19768,E0335,CARD17409,2022-01-03,14:00:00,1022228,1022228,PM01
INV139247,CUS63522,E0458,CARD06478,2022-12-17,08:00:00,1895657,1895657,PM04
INV139248,CUS35956,E0390,CARD32901,2024-02-07,08:00:00,1332276,1332276,PM01
INV139249,CUS04984,E0109,CARD33581,2024-12-30,11:00:00,1297991,1297991,PM01
INV139250,CUS02032,E0042,CARD18204,2023-05-09,18:00:00,2902415,2902415,PM01
INV139251,CUS72470,E0307,CARD27796,2024-08-28,18:00:00,1391061,1391061,PM04
INV139252,CUS29792,E0441,CARD10310,2022-03-03,14:00:00,327416,327416,PM01
INV139253,CUS46791,E0485,CARD27826,2022-04-20,08:00:00,1261756,1261756,PM01
INV139254,CUS64805,E0183,CARD15210,2022-05-23,11:00:00,2636700,2636700,PM03
INV139255,CUS29739,E0179,CARD49252,2023-11-08,14:00:00,1407669,1407669,PM01
INV139256,CUS05946,E0321,CARD48617,2022-12-07,08:00:00,2076768,2076768,PM01
INV139257,CUS28087,E0156,CARD21830,2023-04-18,11:00:00,2303237,2303237,PM01
INV139258,CUS25809,E0105,CARD01497,2024-09-25,11:00:00,436820,436820,PM02
INV139259,CUS29642,E0017,CARD05019,2022-08-12,18:00:00,1098329,1098329,PM03
INV139260,CUS71598,E0164,CARD29205,2023-12-28,14:00:00,971564,971564,PM02
INV139261,CUS42562,E0222,CARD40931,2024-10-01,18:00:00,2768762,2768762,PM02
INV139262,CUS09511,E0474,CARD24728,2022-06-11,18:00:00,1256060,1256060,PM02
INV139263,CUS53331,E0068,CARD28833,2022-04-13,08:00:00,1678851,1678851,PM03
INV139264,CUS21627,E0220,CARD05758,2022-07-18,18:00:00,2468987,2468987,PM03
INV139265,CUS56683,E0479,CARD00267,2024-01-03,14:00:00,512635,512635,PM03
INV139266,CUS25320,E0255,CARD28895,2022-08-30,18:00:00,1717807,1717807,PM02
INV139267,CUS78913,E0465,CARD41574,2024-11-07,11:00:00,2335059,2335059,PM02
INV139268,CUS11331,E0058,CARD45998,2024-10-08,18:00:00,1988648,1988648,PM03
INV139269,CUS19878,E0468,CARD44908,2023-08-30,08:00:00,2199274,2199274,PM02
INV139270,CUS13308,E0424,CARD13557,2023-03-15,14:00:00,1723813,1723813,PM03
INV139271,CUS64524,E0457,CARD18447,2024-12-05,08:00:00,2638257,2638257,PM01
INV139272,CUS60264,E0077,CARD19811,2022-04-23,18:00:00,1818342,1818342,PM02
INV139273,CUS73634,E0237,CARD36587,2023-09-06,14:00:00,1988966,1988966,PM04
INV139274,CUS58471,E0498,CARD11262,2022-12-21,14:00:00,946942,946942,PM03
INV139275,CUS11940,E0209,CARD04410,2023-10-29,08:00:00,2659972,2659972,PM03
INV139276,CUS53935,E0276,CARD48979,2024-04-16,18:00:00,667055,667055,PM04
INV139277,CUS22481,E0490,CARD26440,2023-12-22,11:00:00,1492471,1492471,PM02
INV139278,CUS47015,E0189,CARD44801,2024-10-06,08:00:00,948433,948433,PM04
INV139279,CUS35883,E0297,CARD13583,2023-03-27,11:00:00,2409333,2409333,PM03
INV139280,CUS57121,E0319,CARD44687,2024-09-29,08:00:00,2520288,2520288,PM03
INV139281,CUS68154,E0306,CARD21254,2024-02-11,08:00:00,723774,723774,PM02
INV139282,CUS38603,E0279,CARD19893,2022-09-23,08:00:00,574846,574846,PM04
INV139283,CUS21985,E0373,CARD36318,2024-11-09,18:00:00,195336,195336,PM04
INV139284,CUS52847,E0470,CARD07181,2024-03-05,08:00:00,1653762,1653762,PM03
INV139285,CUS45427,E0096,CARD16878,2023-07-29,08:00:00,1109295,1109295,PM04
INV139286,CUS10392,E0246,CARD07794,2024-12-12,14:00:00,2556049,2556049,PM03
INV139287,CUS79489,E0135,CARD02495,2023-07-31,18:00:00,2445270,2445270,PM04
INV139288,CUS30911,E0210,CARD42921,2024-06-05,11:00:00,944224,944224,PM01
INV139289,CUS42930,E0166,CARD17798,2022-10-03,08:00:00,421035,421035,PM01
INV139290,CUS55417,E0330,CARD30964,2023-11-07,14:00:00,1864481,1864481,PM04
INV139291,CUS48817,E0104,CARD15910,2022-01-01,18:00:00,754699,754699,PM04
INV139292,CUS75828,E0482,CARD40647,2023-01-11,18:00:00,172359,172359,PM03
INV139293,CUS09610,E0127,CARD45770,2023-09-22,08:00:00,912039,912039,PM03
INV139294,CUS14887,E0182,CARD34688,2024-02-13,18:00:00,2570507,2570507,PM04
INV139295,CUS48688,E0407,CARD29603,2023-02-12,11:00:00,310455,310455,PM01
INV139296,CUS77711,E0346,CARD48225,2023-10-15,08:00:00,2895465,2895465,PM01
INV139297,CUS59832,E0283,CARD01437,2024-01-25,11:00:00,687346,687346,PM04
INV139298,CUS04445,E0371,CARD12851,2022-02-02,11:00:00,1677476,1677476,PM04
INV139299,CUS63828,E0123,CARD26120,2023-04-19,18:00:00,1734590,1734590,PM04
INV139300,CUS01655,E0399,CARD01650,2024-01-31,11:00:00,1042535,1042535,PM02
INV139301,CUS75772,E0202,CARD41714,2022-07-25,18:00:00,670259,670259,PM02
INV139302,CUS44864,E0482,CARD33045,2023-11-30,11:00:00,1922972,1922972,PM02
INV139303,CUS04018,E0063,CARD04317,2024-07-22,08:00:00,2833467,2833467,PM01
INV139304,CUS26788,E0144,CARD08663,2022-03-01,14:00:00,2437367,2437367,PM01
INV139305,CUS36149,E0357,CARD35315,2023-10-02,11:00:00,1623584,1623584,PM02
INV139306,CUS66880,E0445,CARD00876,2024-07-21,08:00:00,2657937,2657937,PM04
INV139307,CUS65145,E0327,CARD45407,2022-12-15,18:00:00,881353,881353,PM01
INV139308,CUS79278,E0323,CARD31103,2024-05-26,08:00:00,2913735,2913735,PM02
INV139309,CUS15497,E0246,CARD45391,2023-03-17,18:00:00,743002,743002,PM03
INV139310,CUS21703,E0446,CARD32124,2023-11-19,18:00:00,2547567,2547567,PM02
INV139311,CUS25232,E0260,CARD19994,2023-12-25,14:00:00,1034524,1034524,PM01
INV139312,CUS58194,E0287,CARD34487,2022-04-15,14:00:00,1572631,1572631,PM02
INV139313,CUS26025,E0338,CARD06330,2023-03-02,08:00:00,2837958,2837958,PM01
INV139314,CUS67915,E0388,CARD06988,2023-07-27,08:00:00,2291540,2291540,PM01
INV139315,CUS23198,E0364,CARD24037,2022-03-27,14:00:00,2947824,2947824,PM04
INV139316,CUS36882,E0278,CARD01517,2022-08-09,14:00:00,1760325,1760325,PM04
INV139317,CUS00184,E0499,CARD31982,2024-08-11,11:00:00,2780409,2780409,PM03
INV139318,CUS70389,E0333,CARD28156,2022-03-27,08:00:00,2121289,2121289,PM01
INV139319,CUS37864,E0437,CARD40480,2022-07-10,18:00:00,2198464,2198464,PM01
INV139320,CUS00860,E0210,CARD37827,2023-01-20,11:00:00,801182,801182,PM03
INV139321,CUS37471,E0423,CARD27838,2023-06-04,18:00:00,440246,440246,PM02
INV139322,CUS40606,E0366,CARD47436,2024-08-03,11:00:00,2865615,2865615,PM01
INV139323,CUS10413,E0072,CARD04487,2022-10-27,18:00:00,1704708,1704708,PM02
INV139324,CUS64005,E0298,CARD34667,2023-10-28,18:00:00,2794742,2794742,PM03
INV139325,CUS32807,E0489,CARD22880,2024-06-15,18:00:00,475036,475036,PM03
INV139326,CUS11650,E0407,CARD20167,2022-12-14,14:00:00,1537026,1537026,PM01
INV139327,CUS67920,E0351,CARD11571,2024-06-23,14:00:00,1270229,1270229,PM01
INV139328,CUS24768,E0162,CARD14330,2022-01-23,18:00:00,1907470,1907470,PM02
INV139329,CUS54757,E0478,CARD41923,2022-10-08,18:00:00,164576,164576,PM03
INV139330,CUS75645,E0419,CARD13597,2023-11-01,18:00:00,1739969,1739969,PM04
INV139331,CUS71446,E0206,CARD10961,2023-12-22,11:00:00,2400641,2400641,PM03
INV139332,CUS75632,E0154,CARD44659,2024-09-01,11:00:00,2319999,2319999,PM04
INV139333,CUS39848,E0129,CARD41636,2023-08-03,14:00:00,401960,401960,PM01
INV139334,CUS78098,E0248,CARD05797,2023-02-08,14:00:00,1694718,1694718,PM03
INV139335,CUS26136,E0364,CARD02990,2022-01-20,14:00:00,782462,782462,PM04
INV139336,CUS31547,E0280,CARD40040,2024-08-04,11:00:00,2076824,2076824,PM03
INV139337,CUS62959,E0032,CARD02556,2023-01-07,11:00:00,1639100,1639100,PM01
INV139338,CUS52071,E0106,CARD01149,2022-04-03,11:00:00,1036104,1036104,PM01
INV139339,CUS23393,E0155,CARD29680,2024-03-30,11:00:00,85156,85156,PM03
INV139340,CUS77479,E0008,CARD21430,2024-09-05,14:00:00,1191114,1191114,PM04
INV139341,CUS58100,E0372,CARD25186,2024-07-26,11:00:00,1161994,1161994,PM01
INV139342,CUS00626,E0450,CARD23779,2022-08-01,11:00:00,2654701,2654701,PM01
INV139343,CUS69256,E0088,CARD09902,2022-09-04,08:00:00,2041855,2041855,PM02
INV139344,CUS71031,E0101,CARD47123,2023-12-19,08:00:00,2854471,2854471,PM03
INV139345,CUS27089,E0353,CARD05260,2022-01-26,14:00:00,671729,671729,PM03
INV139346,CUS46755,E0225,CARD15451,2024-09-09,14:00:00,2311857,2311857,PM02
INV139347,CUS25568,E0190,CARD42986,2022-05-12,14:00:00,2470147,2470147,PM02
INV139348,CUS46471,E0392,CARD13860,2023-11-28,11:00:00,1856101,1856101,PM03
INV139349,CUS36639,E0239,CARD33831,2024-06-08,18:00:00,1534700,1534700,PM01
INV139350,CUS65595,E0049,CARD48443,2024-12-06,18:00:00,881573,881573,PM03
INV139351,CUS53896,E0347,CARD43731,2024-01-17,18:00:00,2951444,2951444,PM02
INV139352,CUS79159,E0448,CARD01685,2023-05-18,14:00:00,1496903,1496903,PM04
INV139353,CUS66005,E0356,CARD23827,2022-10-26,11:00:00,1489374,1489374,PM01
INV139354,CUS78847,E0101,CARD13199,2023-03-13,14:00:00,2597132,2597132,PM01
INV139355,CUS49661,E0225,CARD39935,2024-02-19,11:00:00,871079,871079,PM02
INV139356,CUS17113,E0095,CARD29945,2022-12-09,08:00:00,721196,721196,PM03
INV139357,CUS02687,E0496,CARD03809,2024-04-22,18:00:00,1448123,1448123,PM03
INV139358,CUS72661,E0020,CARD29894,2022-07-12,11:00:00,122654,122654,PM02
INV139359,CUS14237,E0019,CARD04958,2024-05-18,08:00:00,290359,290359,PM03
INV139360,CUS18031,E0273,CARD09157,2023-06-28,14:00:00,2414626,2414626,PM01
INV139361,CUS50047,E0386,CARD14894,2022-10-29,14:00:00,1928823,1928823,PM04
INV139362,CUS33210,E0247,CARD19674,2023-10-13,08:00:00,2667720,2667720,PM03
INV139363,CUS44085,E0131,CARD05368,2023-03-22,14:00:00,749716,749716,PM01
INV139364,CUS76110,E0345,CARD40576,2023-06-03,11:00:00,1113347,1113347,PM04
INV139365,CUS14132,E0013,CARD07972,2023-08-14,14:00:00,1202563,1202563,PM01
INV139366,CUS21103,E0147,CARD30366,2022-07-27,14:00:00,1786683,1786683,PM01
INV139367,CUS50528,E0482,CARD27091,2024-05-07,14:00:00,1798779,1798779,PM01
INV139368,CUS21699,E0069,CARD12763,2023-10-02,14:00:00,2153217,2153217,PM01
INV139369,CUS65193,E0421,CARD22773,2023-02-19,08:00:00,577042,577042,PM04
INV139370,CUS04550,E0111,CARD02104,2024-01-17,14:00:00,485245,485245,PM02
INV139371,CUS20122,E0422,CARD26535,2024-05-27,18:00:00,230425,230425,PM03
INV139372,CUS19285,E0472,CARD48235,2023-07-03,11:00:00,945914,945914,PM02
INV139373,CUS50092,E0421,CARD44089,2022-10-06,11:00:00,2531995,2531995,PM03
INV139374,CUS30217,E0024,CARD44405,2023-11-16,18:00:00,2828951,2828951,PM03
INV139375,CUS33435,E0214,CARD46482,2023-07-30,18:00:00,1394540,1394540,PM01
INV139376,CUS03087,E0476,CARD36468,2022-09-27,08:00:00,673082,673082,PM02
INV139377,CUS50908,E0132,CARD25306,2024-06-05,08:00:00,2101022,2101022,PM04
INV139378,CUS72595,E0256,CARD46340,2024-02-03,18:00:00,1518650,1518650,PM03
INV139379,CUS48330,E0208,CARD09974,2022-03-20,18:00:00,2923808,2923808,PM02
INV139380,CUS55873,E0352,CARD24450,2023-03-26,14:00:00,2072199,2072199,PM01
INV139381,CUS17504,E0351,CARD49141,2022-08-20,18:00:00,462988,462988,PM02
INV139382,CUS08138,E0472,CARD15271,2024-05-18,11:00:00,2776118,2776118,PM03
INV139383,CUS53642,E0420,CARD38519,2024-10-16,18:00:00,2613283,2613283,PM03
INV139384,CUS26597,E0426,CARD41169,2023-10-20,08:00:00,2721944,2721944,PM01
INV139385,CUS14977,E0197,CARD46398,2022-10-11,18:00:00,2487549,2487549,PM01
INV139386,CUS32327,E0392,CARD15716,2023-05-15,11:00:00,2179154,2179154,PM02
INV139387,CUS78597,E0214,CARD09065,2024-05-08,18:00:00,2430599,2430599,PM04
INV139388,CUS16268,E0103,CARD13812,2022-01-08,08:00:00,623897,623897,PM03
INV139389,CUS76060,E0417,CARD19705,2023-08-26,11:00:00,827651,827651,PM03
INV139390,CUS05693,E0165,CARD21313,2023-02-05,11:00:00,1712842,1712842,PM02
INV139391,CUS57131,E0466,CARD42753,2023-07-17,08:00:00,2085162,2085162,PM02
INV139392,CUS32506,E0085,CARD02770,2024-03-21,18:00:00,1459860,1459860,PM02
INV139393,CUS14822,E0423,CARD24469,2024-03-06,11:00:00,1050455,1050455,PM02
INV139394,CUS29288,E0066,CARD32163,2023-10-04,08:00:00,105755,105755,PM01
INV139395,CUS29188,E0087,CARD13092,2023-04-14,08:00:00,1373596,1373596,PM04
INV139396,CUS63662,E0447,CARD13475,2024-01-26,08:00:00,173389,173389,PM02
INV139397,CUS09396,E0080,CARD27008,2022-01-25,14:00:00,1227271,1227271,PM04
INV139398,CUS41024,E0497,CARD04398,2023-06-14,11:00:00,330729,330729,PM01
INV139399,CUS34105,E0082,CARD42304,2024-10-16,14:00:00,1885377,1885377,PM02
INV139400,CUS53566,E0159,CARD14830,2023-11-25,14:00:00,330298,330298,PM01
INV139401,CUS26884,E0084,CARD00205,2024-06-06,08:00:00,2500893,2500893,PM04
INV139402,CUS40135,E0262,CARD25701,2023-11-06,18:00:00,1188460,1188460,PM04
INV139403,CUS33502,E0065,CARD14728,2022-05-06,11:00:00,613212,613212,PM03
INV139404,CUS29239,E0276,CARD01771,2023-11-28,08:00:00,61950,61950,PM03
INV139405,CUS48451,E0031,CARD35655,2022-12-05,18:00:00,2535295,2535295,PM02
INV139406,CUS03468,E0014,CARD42812,2023-07-27,08:00:00,1904975,1904975,PM04
INV139407,CUS36633,E0169,CARD00319,2023-01-07,08:00:00,1713977,1713977,PM01
INV139408,CUS16844,E0395,CARD22882,2024-08-25,11:00:00,1130247,1130247,PM01
INV139409,CUS65129,E0456,CARD14584,2023-03-16,11:00:00,1437059,1437059,PM04
INV139410,CUS10987,E0249,CARD34964,2024-11-14,11:00:00,934824,934824,PM01
INV139411,CUS55846,E0181,CARD04726,2024-10-02,18:00:00,1011014,1011014,PM01
INV139412,CUS25085,E0456,CARD43227,2023-07-20,11:00:00,1191732,1191732,PM01
INV139413,CUS39263,E0018,CARD39514,2024-11-06,08:00:00,141427,141427,PM01
INV139414,CUS05409,E0231,CARD26290,2022-01-15,08:00:00,892419,892419,PM03
INV139415,CUS65745,E0233,CARD05357,2024-03-24,11:00:00,2294482,2294482,PM01
INV139416,CUS68822,E0392,CARD38129,2024-10-10,08:00:00,2010610,2010610,PM01
INV139417,CUS46248,E0113,CARD49790,2022-10-27,14:00:00,1362320,1362320,PM02
INV139418,CUS61517,E0335,CARD47783,2024-09-28,18:00:00,648924,648924,PM01
INV139419,CUS14477,E0344,CARD46888,2022-03-09,11:00:00,1241725,1241725,PM04
INV139420,CUS74607,E0183,CARD14147,2022-05-25,11:00:00,1662256,1662256,PM02
INV139421,CUS57516,E0071,CARD38851,2024-05-13,14:00:00,1947477,1947477,PM01
INV139422,CUS67403,E0144,CARD21053,2023-04-09,11:00:00,2143763,2143763,PM01
INV139423,CUS02137,E0353,CARD07748,2022-03-26,11:00:00,1361312,1361312,PM02
INV139424,CUS26651,E0264,CARD44191,2022-11-09,11:00:00,2616888,2616888,PM03
INV139425,CUS78443,E0331,CARD17828,2022-01-20,08:00:00,1971392,1971392,PM03
INV139426,CUS43446,E0065,CARD48694,2022-01-02,08:00:00,1542387,1542387,PM04
INV139427,CUS18541,E0251,CARD18496,2024-08-23,08:00:00,2874248,2874248,PM04
INV139428,CUS14354,E0400,CARD22558,2023-09-14,08:00:00,1077391,1077391,PM02
INV139429,CUS52904,E0439,CARD07312,2023-02-21,08:00:00,2793390,2793390,PM02
INV139430,CUS34762,E0229,CARD34818,2022-10-07,18:00:00,2990737,2990737,PM03
INV139431,CUS35948,E0150,CARD40667,2022-11-25,08:00:00,2772184,2772184,PM01
INV139432,CUS37836,E0431,CARD46749,2022-02-24,18:00:00,802292,802292,PM03
INV139433,CUS60780,E0490,CARD07746,2023-07-23,08:00:00,351032,351032,PM04
INV139434,CUS53643,E0311,CARD13177,2023-02-08,18:00:00,656274,656274,PM02
INV139435,CUS48725,E0381,CARD37886,2022-11-07,14:00:00,206199,206199,PM04
INV139436,CUS32502,E0458,CARD49676,2023-04-25,11:00:00,633374,633374,PM02
INV139437,CUS59650,E0172,CARD36509,2024-02-23,08:00:00,1790113,1790113,PM04
INV139438,CUS23589,E0164,CARD08659,2022-08-29,08:00:00,1987977,1987977,PM04
INV139439,CUS71228,E0078,CARD15682,2023-06-18,11:00:00,2245918,2245918,PM04
INV139440,CUS22950,E0488,CARD29790,2024-05-04,08:00:00,497373,497373,PM03
INV139441,CUS31873,E0451,CARD40043,2022-05-03,11:00:00,2388524,2388524,PM02
INV139442,CUS43409,E0255,CARD48035,2022-08-15,11:00:00,489999,489999,PM01
INV139443,CUS79875,E0238,CARD24929,2022-05-14,11:00:00,694451,694451,PM04
INV139444,CUS76889,E0453,CARD09484,2024-06-22,18:00:00,543485,543485,PM01
INV139445,CUS41136,E0100,CARD28973,2023-07-14,18:00:00,603740,603740,PM03
INV139446,CUS50198,E0185,CARD00559,2024-06-01,08:00:00,1397334,1397334,PM01
INV139447,CUS05885,E0040,CARD08282,2022-11-22,11:00:00,2092048,2092048,PM01
INV139448,CUS43266,E0229,CARD08910,2022-11-25,14:00:00,442601,442601,PM03
INV139449,CUS12195,E0377,CARD43175,2024-12-02,11:00:00,2239656,2239656,PM04
INV139450,CUS50924,E0089,CARD26741,2022-03-20,11:00:00,2940317,2940317,PM02
INV139451,CUS63343,E0498,CARD29817,2022-06-08,18:00:00,2194638,2194638,PM04
INV139452,CUS43903,E0359,CARD45032,2024-07-25,18:00:00,2361340,2361340,PM01
INV139453,CUS18902,E0083,CARD49221,2023-04-29,18:00:00,2352187,2352187,PM03
INV139454,CUS01616,E0173,CARD15379,2024-01-15,11:00:00,2974586,2974586,PM01
INV139455,CUS32840,E0344,CARD20847,2024-10-23,11:00:00,137313,137313,PM03
INV139456,CUS72850,E0121,CARD18796,2023-10-31,08:00:00,2951364,2951364,PM04
INV139457,CUS68236,E0290,CARD27078,2022-06-24,18:00:00,2292248,2292248,PM04
INV139458,CUS13771,E0207,CARD25124,2024-02-26,14:00:00,2287847,2287847,PM04
INV139459,CUS63490,E0199,CARD08344,2022-02-13,18:00:00,702980,702980,PM04
INV139460,CUS28584,E0229,CARD28235,2023-08-14,08:00:00,99460,99460,PM01
INV139461,CUS55228,E0128,CARD01084,2024-02-04,08:00:00,1673616,1673616,PM02
INV139462,CUS07684,E0237,CARD24781,2023-06-04,14:00:00,1102315,1102315,PM03
INV139463,CUS21512,E0358,CARD36205,2022-06-08,14:00:00,1513857,1513857,PM03
INV139464,CUS43494,E0033,CARD07915,2022-03-03,14:00:00,2158358,2158358,PM04
INV139465,CUS21094,E0490,CARD00443,2023-01-25,18:00:00,2172430,2172430,PM02
INV139466,CUS70813,E0137,CARD30248,2024-12-13,18:00:00,2678116,2678116,PM02
INV139467,CUS46445,E0459,CARD32156,2023-09-11,18:00:00,2348000,2348000,PM03
INV139468,CUS11164,E0483,CARD42721,2022-11-08,11:00:00,1433411,1433411,PM01
INV139469,CUS38448,E0490,CARD48367,2024-05-23,18:00:00,907211,907211,PM04
INV139470,CUS26012,E0296,CARD04488,2022-12-17,11:00:00,2105110,2105110,PM02
INV139471,CUS68670,E0087,CARD30486,2022-09-16,14:00:00,904275,904275,PM03
INV139472,CUS62392,E0429,CARD41095,2022-08-31,11:00:00,107368,107368,PM01
INV139473,CUS78370,E0316,CARD12176,2023-06-19,18:00:00,201637,201637,PM01
INV139474,CUS68312,E0120,CARD43292,2023-10-27,18:00:00,2948777,2948777,PM02
INV139475,CUS25210,E0023,CARD02343,2024-03-26,18:00:00,97253,97253,PM01
INV139476,CUS39592,E0356,CARD37506,2022-08-19,08:00:00,66981,66981,PM03
INV139477,CUS40200,E0429,CARD08462,2022-08-01,18:00:00,1890253,1890253,PM01
INV139478,CUS49658,E0194,CARD30243,2023-03-02,11:00:00,2953130,2953130,PM01
INV139479,CUS31151,E0110,CARD13845,2023-03-17,14:00:00,607430,607430,PM01
INV139480,CUS08005,E0326,CARD42550,2024-04-17,14:00:00,1953698,1953698,PM02
INV139481,CUS22253,E0463,CARD28356,2024-12-24,18:00:00,1057500,1057500,PM03
INV139482,CUS00681,E0170,CARD19378,2023-07-27,11:00:00,1915079,1915079,PM03
INV139483,CUS09762,E0139,CARD40525,2022-11-09,08:00:00,1762928,1762928,PM02
