EmployeeID,WorkDate,WorkTime,Shift,MID
E0180,2024-11-23,7,Ca sáng,E0285
E0464,2024-09-22,7,Ca sáng,E0285
E0343,2024-03-02,7,Ca sáng,E0348
E0165,2024-07-05,7,Ca sáng,E0325
E0218,2024-02-28,13,Ca chiều,E0467
E0318,2024-07-31,18,Ca tối,E0325
E0280,2024-07-10,7,Ca sáng,E0424
E0092,2024-04-18,18,Ca tối,E0467
E0490,2024-09-05,7,Ca sáng,E0306
E0308,2024-11-04,18,Ca tối,E0323
E0169,2024-06-23,13,Ca chiều,E0323
E0005,2024-07-06,18,Ca tối,E0325
E0281,2024-07-31,13,Ca chiều,E0285
E0203,2024-05-14,13,Ca chiều,E0285
E0436,2024-05-01,13,Ca chiều,E0348
E0255,2024-06-03,13,Ca chiều,E0467
E0058,2024-09-02,18,Ca tối,E0348
E0191,2024-09-30,18,Ca tối,E0306
E0046,2024-01-01,7,Ca sáng,E0323
E0137,2024-03-09,13,Ca chiều,E0348
E0110,2024-01-26,7,Ca sáng,E0372
E0443,2024-04-13,7,Ca sáng,E0325
E0277,2024-01-16,7,Ca sáng,E0323
E0465,2024-06-04,18,Ca tối,E0424
E0400,2024-04-24,13,Ca chiều,E0327
E0425,2024-04-15,13,Ca chiều,E0272
E0500,2024-12-14,7,Ca sáng,E0325
E0466,2024-07-16,13,Ca chiều,E0285
E0068,2024-07-06,7,Ca sáng,E0372
E0414,2024-02-13,13,Ca chiều,E0325
E0254,2024-04-17,18,Ca tối,E0372
E0123,2024-10-04,18,Ca tối,E0424
E0217,2024-11-23,18,Ca tối,E0348
E0448,2024-08-05,7,Ca sáng,E0424
E0112,2024-12-19,7,Ca sáng,E0424
E0014,2024-03-08,13,Ca chiều,E0272
E0390,2024-06-27,18,Ca tối,E0467
E0027,2024-03-12,7,Ca sáng,E0348
E0067,2024-02-03,7,Ca sáng,E0285
E0424,2024-02-08,7,Ca sáng,E0272
E0451,2024-12-26,18,Ca tối,E0325
E0466,2024-05-09,13,Ca chiều,E0306
E0269,2024-12-19,7,Ca sáng,E0348
E0411,2024-09-03,18,Ca tối,E0272
E0266,2024-09-06,7,Ca sáng,E0372
E0380,2024-11-10,18,Ca tối,E0348
E0081,2024-04-11,13,Ca chiều,E0424
E0152,2024-09-22,18,Ca tối,E0325
E0227,2024-04-16,7,Ca sáng,E0348
E0339,2024-02-08,7,Ca sáng,E0327
E0106,2024-09-07,13,Ca chiều,E0327
E0117,2024-12-05,7,Ca sáng,E0467
E0474,2024-09-08,18,Ca tối,E0325
E0305,2024-05-04,7,Ca sáng,E0424
E0377,2024-12-15,7,Ca sáng,E0285
E0142,2024-11-03,18,Ca tối,E0323
E0343,2024-01-12,13,Ca chiều,E0323
E0433,2024-04-19,7,Ca sáng,E0348
E0330,2024-09-01,7,Ca sáng,E0272
E0440,2024-03-27,13,Ca chiều,E0306
E0339,2024-05-22,13,Ca chiều,E0323
E0494,2024-05-15,13,Ca chiều,E0424
E0304,2024-09-01,13,Ca chiều,E0323
E0347,2024-12-24,13,Ca chiều,E0467
E0040,2024-02-02,18,Ca tối,E0327
E0188,2024-07-18,7,Ca sáng,E0467
E0302,2024-11-30,18,Ca tối,E0323
E0228,2024-12-04,18,Ca tối,E0424
E0461,2024-03-25,13,Ca chiều,E0272
E0275,2024-07-28,13,Ca chiều,E0306
E0041,2024-04-11,13,Ca chiều,E0285
E0058,2024-11-02,18,Ca tối,E0327
E0480,2024-07-28,7,Ca sáng,E0325
E0057,2024-07-27,18,Ca tối,E0285
E0124,2024-01-08,13,Ca chiều,E0327
E0095,2024-05-22,7,Ca sáng,E0285
E0169,2024-06-06,7,Ca sáng,E0327
E0309,2024-12-09,13,Ca chiều,E0306
E0129,2024-04-16,13,Ca chiều,E0323
E0268,2024-06-18,18,Ca tối,E0327
E0465,2024-06-28,7,Ca sáng,E0327
E0491,2024-01-20,13,Ca chiều,E0325
E0364,2024-08-27,13,Ca chiều,E0285
E0408,2024-02-26,18,Ca tối,E0348
E0247,2024-09-22,18,Ca tối,E0467
E0159,2024-03-08,7,Ca sáng,E0323
E0500,2024-12-31,18,Ca tối,E0285
E0063,2024-09-04,18,Ca tối,E0372
E0304,2024-03-10,7,Ca sáng,E0272
E0009,2024-10-30,7,Ca sáng,E0325
E0417,2024-06-07,18,Ca tối,E0348
E0046,2024-01-13,18,Ca tối,E0372
E0085,2024-01-03,13,Ca chiều,E0348
E0129,2024-11-08,18,Ca tối,E0323
E0421,2024-10-15,13,Ca chiều,E0285
E0149,2024-11-10,13,Ca chiều,E0306
E0483,2024-02-29,18,Ca tối,E0424
E0175,2024-07-06,13,Ca chiều,E0323
E0445,2024-04-28,7,Ca sáng,E0467
E0266,2024-12-18,7,Ca sáng,E0272
E0226,2024-06-14,13,Ca chiều,E0323
E0200,2024-06-15,13,Ca chiều,E0306
E0038,2024-06-26,7,Ca sáng,E0272
E0295,2024-02-21,7,Ca sáng,E0327
E0359,2024-07-17,7,Ca sáng,E0306
E0005,2024-02-06,7,Ca sáng,E0285
E0293,2024-09-26,13,Ca chiều,E0348
E0376,2024-05-01,7,Ca sáng,E0325
E0060,2024-02-01,18,Ca tối,E0424
E0046,2024-04-15,18,Ca tối,E0306
E0363,2024-10-16,13,Ca chiều,E0325
E0075,2024-09-28,13,Ca chiều,E0372
E0387,2024-02-18,13,Ca chiều,E0424
E0388,2024-01-13,13,Ca chiều,E0348
E0222,2024-10-09,18,Ca tối,E0306
E0242,2024-08-11,18,Ca tối,E0327
E0117,2024-04-19,18,Ca tối,E0424
E0150,2024-02-23,18,Ca tối,E0272
E0089,2024-01-19,7,Ca sáng,E0372
E0013,2024-10-07,13,Ca chiều,E0348
E0498,2024-09-16,18,Ca tối,E0325
E0397,2024-02-26,18,Ca tối,E0372
E0402,2024-09-24,7,Ca sáng,E0325
E0024,2024-07-19,13,Ca chiều,E0467
E0234,2024-11-18,18,Ca tối,E0323
E0370,2024-06-25,18,Ca tối,E0348
E0263,2024-04-07,18,Ca tối,E0325
E0420,2024-01-18,7,Ca sáng,E0372
E0333,2024-09-01,18,Ca tối,E0325
E0343,2024-12-01,13,Ca chiều,E0348
E0164,2024-08-05,7,Ca sáng,E0424
E0148,2024-09-24,7,Ca sáng,E0272
E0412,2024-09-27,13,Ca chiều,E0285
E0118,2024-05-19,7,Ca sáng,E0325
E0028,2024-05-19,18,Ca tối,E0348
E0084,2024-08-29,7,Ca sáng,E0323
E0458,2024-03-25,7,Ca sáng,E0348
E0159,2024-12-07,13,Ca chiều,E0348
E0016,2024-03-30,13,Ca chiều,E0272
E0433,2024-09-02,7,Ca sáng,E0424
E0066,2024-04-19,7,Ca sáng,E0372
E0098,2024-07-03,7,Ca sáng,E0348
E0043,2024-08-19,7,Ca sáng,E0424
E0195,2024-06-15,18,Ca tối,E0348
E0159,2024-06-25,7,Ca sáng,E0327
E0419,2024-11-27,18,Ca tối,E0348
E0114,2024-11-29,13,Ca chiều,E0325
E0304,2024-09-27,18,Ca tối,E0323
E0443,2024-06-24,18,Ca tối,E0323
E0499,2024-11-17,13,Ca chiều,E0285
E0318,2024-08-26,18,Ca tối,E0306
E0138,2024-12-22,7,Ca sáng,E0323
E0220,2024-04-29,7,Ca sáng,E0306
E0091,2024-03-21,13,Ca chiều,E0325
E0155,2024-02-04,13,Ca chiều,E0285
E0322,2024-03-10,18,Ca tối,E0467
E0073,2024-08-17,7,Ca sáng,E0285
E0072,2024-07-26,18,Ca tối,E0327
E0083,2024-02-20,7,Ca sáng,E0272
E0183,2024-05-21,18,Ca tối,E0323
E0486,2024-04-05,18,Ca tối,E0467
E0461,2024-03-07,13,Ca chiều,E0325
E0261,2024-10-19,7,Ca sáng,E0348
E0204,2024-11-23,13,Ca chiều,E0325
E0289,2024-08-12,18,Ca tối,E0348
E0037,2024-03-10,13,Ca chiều,E0323
E0268,2024-03-05,18,Ca tối,E0424
E0086,2024-01-23,13,Ca chiều,E0467
E0239,2024-02-22,7,Ca sáng,E0424
E0085,2024-05-14,13,Ca chiều,E0285
E0253,2024-04-16,18,Ca tối,E0348
E0374,2024-04-06,7,Ca sáng,E0348
E0466,2024-01-08,13,Ca chiều,E0272
E0045,2024-10-20,13,Ca chiều,E0325
E0425,2024-05-12,18,Ca tối,E0467
E0366,2024-04-28,13,Ca chiều,E0372
E0417,2024-11-19,18,Ca tối,E0306
E0059,2024-01-04,7,Ca sáng,E0272
E0374,2024-05-08,18,Ca tối,E0325
E0322,2024-07-10,13,Ca chiều,E0306
E0220,2024-03-16,7,Ca sáng,E0325
E0344,2024-11-03,13,Ca chiều,E0372
E0499,2024-09-09,13,Ca chiều,E0327
E0383,2024-09-02,7,Ca sáng,E0325
E0112,2024-11-27,7,Ca sáng,E0327
E0278,2024-07-04,7,Ca sáng,E0323
E0132,2024-10-29,18,Ca tối,E0348
E0430,2024-09-10,18,Ca tối,E0306
E0166,2024-02-04,18,Ca tối,E0325
E0495,2024-12-23,13,Ca chiều,E0348
E0157,2024-09-08,7,Ca sáng,E0327
E0299,2024-07-19,13,Ca chiều,E0323
E0481,2024-04-20,13,Ca chiều,E0272
E0478,2024-05-12,13,Ca chiều,E0306
E0118,2024-05-10,18,Ca tối,E0323
E0476,2024-08-13,13,Ca chiều,E0467
E0128,2024-02-06,7,Ca sáng,E0325
E0233,2024-07-16,7,Ca sáng,E0323
E0060,2024-07-15,18,Ca tối,E0323
E0303,2024-06-02,18,Ca tối,E0327
E0338,2024-07-04,13,Ca chiều,E0348
E0251,2024-03-19,18,Ca tối,E0467
E0239,2024-03-12,13,Ca chiều,E0372
E0352,2024-09-27,7,Ca sáng,E0467
E0031,2024-11-25,18,Ca tối,E0372
E0153,2024-09-19,13,Ca chiều,E0424
E0330,2024-07-21,13,Ca chiều,E0325
E0038,2024-02-03,18,Ca tối,E0272
E0194,2024-03-18,7,Ca sáng,E0467
E0447,2024-01-07,13,Ca chiều,E0327
E0289,2024-01-22,13,Ca chiều,E0285
E0229,2024-09-09,7,Ca sáng,E0272
E0090,2024-10-20,18,Ca tối,E0272
E0251,2024-03-21,18,Ca tối,E0323
E0266,2024-09-21,7,Ca sáng,E0325
E0403,2024-12-23,18,Ca tối,E0306
E0315,2024-02-18,13,Ca chiều,E0327
E0161,2024-06-03,7,Ca sáng,E0467
E0460,2024-09-16,18,Ca tối,E0424
E0334,2024-12-31,7,Ca sáng,E0327
E0175,2024-04-01,18,Ca tối,E0306
E0160,2024-05-28,18,Ca tối,E0306
E0005,2024-01-19,7,Ca sáng,E0424
E0378,2024-07-08,7,Ca sáng,E0424
E0373,2024-02-14,13,Ca chiều,E0467
E0090,2024-07-26,18,Ca tối,E0372
E0101,2024-01-12,18,Ca tối,E0285
E0368,2024-08-31,13,Ca chiều,E0285
E0260,2024-02-18,18,Ca tối,E0272
E0158,2024-01-06,18,Ca tối,E0327
E0451,2024-02-02,7,Ca sáng,E0348
E0113,2024-09-14,7,Ca sáng,E0424
E0472,2024-12-04,7,Ca sáng,E0325
E0023,2024-10-13,7,Ca sáng,E0424
E0133,2024-03-09,13,Ca chiều,E0372
E0133,2024-12-20,13,Ca chiều,E0325
E0488,2024-04-07,13,Ca chiều,E0327
E0029,2024-07-30,13,Ca chiều,E0306
E0414,2024-08-27,18,Ca tối,E0372
E0341,2024-12-14,13,Ca chiều,E0325
E0100,2024-04-22,13,Ca chiều,E0424
E0462,2024-10-21,13,Ca chiều,E0424
E0377,2024-10-12,18,Ca tối,E0372
E0054,2024-09-11,18,Ca tối,E0424
E0034,2024-10-04,13,Ca chiều,E0285
E0332,2024-12-13,7,Ca sáng,E0467
E0188,2024-05-20,13,Ca chiều,E0272
E0250,2024-08-16,18,Ca tối,E0348
E0294,2024-08-06,13,Ca chiều,E0467
E0365,2024-12-19,13,Ca chiều,E0372
E0270,2024-08-11,13,Ca chiều,E0372
E0032,2024-04-14,18,Ca tối,E0372
E0288,2024-01-09,13,Ca chiều,E0323
E0297,2024-05-13,18,Ca tối,E0372
E0392,2024-08-16,18,Ca tối,E0306
E0087,2024-01-21,7,Ca sáng,E0348
E0348,2024-03-20,18,Ca tối,E0306
E0434,2024-03-26,18,Ca tối,E0424
E0423,2024-07-17,13,Ca chiều,E0306
E0396,2024-10-28,13,Ca chiều,E0306
E0464,2024-01-06,7,Ca sáng,E0285
E0358,2024-02-02,7,Ca sáng,E0306
E0354,2024-01-02,7,Ca sáng,E0348
E0090,2024-07-29,7,Ca sáng,E0306
E0144,2024-02-20,18,Ca tối,E0424
E0134,2024-07-15,7,Ca sáng,E0306
E0062,2024-02-21,7,Ca sáng,E0323
E0372,2024-09-19,18,Ca tối,E0285
E0033,2024-07-10,7,Ca sáng,E0272
E0236,2024-09-09,18,Ca tối,E0306
E0375,2024-03-28,13,Ca chiều,E0285
E0221,2024-09-24,18,Ca tối,E0272
E0331,2024-06-17,7,Ca sáng,E0424
E0369,2024-07-31,13,Ca chiều,E0424
E0250,2024-05-14,13,Ca chiều,E0323
E0266,2024-07-12,13,Ca chiều,E0327
E0038,2024-04-03,7,Ca sáng,E0323
E0151,2024-05-20,18,Ca tối,E0424
E0208,2024-09-27,13,Ca chiều,E0348
E0171,2024-05-04,7,Ca sáng,E0325
E0058,2024-10-10,13,Ca chiều,E0467
E0495,2024-06-03,7,Ca sáng,E0285
E0451,2024-09-10,13,Ca chiều,E0325
E0131,2024-03-04,13,Ca chiều,E0467
E0267,2024-05-01,7,Ca sáng,E0325
E0282,2024-03-18,13,Ca chiều,E0323
E0496,2024-01-22,18,Ca tối,E0325
E0363,2024-07-29,18,Ca tối,E0424
E0279,2024-11-19,7,Ca sáng,E0372
E0209,2024-06-04,13,Ca chiều,E0325
E0336,2024-12-15,7,Ca sáng,E0325
E0474,2024-05-12,13,Ca chiều,E0372
E0315,2024-11-01,18,Ca tối,E0467
E0244,2024-10-01,7,Ca sáng,E0306
E0270,2024-07-01,18,Ca tối,E0306
E0149,2024-08-07,18,Ca tối,E0424
E0187,2024-05-29,18,Ca tối,E0327
E0494,2024-11-26,7,Ca sáng,E0323
E0189,2024-04-02,7,Ca sáng,E0306
E0274,2024-01-19,13,Ca chiều,E0285
E0355,2024-08-20,7,Ca sáng,E0272
E0352,2024-08-09,7,Ca sáng,E0272
E0350,2024-10-21,18,Ca tối,E0372
E0035,2024-01-05,7,Ca sáng,E0372
E0363,2024-02-27,13,Ca chiều,E0348
E0495,2024-12-19,7,Ca sáng,E0323
E0136,2024-03-18,7,Ca sáng,E0467
E0172,2024-03-04,18,Ca tối,E0285
E0191,2024-08-10,13,Ca chiều,E0285
E0321,2024-11-26,7,Ca sáng,E0325
E0388,2024-05-12,13,Ca chiều,E0467
E0154,2024-01-06,13,Ca chiều,E0323
E0478,2024-09-29,13,Ca chiều,E0272
E0454,2024-04-29,7,Ca sáng,E0306
E0044,2024-03-07,13,Ca chiều,E0306
E0375,2024-03-23,13,Ca chiều,E0272
E0051,2024-04-30,18,Ca tối,E0424
E0102,2024-07-21,7,Ca sáng,E0272
E0436,2024-04-12,18,Ca tối,E0323
E0363,2024-10-16,7,Ca sáng,E0306
E0202,2024-03-23,13,Ca chiều,E0348
E0314,2024-07-20,7,Ca sáng,E0372
E0440,2024-05-07,13,Ca chiều,E0467
E0176,2024-05-14,13,Ca chiều,E0348
E0387,2024-12-23,7,Ca sáng,E0306
E0323,2024-04-23,13,Ca chiều,E0467
E0445,2024-07-31,7,Ca sáng,E0424
E0040,2024-08-27,7,Ca sáng,E0325
E0055,2024-02-07,13,Ca chiều,E0348
E0173,2024-06-09,7,Ca sáng,E0372
E0105,2024-05-28,7,Ca sáng,E0325
E0296,2024-02-28,18,Ca tối,E0325
E0404,2024-06-06,7,Ca sáng,E0372
E0255,2024-12-28,13,Ca chiều,E0327
E0016,2024-07-04,13,Ca chiều,E0467
E0145,2024-02-21,18,Ca tối,E0323
E0068,2024-09-28,13,Ca chiều,E0424
E0151,2024-09-22,7,Ca sáng,E0372
E0303,2024-12-21,7,Ca sáng,E0325
E0006,2024-10-23,13,Ca chiều,E0348
E0306,2024-01-28,18,Ca tối,E0325
E0131,2024-01-24,18,Ca tối,E0424
E0164,2024-11-22,13,Ca chiều,E0372
E0414,2024-10-29,18,Ca tối,E0348
E0410,2024-02-20,13,Ca chiều,E0327
E0056,2024-07-05,7,Ca sáng,E0348
E0008,2024-10-10,18,Ca tối,E0272
E0495,2024-09-09,13,Ca chiều,E0327
E0268,2024-02-07,7,Ca sáng,E0272
E0251,2024-04-03,7,Ca sáng,E0325
E0309,2024-10-12,18,Ca tối,E0306
E0134,2024-07-06,18,Ca tối,E0306
E0226,2024-01-14,18,Ca tối,E0325
E0139,2024-08-15,7,Ca sáng,E0372
E0426,2024-01-26,13,Ca chiều,E0272
E0058,2024-10-28,7,Ca sáng,E0372
E0167,2024-04-06,18,Ca tối,E0323
E0334,2024-02-27,7,Ca sáng,E0306
E0005,2024-07-16,18,Ca tối,E0327
E0364,2024-02-28,18,Ca tối,E0467
E0246,2024-08-29,18,Ca tối,E0467
E0191,2024-09-22,18,Ca tối,E0467
E0029,2024-10-19,18,Ca tối,E0325
E0494,2024-03-24,13,Ca chiều,E0348
E0031,2024-02-11,18,Ca tối,E0323
E0425,2024-04-25,18,Ca tối,E0285
E0209,2024-09-29,18,Ca tối,E0372
E0187,2024-12-12,18,Ca tối,E0348
E0286,2024-07-03,7,Ca sáng,E0424
E0342,2024-03-25,13,Ca chiều,E0272
E0288,2024-07-18,13,Ca chiều,E0272
E0359,2024-08-09,13,Ca chiều,E0325
E0483,2024-07-04,7,Ca sáng,E0306
E0081,2024-05-14,13,Ca chiều,E0285
E0011,2024-06-25,7,Ca sáng,E0327
E0338,2024-08-24,18,Ca tối,E0348
E0136,2024-05-21,18,Ca tối,E0327
E0397,2024-06-19,7,Ca sáng,E0285
E0032,2024-09-08,7,Ca sáng,E0372
E0361,2024-07-21,18,Ca tối,E0325
E0164,2024-11-20,7,Ca sáng,E0272
E0263,2024-01-15,13,Ca chiều,E0306
E0386,2024-06-30,18,Ca tối,E0424
E0267,2024-07-25,18,Ca tối,E0272
E0087,2024-02-01,13,Ca chiều,E0325
E0177,2024-01-12,18,Ca tối,E0467
E0388,2024-01-11,13,Ca chiều,E0272
E0366,2024-05-09,18,Ca tối,E0327
E0291,2024-06-05,13,Ca chiều,E0272
E0054,2024-02-13,7,Ca sáng,E0325
E0134,2024-11-19,18,Ca tối,E0325
E0453,2024-08-02,7,Ca sáng,E0348
E0269,2024-03-24,7,Ca sáng,E0467
E0063,2024-11-06,18,Ca tối,E0424
E0481,2024-10-13,18,Ca tối,E0467
E0011,2024-01-10,7,Ca sáng,E0272
E0114,2024-07-01,7,Ca sáng,E0272
E0389,2024-07-19,7,Ca sáng,E0424
E0340,2024-08-13,18,Ca tối,E0327
E0318,2024-05-23,18,Ca tối,E0372
E0128,2024-07-26,13,Ca chiều,E0467
E0043,2024-04-30,18,Ca tối,E0467
E0438,2024-02-25,18,Ca tối,E0325
E0030,2024-03-10,7,Ca sáng,E0323
E0187,2024-04-09,13,Ca chiều,E0325
E0006,2024-05-30,18,Ca tối,E0424
E0030,2024-07-25,18,Ca tối,E0327
E0482,2024-06-15,18,Ca tối,E0424
E0497,2024-10-11,7,Ca sáng,E0372
E0117,2024-12-16,7,Ca sáng,E0467
E0210,2024-02-11,7,Ca sáng,E0272
E0184,2024-07-22,18,Ca tối,E0325
E0421,2024-04-08,13,Ca chiều,E0424
E0150,2024-04-12,18,Ca tối,E0325
E0110,2024-11-20,13,Ca chiều,E0327
E0378,2024-02-04,13,Ca chiều,E0348
E0348,2024-11-28,7,Ca sáng,E0467
E0319,2024-03-22,13,Ca chiều,E0467
E0182,2024-04-18,7,Ca sáng,E0348
E0437,2024-02-26,7,Ca sáng,E0327
E0098,2024-08-30,18,Ca tối,E0306
E0335,2024-03-24,18,Ca tối,E0348
E0020,2024-11-26,18,Ca tối,E0306
E0087,2024-05-07,13,Ca chiều,E0467
E0053,2024-06-21,18,Ca tối,E0306
E0457,2024-06-22,18,Ca tối,E0285
E0191,2024-02-25,18,Ca tối,E0372
E0331,2024-06-18,7,Ca sáng,E0323
E0486,2024-04-19,18,Ca tối,E0325
E0351,2024-10-26,18,Ca tối,E0372
E0231,2024-05-24,7,Ca sáng,E0306
E0094,2024-01-15,7,Ca sáng,E0325
E0382,2024-05-05,18,Ca tối,E0272
E0482,2024-07-29,13,Ca chiều,E0467
E0002,2024-02-02,7,Ca sáng,E0424
E0016,2024-06-11,13,Ca chiều,E0285
E0416,2024-02-24,7,Ca sáng,E0272
E0435,2024-11-27,13,Ca chiều,E0424
E0109,2024-08-16,7,Ca sáng,E0327
E0479,2024-07-18,18,Ca tối,E0285
E0270,2024-11-13,13,Ca chiều,E0348
E0242,2024-10-07,7,Ca sáng,E0467
E0376,2024-09-01,13,Ca chiều,E0325
E0312,2024-08-22,13,Ca chiều,E0467
E0327,2024-07-01,18,Ca tối,E0323
E0337,2024-10-31,18,Ca tối,E0285
E0112,2024-06-25,18,Ca tối,E0323
E0384,2024-08-04,7,Ca sáng,E0327
E0455,2024-11-28,18,Ca tối,E0285
E0137,2024-07-23,13,Ca chiều,E0327
E0423,2024-09-22,13,Ca chiều,E0323
E0307,2024-12-19,18,Ca tối,E0272
E0370,2024-03-25,18,Ca tối,E0285
E0439,2024-10-16,7,Ca sáng,E0325
E0010,2024-06-18,13,Ca chiều,E0323
E0207,2024-12-25,18,Ca tối,E0424
E0189,2024-10-12,7,Ca sáng,E0348
E0266,2024-12-13,7,Ca sáng,E0348
E0389,2024-05-15,7,Ca sáng,E0306
E0300,2024-07-13,7,Ca sáng,E0372
E0079,2024-06-17,7,Ca sáng,E0323
E0182,2024-01-26,18,Ca tối,E0272
E0425,2024-10-21,13,Ca chiều,E0348
E0266,2024-04-30,13,Ca chiều,E0424
E0130,2024-06-17,7,Ca sáng,E0272
E0255,2024-03-31,18,Ca tối,E0424
E0336,2024-12-24,13,Ca chiều,E0372
E0489,2024-02-23,18,Ca tối,E0323
E0224,2024-04-19,7,Ca sáng,E0323
E0167,2024-01-31,13,Ca chiều,E0467
E0404,2024-10-18,7,Ca sáng,E0325
E0347,2024-01-19,18,Ca tối,E0424
E0407,2024-04-21,7,Ca sáng,E0285
E0361,2024-11-29,13,Ca chiều,E0424
E0186,2024-11-23,18,Ca tối,E0306
E0204,2024-09-04,13,Ca chiều,E0325
E0207,2024-05-10,18,Ca tối,E0285
E0478,2024-11-25,18,Ca tối,E0323
E0246,2024-03-18,13,Ca chiều,E0348
E0188,2024-05-22,13,Ca chiều,E0306
E0301,2024-11-10,18,Ca tối,E0272
E0416,2024-02-02,18,Ca tối,E0424
E0093,2024-11-05,7,Ca sáng,E0372
E0304,2024-04-05,13,Ca chiều,E0348
E0312,2024-12-26,7,Ca sáng,E0467
E0308,2024-01-13,7,Ca sáng,E0325
E0022,2024-10-08,18,Ca tối,E0323
E0255,2024-11-28,18,Ca tối,E0285
E0232,2024-11-30,7,Ca sáng,E0372
E0347,2024-09-24,7,Ca sáng,E0272
E0040,2024-02-04,13,Ca chiều,E0467
E0078,2024-09-09,7,Ca sáng,E0285
E0192,2024-07-05,7,Ca sáng,E0306
E0013,2024-08-02,7,Ca sáng,E0272
E0160,2024-08-31,7,Ca sáng,E0325
E0403,2024-03-01,13,Ca chiều,E0372
E0499,2024-09-04,7,Ca sáng,E0372
E0101,2024-11-02,18,Ca tối,E0323
E0104,2024-07-16,13,Ca chiều,E0285
E0024,2024-07-31,13,Ca chiều,E0372
E0073,2024-03-22,13,Ca chiều,E0348
E0170,2024-06-29,18,Ca tối,E0285
E0043,2024-05-03,7,Ca sáng,E0467
E0288,2024-01-23,18,Ca tối,E0372
E0203,2024-06-26,13,Ca chiều,E0424
E0290,2024-10-31,13,Ca chiều,E0306
E0081,2024-10-23,7,Ca sáng,E0285
E0316,2024-12-21,7,Ca sáng,E0327
E0490,2024-06-02,18,Ca tối,E0467
E0042,2024-07-22,13,Ca chiều,E0323
E0029,2024-01-31,13,Ca chiều,E0467
E0127,2024-01-13,7,Ca sáng,E0327
E0018,2024-11-04,13,Ca chiều,E0325
E0075,2024-01-03,7,Ca sáng,E0325
E0339,2024-01-12,13,Ca chiều,E0306
E0468,2024-07-24,7,Ca sáng,E0325
E0469,2024-03-08,13,Ca chiều,E0348
E0348,2024-05-25,13,Ca chiều,E0325
E0296,2024-11-26,13,Ca chiều,E0467
E0238,2024-11-17,18,Ca tối,E0348
E0304,2024-02-11,7,Ca sáng,E0325
E0009,2024-06-11,18,Ca tối,E0424
E0326,2024-08-05,18,Ca tối,E0467
E0329,2024-07-29,7,Ca sáng,E0467
E0417,2024-01-11,7,Ca sáng,E0272
E0315,2024-08-16,18,Ca tối,E0306
E0061,2024-07-21,13,Ca chiều,E0327
E0011,2024-05-27,7,Ca sáng,E0306
E0249,2024-01-29,13,Ca chiều,E0306
E0072,2024-01-13,7,Ca sáng,E0323
E0050,2024-07-03,13,Ca chiều,E0325
E0475,2024-02-07,7,Ca sáng,E0424
E0241,2024-12-07,18,Ca tối,E0272
E0149,2024-05-09,13,Ca chiều,E0323
E0076,2024-10-07,18,Ca tối,E0348
E0218,2024-11-22,7,Ca sáng,E0285
E0337,2024-03-15,7,Ca sáng,E0323
E0114,2024-05-31,13,Ca chiều,E0272
E0234,2024-02-21,7,Ca sáng,E0306
E0241,2024-08-28,13,Ca chiều,E0467
E0119,2024-03-12,13,Ca chiều,E0372
E0032,2024-11-03,7,Ca sáng,E0348
E0471,2024-02-01,13,Ca chiều,E0323
E0420,2024-10-08,18,Ca tối,E0372
E0429,2024-05-28,18,Ca tối,E0323
E0341,2024-08-08,7,Ca sáng,E0272
E0058,2024-09-09,7,Ca sáng,E0327
E0454,2024-05-31,18,Ca tối,E0372
E0422,2024-11-30,18,Ca tối,E0424
E0339,2024-11-25,18,Ca tối,E0467
E0110,2024-06-02,7,Ca sáng,E0306
E0120,2024-08-13,18,Ca tối,E0325
E0155,2024-03-26,18,Ca tối,E0306
E0020,2024-12-10,7,Ca sáng,E0325
E0221,2024-04-17,7,Ca sáng,E0348
E0377,2024-08-02,13,Ca chiều,E0372
E0419,2024-05-01,13,Ca chiều,E0327
E0069,2024-09-23,18,Ca tối,E0372
E0144,2024-06-07,13,Ca chiều,E0285
E0056,2024-02-20,18,Ca tối,E0372
E0203,2024-05-23,13,Ca chiều,E0467
E0191,2024-11-15,13,Ca chiều,E0323
E0241,2024-04-04,13,Ca chiều,E0348
E0353,2024-08-19,18,Ca tối,E0272
E0137,2024-07-08,7,Ca sáng,E0323
E0445,2024-05-16,18,Ca tối,E0467
E0300,2024-08-13,7,Ca sáng,E0285
E0427,2024-08-23,18,Ca tối,E0372
E0251,2024-01-27,7,Ca sáng,E0372
E0034,2024-05-04,18,Ca tối,E0272
E0256,2024-01-03,13,Ca chiều,E0348
E0290,2024-09-23,18,Ca tối,E0306
E0074,2024-01-16,13,Ca chiều,E0272
E0022,2024-04-30,7,Ca sáng,E0348
E0340,2024-11-04,13,Ca chiều,E0348
E0212,2024-07-01,13,Ca chiều,E0424
E0304,2024-08-23,7,Ca sáng,E0323
E0318,2024-04-03,18,Ca tối,E0325
E0472,2024-05-27,13,Ca chiều,E0285
E0137,2024-10-27,18,Ca tối,E0348
E0480,2024-07-02,13,Ca chiều,E0285
E0290,2024-02-20,18,Ca tối,E0372
E0286,2024-12-14,13,Ca chiều,E0348
E0437,2024-01-29,18,Ca tối,E0372
E0296,2024-03-21,18,Ca tối,E0272
E0183,2024-06-21,13,Ca chiều,E0272
E0124,2024-04-07,7,Ca sáng,E0325
E0487,2024-04-26,18,Ca tối,E0306
E0487,2024-05-07,13,Ca chiều,E0467
E0389,2024-06-29,18,Ca tối,E0323
